CODIGO,DESCRI,AMPDES,BARRAS,FAMILIA,MODELO,TALLA,COLOR,PROMOC,IVA,IVACOM,COMIS,PROVEE,REFPROV,FEUCOM,PUCOM,PMCOM,CANPMC,PMVEN,CANPMV,FECALT,PVP,PVPDTO,DTO1,DTO2,DTO3,DTO4,DTO5,TARIFA1,TARIFA2,TARIFA3,TARIFA4,TARIFA5,TIPARTICUL,BLOQUEO,FULTVEN,FULTCOM,STOCK,STMIN,STMAX,IMAGEN,UBICACION,CTAVENTA,CTACOMPRA,PVPCI,TARIFA1CI,TARIFA2CI,TARIFA3CI,TARIFA4CI,TARIFA5CI,BENEFPVP,BENEFTAR1,BENEFTAR2,BENEFTAR3,BENEFTAR4,BENEFTAR5,TIPOBENEF,MINVARPOR,IMPRECOM,VISUTPV,DESCRITPV,PROPORCION,VENTAPESO,COMPUESTO,COMPONENTE,COMBINADO,FAMCOMBI,year_file
1258,frituta de pescado,,,3,,,,,2,2,0.0,,,,,,,,,2020-08-06,6.36,0.0,0.0,0.0,0.0,0.0,0.0,6.36,6.36,6.36,6.36,6.36,1,,,,,,,FOTOS MARECICO\FRITURA.JPG,,70000000,60000000,7.0,7.0,7.0,7.0,7.0,7.0,0,0,0,0,0,0,1.0,0.0,,True,frituta de pescado,,False,,,1,,2020
4565,chipirones,,,3,,,,,2,2,0.0,,,,,,,,,2020-08-06,6.36,0.0,0.0,0.0,0.0,0.0,0.0,6.36,6.36,6.36,6.36,6.36,1,,,,,,,,,70000000,60000000,7.0,7.0,7.0,7.0,7.0,7.0,0,0,0,0,0,0,1.0,0.0,,True,chipirones,,False,,,1,,2020
2323,menu 10,,,3,,,,,2,2,0.0,,,,,,,,,2020-08-07,9.09,0.0,0.0,0.0,0.0,0.0,0.0,9.09,9.09,9.09,9.09,9.09,1,,,,,,,,,70000000,60000000,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,1.0,0.0,,True,menu 10,,False,,,1,,2020
2587142,1/5 sin alcohol,,,9,,,,,1,1,0.0,,,,,,,,,2020-08-24,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.83,0.83,0.83,0.83,1,,,,,,,,,70000000,60000000,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,1.0,0.0,,True,1/5 sin alcohol,,False,,,1,,2020
134565545,tapa de rabo de toro,,,6,,,,,2,1,0.0,,,,,,,,,2020-08-25,3.64,0.0,0.0,0.0,0.0,0.0,0.0,3.64,3.64,3.64,3.64,3.64,1,,,,,,,,,70000000,60000000,4.0,4.0,4.0,4.0,4.0,4.0,0,0,0,0,0,0,1.0,0.0,,True,tapa de rabo de toro,,False,,,1,6,2020
147774,PACEÑA,,,9,,,,,2,1,0.0,,,,,,,,,2020-08-29,2.73,0.0,0.0,0.0,0.0,0.0,0.0,2.73,2.73,2.73,2.73,2.73,1,,,,,,,,,70000000,60000000,3.0,3.0,3.0,3.0,3.0,3.0,0,0,0,0,0,0,1.0,0.0,,True,PACEÑA,,False,,,1,,2020
01245,cerveza clarita copa,,,9,,,,,2,1,0.0,,,,,,,,,2020-08-31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,,,,,,,,,70000000,60000000,1.1,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,1.0,0.0,,True,cerveza clarita copa,,False,,,1,,2020
45665,mojama,,,6,,,,,1,1,0.0,,,,,,,,,2020-09-11,3.31,0.0,0.0,0.0,0.0,0.0,0.0,3.31,3.31,3.31,3.31,3.31,1,,,,,,,,,70000000,60000000,4.0,4.0,4.0,4.0,4.0,4.0,0,0,0,0,0,0,1.0,0.0,,True,mojama,,False,,,1,,2020
10021,plato de huevo roto,,,6,,,,,1,2,0.0,,,,,,,,,2020-09-11,2.48,0.0,0.0,0.0,0.0,0.0,0.0,2.48,2.48,2.48,2.48,2.48,1,,,,,,,,,70000000,60000000,3.0,3.0,3.0,3.0,3.0,3.0,0,0,0,0,0,0,1.0,0.0,,True,plato de huevo roto,,False,,,1,,2020
7988955,escabeche,,,3,,,,,1,2,0.0,,,,,,,,,2020-09-13,4.96,0.0,0.0,0.0,0.0,0.0,0.0,4.96,4.96,4.96,4.96,4.96,1,,,,,,,,,70000000,60000000,6.0,6.0,6.0,6.0,6.0,6.0,0,0,0,0,0,0,1.0,0.0,,True,escabeche,,False,,,1,,2020
42574,tewi,,,8,,,,,1,2,0.0,,,,,,,,,2020-09-13,1.24,0.0,0.0,0.0,0.0,0.0,0.0,1.24,1.24,1.24,1.24,1.24,1,,,,,,,,,70000000,60000000,1.5,1.5,1.5,1.5,1.5,1.5,0,0,0,0,0,0,1.0,0.0,,True,tewi,,False,,,1,,2020
