CODIGO,DESCRI,AMPDES,BARRAS,FAMILIA,MODELO,TALLA,COLOR,PROMOC,IVA,IVACOM,COMIS,PROVEE,REFPROV,FEUCOM,PUCOM,PMCOM,CANPMC,PMVEN,CANPMV,FECALT,PVP,PVPDTO,DTO1,DTO2,DTO3,DTO4,DTO5,TARIFA1,TARIFA2,TARIFA3,TARIFA4,TARIFA5,TIPARTICUL,BLOQUEO,FULTVEN,FULTCOM,STOCK,STMIN,STMAX,IMAGEN,UBICACION,CTAVENTA,CTACOMPRA,PVPCI,TARIFA1CI,TARIFA2CI,TARIFA3CI,TARIFA4CI,TARIFA5CI,BENEFPVP,BENEFTAR1,BENEFTAR2,BENEFTAR3,BENEFTAR4,BENEFTAR5,TIPOBENEF,MINVARPOR,IMPRECOM,VISUTPV,DESCRITPV,PROPORCION,VENTAPESO,COMPUESTO,COMPONENTE,COMBINADO,FAMCOMBI,year_file
7988955,escabeche,,,3,,,,,1,1,0.0,,,,,,,,,2020-09-13,5.79,0.0,0.0,0.0,0.0,0.0,0.0,4.96,4.96,4.96,4.96,4.96,1,,,,,,,,,70000000,60000000,7.0,6.0,6.0,6.0,6.0,6.0,0,0,0,0,0,0,1.0,0.0,,True,escabeche,,False,,,1,,2023
42574,tewi,,,8,,,,,1,1,0.0,,,,,,,,,2020-09-13,1.24,0.0,0.0,0.0,0.0,0.0,0.0,1.24,1.24,1.24,1.24,1.24,1,,,,,,,,,70000000,60000000,1.5,1.5,1.5,1.5,1.5,1.5,0,0,0,0,0,0,1.0,0.0,,True,tewi,,False,,,1,,2023
0,nada,,,1,,,,,1,1,0.0,,,,,,,,,2021-07-10,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,1,,,,,,,,,70000000,60000000,0.12,0.12,0.12,0.12,0.12,0.12,0,0,0,0,0,0,1.0,0.0,,True,nada,,False,,,1,,2023
968758,chichron,,,3,,,,,1,1,0.0,,,,,,,,,2021-07-10,8.26,0.0,0.0,0.0,0.0,0.0,0.0,8.26,8.26,8.26,8.26,8.26,1,,,,,,,,,70000000,60000000,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,1.0,0.0,,True,chichron,,False,,,1,,2023
123568,gamba al ajillo racion,,,13,,,,,1,1,0.0,,,,,,,,,2021-07-10,8.26,0.0,0.0,0.0,0.0,0.0,0.0,5.79,5.79,5.79,5.79,5.79,1,,,,,,,,,70000000,60000000,10.0,7.0,7.0,7.0,7.0,7.0,0,0,0,0,0,0,1.0,0.0,,True,gamba al ajillo racion,,False,,,1,,2023
455548,heniken tercio,,,9,,,,,1,1,0.0,,,,,,,,,2021-07-10,1.65,0.0,0.0,0.0,0.0,0.0,0.0,1.82,1.82,1.82,1.82,1.82,1,,,,,,,,,70000000,60000000,2.0,2.2,2.2,2.2,2.2,2.2,0,0,0,0,0,0,1.0,0.0,,True,heniken tercio,,False,,,1,,2023
985365,heniken quinto,,,9,,,,,1,1,0.0,,,,,,,,,2021-07-10,1.24,0.0,0.0,0.0,0.0,0.0,0.0,1.24,1.24,1.24,1.24,1.24,1,,,,,,,,,70000000,60000000,1.5,1.5,1.5,1.5,1.5,1.5,0,0,0,0,0,0,1.0,0.0,,True,heniken quinto,,False,,,1,,2023
326589,chipirones,,,13,,,,,1,1,0.0,,,,,,,,,2021-07-10,5.79,0.0,0.0,0.0,0.0,0.0,0.0,4.13,4.13,4.13,4.13,4.13,1,,,,,,,,,70000000,60000000,7.0,5.0,5.0,5.0,5.0,5.0,0,0,0,0,0,0,1.0,0.0,,True,chipirones,,False,,,1,,2023
798595,TOSTADA,,,8,,,,,1,1,0.0,,,,,,,,,2021-08-01,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.66,0.66,0.66,0.66,1,,,,,,,,,70000000,60000000,0.8,0.8,0.8,0.8,0.8,0.8,0,0,0,0,0,0,1.0,0.0,,True,TOSTADA,,False,,,1,,2023
1258476,RACION DE BIZCOCHO,,,1,,,,,1,1,0.0,,,,,,,,,2021-08-01,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.99,0.99,0.99,0.99,1,,,,,,,,,70000000,60000000,1.5,1.2,1.2,1.2,1.2,1.2,0,0,0,0,0,0,1.0,0.0,,True,RACION DE BIZCOCHO,,False,,,1,,2023
855722,SUPLEMENTO 1€,,,5,,,,,1,1,0.0,,,,,,,,,2021-08-01,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.83,0.83,0.83,0.83,1,,,,,,,,,70000000,60000000,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,1.0,0.0,,True,SUPLEMENTO 1€,,False,,,1,,2023
5899658,SUPLMENTO 2€,,,5,,,,,1,1,0.0,,,,,,,,,2021-08-01,1.65,0.0,0.0,0.0,0.0,0.0,0.0,1.65,1.65,1.65,1.65,1.65,1,,,,,,,,,70000000,60000000,2.0,2.0,2.0,2.0,2.0,2.0,0,0,0,0,0,0,1.0,0.0,,True,SUPLMENTO 2€,,False,,,1,,2023
6669887,BIZCOCHO ENTERO,,,1,,,,,1,1,0.0,,,,,,,,,2021-08-01,5.79,0.0,0.0,0.0,0.0,0.0,0.0,5.79,5.79,5.79,5.79,5.79,1,,,,,,,,,70000000,60000000,7.0,7.0,7.0,7.0,7.0,7.0,0,0,0,0,0,0,1.0,0.0,,True,BIZCOCHO ENTERO,,False,,,1,,2023
456285,1/2 racion de gamba al ajillo,,,13,,,,,1,1,0.0,,,,,,,,,2021-08-02,5.79,0.0,0.0,0.0,0.0,0.0,0.0,4.96,4.96,4.96,4.96,4.96,1,,,,,,,,,70000000,60000000,7.0,6.0,6.0,6.0,6.0,6.0,0,0,0,0,0,0,1.0,0.0,,True,1/2 racion de gamba al ajillo,,False,,,1,,2023
36985,SOMO,,,4,,,,,1,1,0.0,,,,,,,,,2021-08-04,1.65,0.0,0.0,0.0,0.0,0.0,0.0,1.65,1.65,1.65,1.65,1.65,1,,,,,,,,,70000000,60000000,2.0,2.0,2.0,2.0,2.0,2.0,0,0,0,0,0,0,1.0,0.0,,True,SOMO,,False,,,1,,2023
25875,SEPIA grande 10€,,,13,,,,,1,1,0.0,,,,,,,,,2021-10-10,8.26,0.0,0.0,0.0,0.0,0.0,0.0,8.26,8.26,8.26,8.26,8.26,1,,,,,,,,,70000000,60000000,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,1.0,0.0,,True,SEPIA grande 10€,,False,,,1,,2023
21475,SEPIA peq,,,13,,,,,1,1,0.0,,,,,,,,,2021-10-10,5.79,0.0,0.0,0.0,0.0,0.0,0.0,4.96,4.96,4.96,4.96,4.96,1,,,,,,,,,70000000,60000000,7.0,6.0,6.0,6.0,6.0,6.0,0,0,0,0,0,0,1.0,0.0,,True,SEPIA peq,,False,,,1,,2023
547544,CALAMARES 10€,,,13,,,,,1,1,0.0,,,,,,,,,2021-10-10,8.26,0.0,0.0,0.0,0.0,0.0,0.0,8.26,8.26,8.26,8.26,8.26,1,,,,,,,,,70000000,60000000,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,1.0,0.0,,True,CALAMARES 10€,,False,,,1,,2023
258771,picante de pollo,,,3,,,,,1,1,0.0,,,,,,,,,2021-10-30,7.44,0.0,0.0,0.0,0.0,0.0,0.0,5.79,5.79,5.79,5.79,5.79,1,,,,,,,,,70000000,60000000,9.0,7.0,7.0,7.0,7.0,7.0,0,0,0,0,0,0,1.0,0.0,,True,picante de pollo,,False,,,1,,2023
48582544,LOCRO,,,3,,,,,1,1,0.0,,,,,,,,,2021-10-30,4.13,0.0,0.0,0.0,0.0,0.0,0.0,4.13,4.13,4.13,4.13,4.13,1,,,,,,,,,70000000,60000000,5.0,5.0,5.0,5.0,5.0,5.0,0,0,0,0,0,0,1.0,0.0,,True,LOCRO,,False,,,1,,2023
147777,americano G,,,8,,,,,1,1,0.0,,,,,,,,,2021-12-12,1.24,0.0,0.0,0.0,0.0,0.0,0.0,1.24,1.24,1.24,1.24,1.24,1,,,,,,,,,70000000,60000000,1.5,1.5,1.5,1.5,1.5,1.5,0,0,0,0,0,0,1.0,0.0,,True,americano G,,False,,,1,,2023
1455568,   AMERICANO,,,8,,,,,1,1,0.0,,,,,,,,,2021-12-12,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.99,0.99,0.99,0.99,1,,,,,,,,,70000000,60000000,1.2,1.2,1.2,1.2,1.2,1.2,0,0,0,0,0,0,1.0,0.0,,True,   AMERICANO,,False,,,1,,2023
025885,cafe con leche G,,,8,,,,,1,1,0.0,,,,,,,,,2021-12-15,1.24,0.0,0.0,0.0,0.0,0.0,0.0,1.24,1.24,1.24,1.24,1.24,1,,,,,,,,,70000000,60000000,1.5,1.5,1.5,1.5,1.5,1.5,0,0,0,0,0,0,1.0,0.0,,True,cafe con leche G,,False,,,1,,2023
222225555,croqueta,,,6,,,,,1,1,0.0,,,,,,,,,2021-12-27,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.83,0.83,0.83,0.83,1,,,,,,,,,70000000,60000000,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,1.0,0.0,,True,croqueta,,False,,,1,,2023
36998996,CHOTEL BATIDO,,,4,,,,,1,1,0.0,,,,,,,,,2022-02-19,1.24,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,15.0,15.0,1,,,,,,,REFRESCOS\CHOLECKCHOCO1.JPG,,70000000,60000000,1.5,18.15,18.15,18.15,18.15,18.15,0,0,0,0,0,0,1.0,0.0,,True,CHOTEL BATIDO,,False,,,1,,2023
477545868,HAMBURGUESA,,,3,,,,,1,1,0.0,,,,,,,,,2022-06-30,5.79,0.0,0.0,0.0,0.0,0.0,0.0,4.13,4.13,4.13,4.13,4.13,1,,,,,,,,,70000000,60000000,7.0,5.0,5.0,5.0,5.0,5.0,0,0,0,0,0,0,1.0,0.0,,True,HAMBURGUESA,,False,,,1,,2023
788888,PATATAS BRAVAS,,,6,,,,,1,1,0.0,,,,,,,,,2022-09-06,2.48,0.0,0.0,0.0,0.0,0.0,0.0,2.48,2.48,2.48,2.48,2.48,1,,,,,,,,,70000000,60000000,3.0,3.0,3.0,3.0,3.0,3.0,0,0,0,0,0,0,1.0,0.0,,True,PATATAS BRAVAS,,False,,,1,,2023
01444,berenjena en tempura,,,6,,,,,1,1,0.0,,,,,,,,,2022-09-07,2.48,0.0,0.0,0.0,0.0,0.0,0.0,2.48,2.48,2.48,2.48,2.48,1,,,,,,,,,70000000,60000000,3.0,3.0,3.0,3.0,3.0,3.0,0,0,0,0,0,0,1.0,0.0,,True,berenjena en tempura,,False,,,1,,2023
558885,LATA DE CERVEZA,,,9,,,,,1,1,0.0,,,,,,,,,2022-09-10,1.24,0.0,0.0,0.0,0.0,0.0,0.0,1.24,1.24,1.24,1.24,1.24,1,,,,,,,,,70000000,60000000,1.5,1.5,1.5,1.5,1.5,1.5,0,0,0,0,0,0,1.0,0.0,,True,LATA DE CERVEZA,,False,,,1,,2023
888855,batido de mora,,,2,,,,,1,1,0.0,,,,,,,,,2022-09-18,3.31,0.0,0.0,0.0,0.0,0.0,0.0,2.48,2.48,2.48,2.48,2.48,1,,,,,,,,,70000000,60000000,4.0,3.0,3.0,3.0,3.0,3.0,0,0,0,0,0,0,1.0,0.0,,True,batido de mora,,False,,,1,,2023
588877,batido de maraquaya,,,2,,,,,1,1,0.0,,,,,,,,,2022-09-18,3.31,0.0,0.0,0.0,0.0,0.0,0.0,2.48,2.48,2.48,2.48,2.48,1,,,,,,,,,70000000,60000000,4.0,3.0,3.0,3.0,3.0,3.0,0,0,0,0,0,0,1.0,0.0,,True,batido de maraquaya,,False,,,1,,2023
5767564567,daditos de queso,,,6,,,,,1,1,0.0,,,,,,,,,2022-10-02,2.48,0.0,0.0,0.0,0.0,0.0,0.0,2.48,2.48,2.48,2.48,2.48,1,,,,,,,,,70000000,60000000,3.0,3.0,3.0,3.0,3.0,3.0,0,0,0,0,0,0,1.0,0.0,,True,daditos de queso,,False,,,1,,2023
99968,Milanesa de ternera,,,3,,,,,1,1,0.0,,,,,,,,,2022-10-25,7.44,0.0,0.0,0.0,0.0,0.0,0.0,6.61,6.61,6.61,6.61,6.61,1,,,,,,,,,70000000,60000000,9.0,8.0,8.0,8.0,8.0,8.0,0,0,0,0,0,0,1.0,0.0,,True,Milanesa de ternera,,False,,,1,,2023
7777777,BACALAO ENCEBOLLADO,,,6,,,,,1,1,0.0,,,,,,,,,2022-11-01,1.65,0.0,0.0,0.0,0.0,0.0,0.0,1.65,1.65,1.65,1.65,1.65,1,,,,,,,,,70000000,60000000,2.0,2.0,2.0,2.0,2.0,2.0,0,0,0,0,0,0,1.0,0.0,,True,BACALAO ENCEBOLLADO,,False,,,1,,2023
444444,DORADA CON PATATAS,,,13,,,,,1,1,0.0,,,,,,,,,2022-11-01,4.96,0.0,0.0,0.0,0.0,0.0,0.0,4.96,4.96,4.96,4.96,4.96,1,,,,,,,,,70000000,60000000,6.0,6.0,6.0,6.0,6.0,6.0,0,0,0,0,0,0,1.0,0.0,,True,DORADA CON PATATAS,,False,,,1,,2023
44444,PLATO COMBINADO,,,3,,,,,1,1,0.0,,,,,,,,,2022-11-01,4.96,0.0,0.0,0.0,0.0,0.0,0.0,4.96,4.96,4.96,4.96,4.96,1,,,,,,,,,70000000,60000000,6.0,6.0,6.0,6.0,6.0,6.0,0,0,0,0,0,0,1.0,0.0,,True,PLATO COMBINADO,,False,,,1,,2023
8888,SALMON CON PATATAS,,,13,,,,,1,1,0.0,,,,,,,,,2022-11-01,5.79,0.0,0.0,0.0,0.0,0.0,0.0,5.79,5.79,5.79,5.79,5.79,1,,,,,,,,,70000000,60000000,7.0,7.0,7.0,7.0,7.0,7.0,0,0,0,0,0,0,1.0,0.0,,True,SALMON CON PATATAS,,False,,,1,,2023
66666,TAPAS 4€,,,6,,,,,1,1,0.0,,,,,,,,,2022-11-01,3.31,0.0,0.0,0.0,0.0,0.0,0.0,3.31,3.31,3.31,3.31,3.31,1,,,,,,,,,70000000,60000000,4.0,4.0,4.0,4.0,4.0,4.0,0,0,0,0,0,0,1.0,0.0,,True,TAPAS 4€,,False,,,1,,2023
01224,B MANGO,,,2,,,,,1,1,0.0,,,,,,,,,2022-12-18,3.31,0.0,0.0,0.0,0.0,0.0,0.0,2.89,2.89,2.89,2.89,2.89,1,,,,,,,,,70000000,60000000,4.0,3.5,3.5,3.5,3.5,3.5,0,0,0,0,0,0,1.0,0.0,,True,B MANGO,,False,,,1,,2023
368525,B GUANABANA,,,2,,,,,1,1,0.0,,,,,,,,,2022-12-18,3.31,0.0,0.0,0.0,0.0,0.0,0.0,2.89,2.89,2.89,2.89,2.89,1,,,,,,,,,70000000,60000000,4.0,3.5,3.5,3.5,3.5,3.5,0,0,0,0,0,0,1.0,0.0,,True,B GUANABANA,,False,,,1,,2023
2588,BATIDO PAPAYA,,,2,,,,,1,1,0.0,,,,,,,,,2023-01-13,3.31,0.0,0.0,0.0,0.0,0.0,0.0,2.89,2.89,2.89,2.89,2.89,1,,,,,,,,,70000000,60000000,4.0,3.5,3.5,3.5,3.5,3.5,0,0,0,0,0,0,1.0,0.0,,True,BATIDO PAPAYA,,False,,,1,,2023
25885,BATIDO DE TAMARINDO,,,2,,,,,1,1,0.0,,,,,,,,,2023-01-13,3.31,0.0,0.0,0.0,0.0,0.0,0.0,2.89,2.89,2.89,2.89,2.89,1,,,,,,,,,70000000,60000000,4.0,3.5,3.5,3.5,3.5,3.5,0,0,0,0,0,0,1.0,0.0,,True,BATIDO DE TAMARIINDO,,False,,,1,,2023
8888554,API,,,,,,,,1,1,,,,,,,,,,2023-01-19,1.24,,,,,,,1.24,1.24,1.24,1.24,1.24,1,,,,,,,,,70000000,60000000,1.5,1.5,1.5,1.5,1.5,1.5,0,0,0,0,0,0,,0.0,,True,API,,,,,1,8,2023
45457788,embutidos G,,,6,,,,,1,1,0.0,,,,,,,,,2023-02-25,9.92,0.0,0.0,0.0,0.0,0.0,0.0,9.92,9.92,9.92,9.92,9.92,1,,,,,,,,,70000000,60000000,12.0,12.0,12.0,12.0,12.0,12.0,0,0,0,0,0,0,1.0,0.0,,True,embutidos G,,False,,,1,,2023
4477744,PATATAS FRITAS,,,6,,,,,1,1,0.0,,,,,,,,,2023-02-25,2.48,0.0,0.0,0.0,0.0,0.0,0.0,2.48,2.48,2.48,2.48,2.48,1,,,,,,,,,70000000,60000000,3.0,3.0,3.0,3.0,3.0,3.0,0,0,0,0,0,0,1.0,0.0,,True,PATATAS FRITAS,,False,,,1,,2023
668987,piruleta de gambas,,,13,,,,,1,1,0.0,,,,,,,,,2023-03-30,1.24,0.0,0.0,0.0,0.0,0.0,0.0,1.24,1.24,1.24,1.24,1.24,1,,,,,,,,,70000000,60000000,1.5,1.5,1.5,1.5,1.5,1.5,0,0,0,0,0,0,1.0,0.0,,True,piruleta de gambas,,False,,,1,,2023
77877,torrilla de  camaron,,,13,,,,,1,1,0.0,,,,,,,,,2023-05-04,1.24,0.0,0.0,0.0,0.0,0.0,0.0,1.24,1.24,1.24,1.24,1.24,1,,,,,,,,,70000000,60000000,1.5,1.5,1.5,1.5,1.5,1.5,0,0,0,0,0,0,1.0,0.0,,True,torrilla de  camaron,,False,,,1,,2023
10002,CLASICA,,,100101,,,,,1,1,0.0,,,,,,,,,2023-06-04,8.26,0.0,0.0,0.0,0.0,0.0,0.0,8.26,8.26,8.26,8.26,8.26,1,,,,,,,,,70000000,60000000,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,1.0,0.0,,True,CLASICA,,False,,,1,,2023
10003,SALVAJE,,,100101,,,,,1,1,0.0,,,,,,,,,2023-06-04,9.92,0.0,0.0,0.0,0.0,0.0,0.0,9.92,9.92,9.92,9.92,9.92,1,,,,,,,,,70000000,60000000,12.0,12.0,12.0,12.0,12.0,12.0,0,0,0,0,0,0,1.0,0.0,,True,SALVAJE,,False,,,1,,2023
10004,CRISPY,,,100101,,,,,1,1,0.0,,,,,,,,,2023-06-04,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.91,0.91,0.91,0.91,1,,,,,,,,,70000000,60000000,11.0,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,1.0,0.0,,True,CRISPY,,False,,,1,,2023
10005,HAMBRIENTA,,,100101,,,,,1,1,0.0,,,,,,,,,2023-06-04,10.33,0.0,0.0,0.0,0.0,0.0,0.0,8.68,8.68,8.68,8.68,8.68,1,,,,,,,,,70000000,60000000,12.5,10.5,10.5,10.5,10.5,10.5,0,0,0,0,0,0,1.0,0.0,,True,HAMBRIENTA,,False,,,1,,2023
10006,SABROSA,,,100101,,,,,1,1,0.0,,,,,,,,,2023-06-04,9.5,0.0,0.0,0.0,0.0,0.0,0.0,9.5,9.5,9.5,9.5,9.5,1,,,,,,,,,70000000,60000000,11.5,11.5,11.5,11.5,11.5,11.5,0,0,0,0,0,0,1.0,0.0,,True,SABROSA,,False,,,1,,2023
10007,CHIKEN BURGUER,,,100101,,,,,1,1,0.0,,,,,,,,,2023-06-04,4.96,0.0,0.0,0.0,0.0,0.0,0.0,4.96,4.96,4.96,4.96,4.96,1,,,,,,,,,70000000,60000000,6.0,6.0,6.0,6.0,6.0,6.0,0,0,0,0,0,0,1.0,0.0,,True,CHIKEN BURGUER,,False,,,1,,2023
20001,PATATAS,,,15,,,,,1,1,0.0,,,,,,,,,2023-06-04,3.31,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,0.33,0.33,1,,,,,,,,,70000000,60000000,4.0,0.4,0.4,0.4,0.4,0.4,0,0,0,0,0,0,1.0,0.0,,True,PATATAS,,False,,,1,,2023
20002,FINGERS MOZZARELLA,,,15,,,,,1,1,0.0,,,,,,,,,2023-06-04,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.41,0.41,0.41,0.41,1,,,,,,,,,70000000,60000000,5.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,1.0,0.0,,True,FINGERS MOZZARELLA,,False,,,1,,2023
20003,FINGERS POLLO,,,15,,,,,1,1,0.0,,,,,,,,,2023-06-04,4.96,0.0,0.0,0.0,0.0,0.0,0.0,4.96,4.96,4.96,4.96,4.96,1,,,,,,,,,70000000,60000000,6.0,6.0,6.0,6.0,6.0,6.0,0,0,0,0,0,0,1.0,0.0,,True,FINGERS POLLO,,False,,,1,,2023
20005,JALAPEÑOS CON QUESO,,,15,,,,,1,1,0.0,,,,,,,,,2023-06-04,4.96,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0.05,1,,,,,,,,,70000000,60000000,6.0,0.06,0.06,0.06,0.06,0.06,0,0,0,0,0,0,1.0,0.0,,True,JALAPEÑOS CON QUESO,,False,,,1,,2023
20006,   ALITAS DE POLLO,,,15,,,,,1,1,0.0,,,,,,,,,2023-06-04,6.2,0.0,0.0,0.0,0.0,0.0,0.0,6.2,6.2,6.2,6.2,6.2,1,,,,,,,,,70000000,60000000,7.5,7.5,7.5,7.5,7.5,7.5,0,0,0,0,0,0,1.0,0.0,,True,   ALITAS DE POLLO,,False,,,1,,2023
20007,COMBO PICANTE,,,15,,,,,1,1,0.0,,,,,,,,,2023-06-04,8.26,0.0,0.0,0.0,0.0,0.0,0.0,8.26,8.26,8.26,8.26,8.26,1,,,,,,,,,70000000,60000000,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,1.0,0.0,,True,COMBO PICANTE,,False,,,1,,2023
487777,CORONITA,,,9,,,,,1,1,0.0,,,,,,,,,2023-06-09,2.07,0.0,0.0,0.0,0.0,0.0,0.0,2.07,2.07,2.07,2.07,2.07,1,,,,,,,CERVEZAS\CORONITA2.JPG,,70000000,60000000,2.5,2.5,2.5,2.5,2.5,2.5,0,0,0,0,0,0,1.0,0.0,,True,CORONITA,,False,,,1,,2023
4778777,ALAHAMBRA 1925,,,9,,,,,1,1,0.0,,,,,,,,,2023-06-09,2.07,0.0,0.0,0.0,0.0,0.0,0.0,2.07,2.07,2.07,2.07,2.07,1,,,,,,,,,70000000,60000000,2.5,2.5,2.5,2.5,2.5,2.5,0,0,0,0,0,0,1.0,0.0,,True,ALAHAMBRA 1925,,False,,,1,,2023
0147,CAFE + TOSTADAS,,,0114444,,,,,1,1,0.0,,,,,,,,,2023-08-20,2.31,0.0,0.0,0.0,0.0,0.0,0.0,2.31,2.31,2.31,2.31,2.31,1,,,,,,,,,70000000,60000000,2.8,2.8,2.8,2.8,2.8,2.8,0,0,0,0,0,0,1.0,0.0,,True,CAFE + TOSTADAS,,False,,,1,,2023
014774,ESPECIAL CAFE +T ATUN Y TOMATE O JAMON,,,0114444,,,,,1,1,0.0,,,,,,,,,2023-08-20,3.72,0.0,0.0,0.0,0.0,0.0,0.0,3.72,3.72,3.72,3.72,3.72,1,,,,,,,,,70000000,60000000,4.5,4.5,4.5,4.5,4.5,4.5,0,0,0,0,0,0,1.0,0.0,,True,ESPECIAL CAFE +T ATUN Y TOMATE O JAMON,,False,,,1,,2023
444574,ZUMO + T.ATUN CON TOMATE O JAMON,,,0114444,,,,,1,1,0.0,,,,,,,,,2023-08-20,4.55,0.0,0.0,0.0,0.0,0.0,0.0,4.55,4.55,4.55,4.55,4.55,1,,,,,,,,,70000000,60000000,5.5,5.5,5.5,5.5,5.5,5.5,0,0,0,0,0,0,1.0,0.0,,True,ZUMO + T.ATUN CON TOMATE O JAMON,,False,,,1,,2023
44774,"ZUMO +T. MERMELADA O TOMATE , ACEITE",,,0114444,,,,,1,1,0.0,,,,,,,,,2023-08-20,3.31,0.0,0.0,0.0,0.0,0.0,0.0,3.31,3.31,3.31,3.31,3.31,1,,,,,,,,,70000000,60000000,4.0,4.0,4.0,4.0,4.0,4.0,0,0,0,0,0,0,1.0,0.0,,True,"ZUMO +T. MERMELADA O TOMATE , ACEITE",,False,,,1,,2023
22114445,cafe mixto,,,8,,,,,1,1,0.0,,,,,,,,,2023-09-03,1.07,0.0,0.0,0.0,0.0,0.0,0.0,1.07,1.07,1.07,1.07,1.07,1,,,,,,,,,70000000,60000000,1.3,1.3,1.3,1.3,1.3,1.3,0,0,0,0,0,0,1.0,0.0,,True,cafe mixto,,False,,,1,,2023
