NUMERO,CODCAJA,VENDEDOR,CODUSU,FECHA,HORA,DESTIC,HASTIC,DESFAC,HASFAC,EFECTIVO,TARJETA,EFECBANCO,TTIC,TFAC,TTICPEN,DESMOV,HASMOV,TENTRADA,TSALIDA,ANSALDO,SALDO,BASEIMP1,IVA1,IMPIVA1,BASEIMP2,IVA2,IMPIVA2,BASEIMP3,IVA3,IMPIVA3,BASEIMP4,IVA4,IMPIVA4,COMENSALES,IMRECUENTO,CONTABILIZ,year_file
118,001,1,3,2023-05-26,18:18:51,32999,33029,0,0,201,142.4,0,343.4,0,0,0,0,0,0,163565.46,163766.46,196.85,21.0,41.35,95.64,10.0,9.56,0,4.0,0,0,0.0,0,0,0,False,2023
119,001,1,3,2023-05-27,18:34:32,33030,33064,0,0,383.1,165.1,0,548.2,0,0,0,0,0,0,163766.46,164149.56,343.3,21.0,72.11,120.72,10.0,12.08,0,4.0,0,0,0.0,0,0,0,False,2023
120,001,1,3,2023-05-28,17:57:27,33065,33097,0,0,415.82,202.5,0,618.32,0,0,0,0,0,0,164149.56,164565.38,363.13,21.0,76.29,162.64,10.0,16.26,0,4.0,0,0,0.0,0,0,0,False,2023
121,001,1,3,2023-05-29,17:27:03,33098,33125,0,0,228.3,54.9,0,283.2,0,0,0,0,0,0,164565.38,164793.68,150.49,21.0,31.61,91.9,10.0,9.2,0,4.0,0,0,0.0,0,0,0,False,2023
122,001,1,3,2023-05-30,15:44:42,33126,33151,0,0,252.9,64.2,0,317.1,0,0,0,0,0,0,164793.68,165046.58,147.62,21.0,30.98,125.88,10.0,12.62,0,4.0,0,0,0.0,0,0,0,False,2023
123,001,1,3,2023-06-01,19:29:18,33152,33195,0,0,265.6,229.2,0,494.8,0,0,0,0,0,0,165046.58,165312.18,299.69,21.0,62.93,120.17,10.0,12.03,0,4.0,0,0,0.0,0,0,0,False,2023
124,001,1,3,2023-06-02,18:11:06,33196,33223,0,0,194.3,132.8,0,327.1,0,0,0,0,0,0,165312.18,165506.48,173.14,21.0,36.37,106.89,10.0,10.71,0,4.0,0,0,0.0,0,0,0,False,2023
125,001,1,3,2023-06-03,00:26:48,33224,33239,0,0,237.32,114.1,0,351.42,0,0,0,0,0,0,165506.48,165743.8,138.28,21.0,29.05,167.37,10.0,16.73,0,4.0,0,0,0.0,0,0,0,False,2023
126,001,1,3,2023-06-03,19:28:35,33240,33284,0,0,389.14,321.3,0,710.44,0,0,0,0,0,0,165743.8,166132.94,464.86,21.0,97.59,134.53,10.0,13.47,0,4.0,0,0,0.0,0,0,0,False,2023
127,001,1,3,2023-06-04,00:24:59,33285,33304,0,0,236.8,95.4,0,332.2,0,0,0,0,0,0,166132.94,166369.74,229.75,21.0,48.25,49.28,10.0,4.92,0,4.0,0,0,0.0,0,0,0,False,2023
128,001,1,3,2023-06-04,17:10:43,33305,33348,0,0,584.1,243.2,0,827.3,0,0,0,0,0,0,166369.74,166953.84,384.37,21.0,80.73,329.27,10.0,32.93,0,4.0,0,0,0.0,0,0,0,False,2023
129,001,1,3,2023-06-05,16:03:00,33349,33369,0,0,148.8,50.2,0,199,0,0,0,0,0,0,166953.84,167102.64,155.18,21.0,32.62,10.18,10.0,1.02,0,4.0,0,0,0.0,0,0,0,False,2023
130,001,1,3,2023-06-06,00:56:59,33370,33382,0,0,252.4,5,0,257.4,0,0,0,0,0,0,167102.64,167355.04,189.26,21.0,39.74,25.81,10.0,2.59,0,4.0,0,0,0.0,0,0,0,False,2023
131,001,1,3,2023-06-06,17:43:07,33383,33406,0,0,119.2,144.9,0,264.1,0,0,0,0,0,0,167355.04,167474.24,197.3,21.0,41.4,23.08,10.0,2.32,0,4.0,0,0,0.0,0,0,0,False,2023
132,001,1,3,2023-06-06,23:12:30,33407,33416,0,0,90.4,33.3,0,123.7,0,0,0,0,0,0,167474.24,167564.64,61.08,21.0,12.82,45.27,10.0,4.53,0,4.0,0,0,0.0,0,0,0,False,2023
133,001,1,3,2023-06-08,17:26:32,33417,33456,0,0,274.6,201.1,0,475.7,0,0,0,0,0,0,167564.64,167839.24,283.16,21.0,59.45,120.97,10.0,12.13,0,4.0,0,0,0.0,0,0,0,False,2023
134,001,1,3,2023-06-08,23:42:54,33457,33469,0,0,201.5,24.5,0,226,0,0,0,0,0,0,167839.24,168040.74,150.33,21.0,31.57,40.09,10.0,4.01,0,4.0,0,0,0.0,0,0,0,False,2023
135,001,1,3,2023-06-09,17:11:54,33470,33499,0,0,257.1,164.9,0,422,0,0,0,0,0,0,168040.74,168297.84,266.88,21.0,56.02,90.1,10.0,9,0,4.0,0,0,0.0,0,0,0,False,2023
136,001,1,3,2023-06-10,01:43:07,33500,33514,0,0,136.6,189,0,325.6,0,0,0,0,0,0,168297.84,168434.44,249.37,21.0,52.34,21.72,10.0,2.18,0,4.0,0,0,0.0,0,0,0,False,2023
137,001,1,3,2023-06-10,17:38:51,33515,33551,0,0,456.2,224.6,0,680.8,0,0,0,0,0,0,168434.44,168890.64,426.81,21.0,89.6,149.45,10.0,14.95,0,4.0,0,0,0.0,0,0,0,False,2023
138,001,1,3,2023-06-10,23:57:24,33552,33566,0,0,97.3,75.4,0,172.7,0,0,0,0,0,0,168890.64,168987.94,124.97,21.0,26.24,19.54,10.0,1.96,0,4.0,0,0,0.0,0,0,0,False,2023
139,001,1,3,2023-06-11,16:01:50,33567,33597,0,0,267.8,266.2,0,534,0,0,0,0,0,0,168987.94,169255.74,344.3,21.0,72.3,106.71,10.0,10.69,0,4.0,0,0,0.0,0,0,0,False,2023
140,001,1,3,2023-06-12,20:08:23,33598,33638,0,0,386.04,75.5,0,461.54,0,0,0,0,0,0,169255.74,169641.78,258.15,21.0,54.22,135.62,10.0,13.58,0,4.0,0,0,0.0,0,0,0,False,2023
141,001,1,3,2023-06-13,00:03:59,33639,33641,0,0,47.3,0,0,47.3,0,0,0,0,0,0,169641.78,169689.08,36.86,21.0,7.74,2.45,10.0,0.25,0,4.0,0,0,0.0,0,0,0,False,2023
142,001,1,3,2023-06-13,17:29:06,33642,33667,0,0,263.3,51.4,0,314.7,0,0,0,0,0,0,169689.08,169952.38,176.11,21.0,36.99,92.34,10.0,9.26,0,4.0,0,0,0.0,0,0,0,False,2023
143,001,1,3,2023-06-13,23:49:59,33668,33669,0,0,24.3,0,0,24.3,0,0,0,0,0,0,169952.38,169976.68,13.47,21.0,2.83,7.27,10.0,0.73,0,4.0,0,0,0.0,0,0,0,False,2023
144,001,1,3,2023-06-13,23:54:49,33670,33670,0,0,4.5,0,0,4.5,0,0,0,0,0,0,169976.68,169981.18,3.72,21.0,0.78,0,10.0,0,0,4.0,0,0,0.0,0,0,0,False,2023
145,001,1,3,2023-06-15,16:07:18,33671,33701,0,0,277.5,112.1,0,389.6,0,0,0,0,0,0,169981.18,170258.68,220.9,21.0,46.4,111.17,10.0,11.13,0,4.0,0,0,0.0,0,0,0,False,2023
146,001,1,3,2023-06-15,23:49:03,33702,33707,0,0,59.6,33.1,0,92.7,0,0,0,0,0,0,170258.68,170318.28,60.41,21.0,12.69,17.82,10.0,1.78,0,4.0,0,0,0.0,0,0,0,False,2023
147,001,1,3,2023-06-16,17:17:45,33708,33733,0,0,156.02,152.1,0,308.12,0,0,0,0,0,0,170318.28,170474.3,178.52,21.0,37.5,83.71,10.0,8.39,0,4.0,0,0,0.0,0,0,0,False,2023
148,001,1,3,2023-06-17,00:32:02,33734,33743,0,0,47.92,47.7,0,95.62,0,0,0,0,0,0,170474.3,170522.22,63.08,21.0,13.25,17.55,10.0,1.75,0,4.0,0,0,0.0,0,0,0,False,2023
149,001,1,3,2023-06-17,17:50:20,33744,33784,0,0,351,287.3,0,638.3,0,0,0,0,0,0,170522.22,170873.22,374.88,21.0,78.74,167.9,10.0,16.8,0,4.0,0,0,0.0,0,0,0,False,2023
150,001,1,3,2023-06-17,23:55:34,33785,33788,0,0,101.5,14.9,0,116.4,0,0,0,0,0,0,170873.22,170974.72,86.69,21.0,18.21,10.45,10.0,1.05,0,4.0,0,0,0.0,0,0,0,False,2023
151,001,1,3,2023-06-18,17:24:30,33789,33829,0,0,376.1,269.5,0,645.6,0,0,0,0,0,0,170974.72,171350.82,422.64,21.0,88.76,121.96,10.0,12.24,0,4.0,0,0,0.0,0,0,0,False,2023
152,001,1,3,2023-06-19,16:43:52,33830,33865,0,0,252.2,200.6,0,452.8,0,0,0,0,0,0,171350.82,171603.02,248.83,21.0,52.27,137.9,10.0,13.8,0,4.0,0,0,0.0,0,0,0,False,2023
153,001,1,3,2023-06-20,00:02:19,33866,33870,0,0,99.3,0,0,99.3,0,0,0,0,0,0,171603.02,171702.32,82.07,21.0,17.23,0,10.0,0,0,4.0,0,0,0.0,0,0,0,False,2023
154,001,1,3,2023-06-20,16:32:42,33871,33897,0,0,312.7,78.5,0,391.2,0,0,0,0,0,0,171702.32,172015.02,225.44,21.0,47.36,107.63,10.0,10.77,0,4.0,0,0,0.0,0,0,0,False,2023
155,001,1,3,2023-06-22,17:03:12,33898,33918,0,0,101,128.8,0,229.8,0,0,0,0,0,0,172015.02,172116.02,121.08,21.0,25.42,75.73,10.0,7.57,0,4.0,0,0,0.0,0,0,0,False,2023
156,001,1,3,2023-06-22,23:40:19,33919,33923,0,0,35.8,19.2,0,55,0,0,0,0,0,0,172116.02,172151.82,40.51,21.0,8.5,5.45,10.0,0.55,0,4.0,0,0,0.0,0,0,0,False,2023
157,001,1,3,2023-06-23,19:01:15,33924,33953,0,0,219.6,167.1,0,386.7,0,0,0,0,0,0,172151.82,172371.42,260.9,21.0,54.82,64.54,10.0,6.46,0,4.0,0,0,0.0,0,0,0,False,2023
158,001,1,3,2023-06-24,00:42:56,33954,33959,0,0,59.3,0,0,59.3,0,0,0,0,0,0,172371.42,172430.72,26.86,21.0,5.64,24.36,10.0,2.44,0,4.0,0,0,0.0,0,0,0,False,2023
159,001,1,3,2023-06-24,18:05:29,33960,33997,0,0,349.2,319,0,668.2,0,0,0,0,0,0,172430.72,172779.92,408.83,21.0,85.87,157.71,10.0,15.79,0,4.0,0,0,0.0,0,0,0,False,2023
160,001,1,3,2023-06-25,17:09:20,33998,34038,0,0,419.6,369.5,0,789.1,0,0,0,0,0,0,172779.92,173199.52,431.44,21.0,90.67,242.71,10.0,24.29,0,4.0,0,0,0.0,0,0,0,False,2023
161,001,1,3,2023-06-26,00:45:51,34039,34050,0,0,131.7,158.9,0,290.6,0,0,0,0,0,0,173199.52,173331.22,197.79,21.0,41.52,46.64,10.0,4.66,0,4.0,0,0,0.0,0,0,0,False,2023
162,001,1,3,2023-06-26,16:30:17,34051,34079,0,0,298.3,30.9,0,329.2,0,0,0,0,0,0,173331.22,173629.52,169.17,21.0,35.54,113.18,10.0,11.32,0,4.0,0,0,0.0,0,0,0,False,2023
163,001,1,3,2023-06-26,23:25:19,34080,34083,0,0,108.4,0,0,108.4,0,0,0,0,0,0,173629.52,173737.92,89.59,21.0,18.81,0,10.0,0,0,4.0,0,0,0.0,0,0,0,False,2023
164,001,1,3,2023-06-27,15:41:07,34084,34106,0,0,140.04,58.5,0,198.54,0,0,0,0,0,0,173737.92,173877.96,128.88,21.0,27.07,38.73,10.0,3.87,0,4.0,0,0,0.0,0,0,0,False,2023
165,001,1,3,2023-06-29,16:58:32,34107,34135,0,0,182.6,199.9,0,382.5,0,0,0,0,0,0,173877.96,174060.56,259.18,21.0,54.42,62.63,10.0,6.27,0,4.0,0,0,0.0,0,0,0,False,2023
166,001,1,3,2023-06-29,23:55:36,34136,34143,0,0,30.4,8.2,0,38.6,0,0,0,0,0,0,174060.56,174090.96,23.55,21.0,4.97,9.18,10.0,0.92,0,4.0,0,0,0.0,0,0,0,False,2023
167,001,1,3,2023-06-30,16:30:11,34144,34165,0,0,178,63,0,241,0,0,0,0,0,0,174090.96,174268.96,131.75,21.0,27.65,74.17,10.0,7.43,0,4.0,0,0,0.0,0,0,0,False,2023
168,001,1,3,2023-07-01,01:06:43,34166,34182,0,0,271.62,153.4,0,425.02,0,0,0,0,0,0,174268.96,174540.58,309.12,21.0,64.9,46.37,10.0,4.63,0,4.0,0,0,0.0,0,0,0,False,2023
169,001,1,3,2023-07-01,17:45:09,34183,34217,0,0,473.8,56.7,0,530.5,0,0,0,0,0,0,174540.58,175014.38,333.84,21.0,70.07,115.1,10.0,11.5,0,4.0,0,0,0.0,0,0,0,False,2023
170,001,1,3,2023-07-02,00:32:05,34218,34231,0,0,136.6,135.5,0,272.1,0,0,0,0,0,0,175014.38,175150.98,210.58,21.0,44.22,15.71,10.0,1.59,0,4.0,0,0,0.0,0,0,0,False,2023
171,001,1,3,2023-07-02,16:11:38,34232,34285,0,0,585.6,335.2,0,920.8,0,0,0,0,0,0,175150.98,175736.58,523.89,21.0,110.02,260.79,10.0,26.11,0,4.0,0,0,0.0,0,0,0,False,2023
172,001,1,3,2023-07-03,16:06:54,34286,34297,0,0,120.7,19,0,139.7,0,0,0,0,0,0,175736.58,175857.28,79.67,21.0,16.73,39.35,10.0,3.95,0,4.0,0,0,0.0,0,0,0,False,2023
173,001,1,3,2023-07-04,18:03:44,34298,34321,0,0,139.9,118.1,0,258,0,0,0,0,0,0,175857.28,175997.18,170.27,21.0,35.74,47.27,10.0,4.73,0,4.0,0,0,0.0,0,0,0,False,2023
174,001,1,3,2023-07-06,18:27:00,34322,34358,0,0,229.04,114.5,0,343.54,0,0,0,0,0,0,175997.18,176226.22,239.39,21.0,50.25,48.98,10.0,4.92,0,4.0,0,0,0.0,0,0,0,False,2023
175,001,1,3,2023-07-06,23:58:01,34359,34360,0,0,0,51.7,0,51.7,0,0,0,0,0,0,176226.22,176226.22,41.48,21.0,8.72,1.36,10.0,0.14,0,4.0,0,0,0.0,0,0,0,False,2023
176,001,1,3,2023-07-07,17:59:13,34361,34395,0,0,306.8,104.8,0,411.6,0,0,0,0,0,0,176226.22,176533.02,278.09,21.0,58.41,68.25,10.0,6.85,0,4.0,0,0,0.0,0,0,0,False,2023
177,001,1,3,2023-07-08,02:22:22,34396,34400,0,0,6.9,44.7,0,51.6,0,0,0,0,0,0,176533.02,176539.92,31.08,21.0,6.52,12.72,10.0,1.28,0,4.0,0,0,0.0,0,0,0,False,2023
178,001,1,3,2023-07-08,17:24:18,34401,34445,0,0,538.5,302.9,0,841.4,0,0,0,0,0,0,176539.92,177078.42,491.19,21.0,103.11,224.64,10.0,22.46,0,4.0,0,0,0.0,0,0,0,False,2023
179,001,1,3,2023-07-09,01:24:05,34446,34459,0,0,131.5,359.1,0,490.6,0,0,0,0,0,0,177078.42,177209.92,371.56,21.0,78.04,37.27,10.0,3.73,0,4.0,0,0,0.0,0,0,0,False,2023
180,001,1,3,2023-07-09,17:17:18,34460,34512,0,0,536.3,321.9,0,858.2,0,0,0,0,0,0,177209.92,177746.22,520.52,21.0,109.29,207.62,10.0,20.78,0,4.0,0,0,0.0,0,0,0,False,2023
181,001,1,3,2023-07-10,18:57:40,34513,34541,0,0,347,76.9,0,423.9,0,0,0,0,0,0,177746.22,178093.22,183.14,21.0,38.48,183.91,10.0,18.39,0,4.0,0,0,0.0,0,0,0,False,2023
182,001,1,3,2023-07-10,23:57:53,34542,34547,0,0,46.3,48.8,0,95.1,0,0,0,0,0,0,178093.22,178139.52,66.2,21.0,13.9,13.63,10.0,1.37,0,4.0,0,0,0.0,0,0,0,False,2023
183,001,1,3,2023-07-11,17:10:21,34548,34580,0,0,245.7,167.7,0,413.4,0,0,0,0,0,0,178139.52,178385.22,224.62,21.0,47.18,128.7,10.0,12.9,0,4.0,0,0,0.0,0,0,0,False,2023
184,001,1,3,2023-07-13,17:54:33,34581,34601,0,0,133.22,66.1,0,199.32,0,0,0,0,0,0,178385.22,178518.44,125.74,21.0,26.38,42.89,10.0,4.31,0,4.0,0,0,0.0,0,0,0,False,2023
185,001,1,3,2023-07-13,23:52:26,34602,34604,0,0,0,39.2,0,39.2,0,0,0,0,0,0,178518.44,178518.44,14.88,21.0,3.12,19.27,10.0,1.93,0,4.0,0,0,0.0,0,0,0,False,2023
186,001,1,3,2023-07-14,18:15:00,34605,34637,0,0,300.32,81.3,0,381.62,0,0,0,0,0,0,178518.44,178818.76,205.9,21.0,43.24,120.47,10.0,12.03,0,4.0,0,0,0.0,0,0,0,False,2023
187,001,1,3,2023-07-15,01:41:17,34638,34642,0,0,48.9,62.8,0,111.7,0,0,0,0,0,0,178818.76,178867.66,89,21.0,18.7,3.64,10.0,0.36,0,4.0,0,0,0.0,0,0,0,False,2023
188,001,1,3,2023-07-15,17:04:54,34643,34673,0,0,286.5,167.3,0,453.8,0,0,0,0,0,0,178867.66,179154.16,276.19,21.0,58.02,108.71,10.0,10.89,0,4.0,0,0,0.0,0,0,0,False,2023
189,001,1,3,2023-07-16,00:41:01,34674,34682,0,0,141.1,73.2,0,214.3,0,0,0,0,0,0,179154.16,179295.26,142.55,21.0,29.95,38.01,10.0,3.79,0,4.0,0,0,0.0,0,0,0,False,2023
190,001,1,3,2023-07-16,17:46:31,34683,34731,0,0,403.9,396,0,799.9,0,0,0,0,0,0,179295.26,179699.16,497.34,21.0,104.47,180.08,10.0,18.02,0,4.0,0,0,0.0,0,0,0,False,2023
191,001,1,3,2023-07-17,00:16:16,34732,34736,0,0,43.5,37.5,0,81,0,0,0,0,0,0,179699.16,179742.66,54.72,21.0,11.49,13.45,10.0,1.35,0,4.0,0,0,0.0,0,0,0,False,2023
192,001,1,3,2023-07-17,17:57:14,34737,34761,0,0,267.8,49.1,0,316.9,0,0,0,0,0,0,179742.66,180010.46,204.75,21.0,42.95,62.89,10.0,6.31,0,4.0,0,0,0.0,0,0,0,False,2023
193,001,1,3,2023-07-18,16:54:56,34762,34785,0,0,197.6,160.8,0,358.4,0,0,0,0,0,0,180010.46,180208.06,170.31,21.0,35.79,138.44,10.0,13.86,0,4.0,0,0,0.0,0,0,0,False,2023
194,001,1,3,2023-07-20,16:49:24,34786,34805,0,0,106.42,168.3,0,274.72,0,0,0,0,0,0,180208.06,180314.48,171.79,21.0,36.04,60.81,10.0,6.09,0,4.0,0,0,0.0,0,0,0,False,2023
195,001,1,3,2023-07-21,17:37:31,34806,34834,0,0,271.2,91.2,0,362.4,0,0,0,0,0,0,180314.48,180585.68,231.91,21.0,48.69,74.34,10.0,7.46,0,4.0,0,0,0.0,0,0,0,False,2023
196,001,1,3,2023-07-22,00:10:48,34835,34837,0,0,64.2,41.5,0,105.7,0,0,0,0,0,0,180585.68,180649.88,37.77,21.0,7.93,54.55,10.0,5.45,0,4.0,0,0,0.0,0,0,0,False,2023
197,001,1,3,2023-07-22,18:44:24,34838,34880,0,0,435.6,277.9,0,713.5,0,0,0,0,0,0,180649.88,181085.48,456.32,21.0,95.88,146.63,10.0,14.67,0,4.0,0,0,0.0,0,0,0,False,2023
198,001,1,3,2023-07-23,00:12:32,34881,34887,0,0,31.5,91.5,0,123,0,0,0,0,0,0,181085.48,181116.98,93.23,21.0,19.57,9.27,10.0,0.93,0,4.0,0,0,0.0,0,0,0,False,2023
199,001,1,3,2023-07-23,18:31:06,34888,34941,0,0,473.85,305.1,0,778.95,0,0,0,0,0,0,181116.98,181590.83,518.88,21.0,108.98,137.34,10.0,13.76,0,4.0,0,0,0.0,0,0,0,False,2023
200,001,1,3,2023-07-24,16:31:56,34942,34961,0,0,162.4,131,0,293.4,0,0,0,0,0,0,181590.83,181753.23,129.59,21.0,27.21,124.17,10.0,12.43,0,4.0,0,0,0.0,0,0,0,False,2023
201,001,1,3,2023-07-25,19:10:15,34962,34982,0,0,228.12,63.7,0,291.82,0,0,0,0,0,0,181753.23,181981.35,173.48,21.0,36.44,74.45,10.0,7.45,0,4.0,0,0,0.0,0,0,0,False,2023
202,001,1,3,2023-07-27,19:05:22,34983,35008,0,0,205.3,111.6,0,316.9,0,0,0,0,0,0,181981.35,182186.65,184.87,21.0,38.83,84.73,10.0,8.47,0,4.0,0,0,0.0,0,0,0,False,2023
203,001,1,3,2023-07-28,16:47:02,35009,35028,0,0,224.6,5,0,229.6,0,0,0,0,0,0,182186.65,182411.25,136.76,21.0,28.74,58.28,10.0,5.82,0,4.0,0,0,0.0,0,0,0,False,2023
204,001,1,3,2023-07-29,02:41:49,35029,35035,0,0,127.6,74.9,0,202.5,0,0,0,0,0,0,182411.25,182538.85,137.61,21.0,28.89,32.73,10.0,3.27,0,4.0,0,0,0.0,0,0,0,False,2023
205,001,1,3,2023-07-29,17:51:10,35036,35075,0,0,272.5,317.2,0,589.7,0,0,0,0,0,0,182538.85,182811.35,376.61,21.0,79.09,121.81,10.0,12.19,0,4.0,0,0,0.0,0,0,0,False,2023
206,001,1,3,2023-07-30,00:45:52,35076,35079,0,0,50.9,65,0,115.9,0,0,0,0,0,0,182811.35,182862.25,75.13,21.0,15.77,22.73,10.0,2.27,0,4.0,0,0,0.0,0,0,0,False,2023
207,001,1,3,2023-07-30,18:14:48,35080,35131,0,0,455.62,357,0,812.62,0,0,0,0,0,0,182862.25,183317.87,453.33,21.0,95.21,240.08,10.0,24.02,0,4.0,0,0,0.0,0,0,0,False,2023
208,001,1,3,2023-07-31,17:19:46,35132,35163,0,0,259.92,121.3,0,381.22,0,0,0,0,0,0,183317.87,183577.79,213.01,21.0,44.72,112.25,10.0,11.25,0,4.0,0,0,0.0,0,0,0,False,2023
209,001,1,3,2023-07-31,23:49:14,35164,35168,0,0,36.92,17.9,0,54.82,0,0,0,0,0,0,183577.79,183614.71,41.33,21.0,8.69,4.36,10.0,0.44,0,4.0,0,0,0.0,0,0,0,False,2023
210,001,1,3,2023-08-01,17:25:33,35169,35203,0,0,339.64,65.5,0,405.14,0,0,0,0,0,0,183614.71,183954.35,228.64,21.0,48,116.8,10.0,11.7,0,4.0,0,0,0.0,0,0,0,False,2023
211,001,1,3,2023-08-03,21:44:56,35204,35238,0,0,357.42,36.8,0,394.22,0,0,0,0,0,0,183954.35,184311.77,193.42,21.0,40.6,145.63,10.0,14.57,0,4.0,0,0,0.0,0,0,0,False,2023
212,001,1,3,2023-08-04,17:45:37,35239,35270,0,0,320.9,90.8,0,411.7,0,0,0,0,0,0,184311.77,184632.67,249.85,21.0,52.47,99.46,10.0,9.94,0,4.0,0,0,0.0,0,0,0,False,2023
213,001,1,3,2023-08-05,01:40:40,35271,35279,0,0,69,61.4,0,130.4,0,0,0,0,0,0,184632.67,184701.67,79.84,21.0,16.76,30.73,10.0,3.07,0,4.0,0,0,0.0,0,0,0,False,2023
214,001,1,3,2023-08-05,18:00:15,35280,35325,0,0,628,105,0,733,0,0,0,0,0,0,184701.67,185329.67,490.08,21.0,102.92,127.27,10.0,12.73,0,4.0,0,0,0.0,0,0,0,False,2023
215,001,1,3,2023-08-06,17:20:01,35326,35358,0,0,347.4,179.7,0,527.1,0,0,0,0,0,0,185329.67,185677.07,293.54,21.0,61.67,156.24,10.0,15.66,0,4.0,0,0,0.0,0,0,0,False,2023
216,001,1,3,2023-08-07,17:28:26,35359,35399,0,0,322.12,143.1,0,465.22,0,0,0,0,0,0,185677.07,185999.19,243.03,21.0,51.01,155.63,10.0,15.57,0,4.0,0,0,0.0,0,0,0,False,2023
217,001,1,3,2023-08-07,23:56:24,35400,35405,0,0,42,45.5,0,87.5,0,0,0,0,0,0,185999.19,186041.19,26.04,21.0,5.46,50.91,10.0,5.09,0,4.0,0,0,0.0,0,0,0,False,2023
218,001,1,3,2023-08-08,18:35:42,35406,35443,0,0,372.22,116.3,0,488.52,0,0,0,0,0,0,186041.19,186413.41,261.45,21.0,54.87,156.54,10.0,15.66,0,4.0,0,0,0.0,0,0,0,False,2023
219,001,1,3,2023-08-08,23:39:54,35444,35450,0,0,80.8,52,0,132.8,0,0,0,0,0,0,186413.41,186494.21,77.61,21.0,16.29,35.37,10.0,3.53,0,4.0,0,0,0.0,0,0,0,False,2023
220,001,1,3,2023-08-09,16:45:58,35451,35505,0,0,188.1,131.5,0,319.6,0,0,0,0,0,0,186494.21,186682.31,102.67,21.0,21.55,177.61,10.0,17.79,0,4.0,0,0,0.0,0,0,0,False,2023
221,001,1,3,2023-08-09,23:45:10,35506,35507,0,0,80.1,12.7,0,92.8,0,0,0,0,0,0,186682.31,186762.41,75.7,21.0,15.9,1.09,10.0,0.11,0,4.0,0,0,0.0,0,0,0,False,2023
222,001,1,3,2023-08-10,16:18:35,35508,35534,0,0,224.6,66.9,0,291.5,0,0,0,0,0,0,186762.41,186987.01,154.72,21.0,32.48,94.82,10.0,9.48,0,4.0,0,0,0.0,0,0,0,False,2023
223,001,1,3,2023-08-10,23:35:19,35535,35536,0,0,52,43.1,0,95.1,0,0,0,0,0,0,186987.01,187039.01,64.54,21.0,13.56,15.46,10.0,1.54,0,4.0,0,0,0.0,0,0,0,False,2023
224,001,1,3,2023-08-11,18:21:36,35537,35583,0,0,332.5,253.1,0,585.6,0,0,0,0,0,0,187039.01,187371.51,374.47,21.0,78.63,120.41,10.0,12.09,0,4.0,0,0,0.0,0,0,0,False,2023
225,001,1,3,2023-08-11,23:41:42,35584,35586,0,0,66.8,61,0,127.8,0,0,0,0,0,0,187371.51,187438.31,80.82,21.0,16.98,27.27,10.0,2.73,0,4.0,0,0,0.0,0,0,0,False,2023
226,001,1,3,2023-08-13,01:02:38,35587,35635,0,0,419.2,284.5,0,703.7,0,0,0,0,0,0,187438.31,187857.51,428.84,21.0,90.07,167.97,10.0,16.83,0,4.0,0,0,0.0,0,0,0,False,2023
227,001,1,3,2023-08-13,16:00:17,35636,35673,0,0,374.3,197.7,0,572,0,0,0,0,0,0,187857.51,188231.81,342.62,21.0,71.98,143.08,10.0,14.32,0,4.0,0,0,0.0,0,0,0,False,2023
228,001,1,3,2023-08-14,17:05:50,35674,35710,0,0,405.9,39.8,0,445.7,0,0,0,0,0,0,188231.81,188637.71,279.5,21.0,58.7,97.72,10.0,9.78,0,4.0,0,0,0.0,0,0,0,False,2023
229,001,1,3,2023-08-14,23:12:52,35711,35711,0,0,2,0,0,2,0,0,0,0,0,0,188637.71,188639.71,1.65,21.0,0.35,0,10.0,0,0,4.0,0,0,0.0,0,0,0,False,2023
230,001,1,3,2023-08-15,16:40:08,35712,35751,0,0,271.1,237.4,0,508.5,0,0,0,0,0,0,188639.71,188910.81,312.73,21.0,65.67,118.28,10.0,11.82,0,4.0,0,0,0.0,0,0,0,False,2023
231,001,1,3,2023-08-16,14:05:13,35752,35771,0,0,103.8,40.4,0,144.2,0,0,0,0,0,0,188910.81,189014.61,60.34,21.0,12.66,64.7,10.0,6.5,0,4.0,0,0,0.0,0,0,0,False,2023
232,001,1,3,2023-08-21,16:51:40,35772,35799,0,0,226.2,40.1,0,266.3,0,0,0,0,0,0,189014.61,189240.81,127.12,21.0,26.7,102.26,10.0,10.24,0,4.0,0,0,0.0,0,0,0,False,2023
233,001,1,3,2023-08-22,18:58:01,35800,35829,0,0,204.6,139.9,0,344.5,0,0,0,0,0,0,189240.81,189445.41,215.45,21.0,45.25,76.17,10.0,7.63,0,4.0,0,0,0.0,0,0,0,False,2023
234,001,1,3,2023-08-23,18:37:31,35830,35853,0,0,174.8,118,0,292.8,0,0,0,0,0,0,189445.41,189620.21,195.42,21.0,41.08,51.16,10.0,5.14,0,4.0,0,0,0.0,0,0,0,False,2023
235,001,1,3,2023-08-24,15:20:12,35854,35887,0,0,221.3,67.6,0,288.9,0,0,0,0,0,0,189620.21,189841.51,146.12,21.0,30.68,101.86,10.0,10.24,0,4.0,0,0,0.0,0,0,0,False,2023
236,001,1,3,2023-08-25,16:45:32,35888,35931,0,0,356.9,183,0,539.9,0,0,0,0,0,0,189841.51,190198.41,309.1,21.0,64.9,150.82,10.0,15.08,0,4.0,0,0,0.0,0,0,0,False,2023
