NUMTIC,CAJA,NUMCAJ,CAJLINEA,CODIGO,DESCRI,CANTIDAD,PRECIO,DTO,IVA,TOTLIN,COCINA,NOTAS,CANTSTOCK,TIPOLIN,CODCOMBI,COMCANSTK,CANCOCINA,year_file
8479,001,00100008479,001000000017187,9,Salteña,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2021
8480,001,00100008480,001000000017188,1,E. POLLO,11.0,1,0.0,10.0,11,,,0.0,,,1.0,,2021
8481,001,00100008481,001000000017192,10254,cuñape 0.50,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2021
8482,001,00100008482,001000000017193,10254,cuñape 0.50,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2021
8483,001,00100008483,001000000017194,9,Salteña,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2021
8484,001,00100008484,001000000017195,9,Salteña,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2021
8485,001,00100008485,001000000017196,9,Salteña,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2021
8486,001,00100008486,001000000017197,1,E. POLLO,18.0,1,0.0,10.0,18,,,0.0,,,1.0,,2021
8487,001,00100008487,001000000017198,1,E. POLLO,5.0,1,0.0,10.0,5,,,0.0,,,1.0,,2021
8487,001,00100008487,001000000017199,9,Salteña,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2021
8488,001,00100008488,001000000017200,1,E. POLLO,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2021
8489,001,00100008489,001000000017201,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
8490,001,00100008490,001000000017202,1,E. POLLO,7.0,1,0.0,10.0,7,,,0.0,,,1.0,,2021
8491,001,00100008491,001000000017203,1,E. POLLO,5.0,1,0.0,10.0,5,,,0.0,,,1.0,,2021
8491,001,00100008491,001000000017204,9,Salteña,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2021
8492,001,00100008492,001000000017205,10254,cuñape 0.50,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2021
8493,001,00100008493,001000000017206,1,E. POLLO,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2021
8494,001,00100008494,001000000017207,1,E. POLLO,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2021
8495,001,00100008495,001000000017208,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
8496,001,00100008496,001000000017209,1,E. POLLO,3.0,1,0.0,10.0,3,,,0.0,,,1.0,,2021
8496,001,00100008496,001000000017210,9,Salteña,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2021
8497,001,00100008497,001000000017211,1,E. POLLO,7.0,1,0.0,10.0,7,,,0.0,,,1.0,,2021
8498,001,00100008498,001000000017214,1,E. POLLO,8.0,1,0.0,10.0,8,,,0.0,,,1.0,,2021
8499,001,00100008499,001000000017215,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
8500,001,00100008500,001000000017216,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
8501,001,00100008501,001000000017217,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
8502,001,00100008502,001000000017218,10254,cuñape 0.50,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2021
8503,001,00100008503,001000000017219,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
8504,001,00100008504,001000000017220,1,E. POLLO,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2021
8505,001,00100008505,001000000017221,1,E. POLLO,1.0,1,0.0,10.0,1,False,,0.0,,,1.0,0.0,2021
8506,001,00100008506,001000000017231,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
8507,001,00100008507,001000000017232,9,Salteña,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2021
8508,001,00100008508,001000000017234,1,E. POLLO,4.0,1,0.0,10.0,4,,,0.0,,,1.0,,2021
8509,001,00100008509,001000000017235,174,Cafe Leche,4.0,1.2,0.0,10.0,4.8,,,0.0,,,1.0,,2021
8510,001,00100008510,001000000017236,1,E. POLLO,3.0,1,0.0,10.0,3,,,0.0,,,1.0,,2021
8511,001,00100008511,001000000017237,1,E. POLLO,4.0,1,0.0,10.0,4,,,0.0,,,1.0,,2021
8512,001,00100008512,001000000017238,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
8513,001,00100008513,001000000017239,1,E. POLLO,3.0,1,0.0,10.0,3,,,0.0,,,1.0,,2021
8514,001,00100008514,001000000017240,1,E. POLLO,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2021
8515,001,00100008515,001000000017241,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
8516,001,00100008516,001000000017242,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
8517,001,00100008517,001000000017243,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
8518,001,00100008518,001000000017244,1,E. POLLO,3.0,1,0.0,10.0,3,,,0.0,,,1.0,,2021
8519,001,00100008519,001000000017245,1,E. POLLO,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2021
8520,001,00100008520,001000000017249,77,Tercio,3.0,1.2,0.0,10.0,3.6,,,0.0,,,1.0,,2021
8521,001,00100008521,001000000017250,77,Tercio,1.0,1.2,0.0,10.0,1.2,,,0.0,,,1.0,,2021
8522,001,00100008522,001000000017251,1,E. POLLO,6.0,1,0.0,10.0,6,,,0.0,,,1.0,,2021
8523,001,00100008523,001000000017252,1,E. POLLO,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2021
8524,001,00100008524,001000000017253,9,Salteña,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2021
8525,001,00100008525,001000000017254,1,E. POLLO,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2021
8526,001,00100008526,001000000017260,1,E. POLLO,5.0,1,0.0,10.0,5,,,0.0,,,1.0,,2021
8527,001,00100008527,001000000017261,       132,Marinera,1.0,1.5,0.0,10.0,1.5,,,,,,,,2021
8527,001,00100008527,001000000017262,9,Salteña,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2021
8528,001,00100008528,001000000017263,1,E. POLLO,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2021
8529,001,00100008529,001000000017264,1,E. POLLO,3.0,1,0.0,10.0,3,,,0.0,,,1.0,,2021
8530,001,00100008530,001000000017265,44,suspiro 5x1€,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
8530,001,00100008530,001000000017266,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
8531,001,00100008531,001000000017267,1,E. POLLO,8.0,1,0.0,10.0,8,,,0.0,,,1.0,,2021
8532,001,00100008532,001000000017268,1,E. POLLO,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2021
8533,001,00100008533,001000000017269,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
8534,001,00100008534,001000000017270,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
8535,001,00100008535,001000000017274,2323,menu 10,1.0,10,0.0,10.0,10,,,0.0,,,1.0,,2021
8536,001,00100008536,001000000017276,9,Salteña,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2021
8536,001,00100008536,001000000017277,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
8537,001,00100008537,001000000017280,9,Salteña,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2021
8538,001,00100008538,001000000017281,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
8539,001,00100008539,001000000017288,1,E. POLLO,3.0,1,0.0,10.0,3,,,0.0,,,1.0,,2021
8539,001,00100008539,001000000017289,9,Salteña,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2021
8540,001,00100008540,001000000017290,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
8541,001,00100008541,001000000017291,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
8542,001,00100008542,001000000017292,1,E. POLLO,4.0,1,0.0,10.0,4,,,0.0,,,1.0,,2021
8543,001,00100008543,001000000017297,1,E. POLLO,3.0,1,0.0,10.0,3,,,0.0,,,1.0,,2021
8544,001,00100008544,001000000017298,1,E. POLLO,9.0,1,0.0,10.0,9,,,0.0,,,1.0,,2021
8545,001,00100008545,001000000017299,1,E. POLLO,5.0,1,0.0,10.0,5,,,0.0,,,1.0,,2021
8546,001,00100008546,001000000017300,1,E. POLLO,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2021
8547,001,00100008547,001000000017301,1,E. POLLO,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2021
8548,001,00100008548,001000000017302,18,pan espanada,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
8548,001,00100008548,001000000017303,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
8549,001,00100008549,001000000017304,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
8549,001,00100008549,001000000017305,9,Salteña,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2021
8550,001,00100008550,001000000017306,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
8551,001,00100008551,001000000017307,1,E. POLLO,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2021
8552,001,00100008552,001000000017310,3,E. arroz,0.0,1,0.0,10.0,0,,,0.0,,,1.0,,2021
8552,001,00100008552,001000000017311,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
8553,001,00100008553,001000000017312,1,E. POLLO,3.0,1,0.0,10.0,3,,,0.0,,,1.0,,2021
8554,001,00100008554,001000000017313,1,E. POLLO,4.0,1,0.0,10.0,4,,,0.0,,,1.0,,2021
8555,001,00100008555,001000000017314,9,Salteña,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2021
8556,001,00100008556,001000000017315,1,E. POLLO,10.0,1,0.0,10.0,10,,,0.0,,,1.0,,2021
8557,001,00100008557,001000000017316,1,E. POLLO,4.0,1,0.0,10.0,4,,,0.0,,,1.0,,2021
8558,001,00100008558,001000000017317,1,E. POLLO,3.0,1,0.0,10.0,3,,,0.0,,,1.0,,2021
8559,001,00100008559,001000000017318,10254,cuñape 0.50,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2021
8560,001,00100008560,001000000017319,1,E. POLLO,5.0,1,0.0,10.0,5,,,0.0,,,1.0,,2021
8561,001,00100008561,001000000017320,1,E. POLLO,10.0,1,0.0,10.0,10,,,0.0,,,1.0,,2021
8562,001,00100008562,001000000017321,175,Belmonte,1.0,1.2,0.0,10.0,1.2,,,0.0,,,1.0,,2021
8563,001,00100008563,001000000017322,171,solo,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
8564,001,00100008564,001000000017327,1,E. POLLO,5.0,1,0.0,10.0,5,,,0.0,,,1.0,,2021
8565,001,00100008565,001000000017329,175,Belmonte,1.0,1.2,0.0,10.0,1.2,,,0.0,,,1.0,,2021
8566,001,00100008566,001000000017330,171,solo,8.0,1,0.0,10.0,8,,,0.0,,,1.0,,2021
8567,001,00100008567,001000000017331,171,solo,3.0,1,0.0,10.0,3,,,0.0,,,1.0,,2021
8568,001,00100008568,001000000017332,9,Salteña,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2021
8568,001,00100008568,001000000017333,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
8569,001,00100008569,001000000017334,1,E. POLLO,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2021
8570,001,00100008570,001000000017335,3,E. arroz,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
8571,001,00100008571,001000000017337,1,E. POLLO,3.0,1,0.0,10.0,3,,,0.0,,,1.0,,2021
8572,001,00100008572,001000000017338,9,Salteña,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2021
8573,001,00100008573,001000000017339,9,Salteña,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2021
8574,001,00100008574,001000000017343,1,E. POLLO,3.0,1,0.0,10.0,3,,,0.0,,,1.0,,2021
8575,001,00100008575,001000000017344,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
8575,001,00100008575,001000000017345,175,Belmonte,1.0,1.2,0.0,10.0,1.2,,,0.0,,,1.0,,2021
8576,001,00100008576,001000000017350,1,E. POLLO,3.0,1,0.0,10.0,3,,,0.0,,,1.0,,2021
8577,001,00100008577,001000000017351,1,E. POLLO,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2021
8578,001,00100008578,001000000017354,1,E. POLLO,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2021
8578,001,00100008578,001000000017355,9,Salteña,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2021
8579,001,00100008579,001000000017358,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
8580,001,00100008580,001000000017359,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
8581,001,00100008581,001000000017360,1,E. POLLO,3.0,1,0.0,10.0,3,,,0.0,,,1.0,,2021
8582,001,00100008582,001000000017361,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
8582,001,00100008582,001000000017362,9,Salteña,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2021
8583,001,00100008583,001000000017363,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
8584,001,00100008584,001000000017364,1,E. POLLO,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2021
8585,001,00100008585,001000000017365,1,E. POLLO,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2021
8586,001,00100008586,001000000017366,1,E. POLLO,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2021
8587,001,00100008587,001000000017367,10254,cuñape 0.50,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2021
8588,001,00100008588,001000000017368,10254,cuñape 0.50,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2021
8589,001,00100008589,001000000017369,1,E. POLLO,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2021
8589,001,00100008589,001000000017370,9,Salteña,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2021
8590,001,00100008590,001000000017371,1,E. POLLO,3.0,1,0.0,10.0,3,,,0.0,,,1.0,,2021
8591,001,00100008591,001000000017374,1,E. POLLO,3.0,1,0.0,10.0,3,,,0.0,,,1.0,,2021
8592,001,00100008592,001000000017379,1,E. POLLO,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2021
8592,001,00100008592,001000000017380,9,Salteña,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2021
8593,001,00100008593,001000000017388,1,E. POLLO,3.0,1,0.0,10.0,3,,,0.0,,,1.0,,2021
8593,001,00100008593,001000000017389,9,Salteña,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2021
8594,001,00100008594,001000000017390,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
8595,001,00100008595,001000000017391,1,E. POLLO,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2021
8596,001,00100008596,001000000017392,1,E. POLLO,3.0,1,0.0,10.0,3,,,0.0,,,1.0,,2021
8596,001,00100008596,001000000017393,175,Belmonte,1.0,1.2,0.0,10.0,1.2,,,0.0,,,1.0,,2021
8597,001,00100008597,001000000017394,77,Tercio,2.0,1.2,0.0,10.0,2.4,,,0.0,,,1.0,,2021
8598,001,00100008598,001000000017395,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
8599,001,00100008599,001000000017396,9,Salteña,2.0,1.5,0.0,10.0,3,,,0.0,,,1.0,,2021
8600,001,00100008600,001000000017397,1,E. POLLO,11.0,1,0.0,10.0,11,,,0.0,,,1.0,,2021
8600,001,00100008600,001000000017398,9,Salteña,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2021
8601,001,00100008601,001000000017399,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
8601,001,00100008601,001000000017400,9,Salteña,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2021
8602,001,00100008602,001000000017401,1,E. POLLO,13.0,1,0.0,10.0,13,,,0.0,,,1.0,,2021
8603,001,00100008603,001000000017402,1,E. POLLO,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2021
8604,001,00100008604,001000000017403,1,E. POLLO,5.0,1,0.0,10.0,5,,,0.0,,,1.0,,2021
8604,001,00100008604,001000000017404,175,Belmonte,1.0,1.2,0.0,10.0,1.2,,,0.0,,,1.0,,2021
8605,001,00100008605,001000000017408,171,solo,9.0,1,0.0,10.0,9,,,0.0,,,1.0,,2021
8606,001,00100008606,001000000017409,171,solo,8.0,1,0.0,10.0,8,,,0.0,,,1.0,,2021
8607,001,00100008607,001000000017410,1,E. POLLO,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2021
8607,001,00100008607,001000000017411,175,Belmonte,2.0,1.2,0.0,10.0,2.4,,,0.0,,,1.0,,2021
8608,001,00100008608,001000000017412,171,solo,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2021
8609,001,00100008609,001000000017413,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
8609,001,00100008609,001000000017414,9,Salteña,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2021
8610,001,00100008610,001000000017415,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
8610,001,00100008610,001000000017416,9,Salteña,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2021
8611,001,00100008611,001000000017417,1,E. POLLO,4.0,1,0.0,10.0,4,,,0.0,,,1.0,,2021
8611,001,00100008611,001000000017418,175,Belmonte,2.0,1.2,0.0,10.0,2.4,,,0.0,,,1.0,,2021
8612,001,00100008612,001000000017420,1,E. POLLO,5.0,1,0.0,10.0,5,,,0.0,,,1.0,,2021
8613,001,00100008613,001000000017421,1,E. POLLO,7.0,1,0.0,10.0,7,,,0.0,,,1.0,,2021
8614,001,00100008614,001000000017422,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
8615,001,00100008615,001000000017423,1,E. POLLO,6.0,1,0.0,10.0,6,,,0.0,,,1.0,,2021
8616,001,00100008616,001000000017424,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
8617,001,00100008617,001000000017425,1,E. POLLO,4.0,1,0.0,10.0,4,,,0.0,,,1.0,,2021
8618,001,00100008618,001000000017426,1,E. POLLO,4.0,1,0.0,10.0,4,,,0.0,,,1.0,,2021
8619,001,00100008619,001000000017427,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
8620,001,00100008620,001000000017428,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
8621,001,00100008621,001000000017429,1,E. POLLO,6.0,1,0.0,10.0,6,,,0.0,,,1.0,,2021
8621,001,00100008621,001000000017430,9,Salteña,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2021
8622,001,00100008622,001000000017431,1,E. POLLO,5.0,1,0.0,10.0,5,,,0.0,,,1.0,,2021
8623,001,00100008623,001000000017432,1,E. POLLO,6.0,1,0.0,10.0,6,,,0.0,,,1.0,,2021
8623,001,00100008623,001000000017433,9,Salteña,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2021
8624,001,00100008624,001000000017436,1,E. POLLO,23.0,1,0.0,10.0,23,,,0.0,,,1.0,,2021
8624,001,00100008624,001000000017437,9,Salteña,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2021
8625,001,00100008625,001000000017440,9,Salteña,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2021
8626,001,00100008626,001000000017443,1,E. POLLO,6.0,1,0.0,10.0,6,,,0.0,,,1.0,,2021
8627,001,00100008627,001000000017444,1,E. POLLO,17.0,1,0.0,10.0,17,,,0.0,,,1.0,,2021
8628,001,00100008628,001000000017445,1,E. POLLO,4.0,1,0.0,10.0,4,,,0.0,,,1.0,,2021
8629,001,00100008629,001000000017446,1,E. POLLO,6.0,1,0.0,10.0,6,,,0.0,,,1.0,,2021
8630,001,00100008630,001000000017447,1,E. POLLO,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2021
8631,001,00100008631,001000000017450,1,E. POLLO,5.0,1,0.0,10.0,5,,,0.0,,,1.0,,2021
8632,001,00100008632,001000000017456,1,E. POLLO,73.0,1,0.0,10.0,73,,,0.0,,,1.0,,2021
8633,001,00100008633,001000000017460,10254,cuñape 0.50,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2021
8634,001,00100008634,001000000017462,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
8635,001,00100008635,001000000017463,9,Salteña,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2021
8636,001,00100008636,001000000017464,1,E. POLLO,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2021
8637,001,00100008637,001000000017465,1,E. POLLO,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2021
8638,001,00100008638,001000000017466,9,Salteña,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2021
8639,001,00100008639,001000000017468,1,E. POLLO,5.0,1,0.0,10.0,5,,,0.0,,,1.0,,2021
8640,001,00100008640,001000000017469,1,E. POLLO,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2021
8640,001,00100008640,001000000017470,174,Cafe Leche,1.0,1.2,0.0,10.0,1.2,,,0.0,,,1.0,,2021
8641,001,00100008641,001000000017471,171,solo,3.0,1,0.0,10.0,3,,,0.0,,,1.0,,2021
8642,001,00100008642,001000000017472,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
8642,001,00100008642,001000000017473,9,Salteña,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2021
8643,001,00100008643,001000000017474,1,E. POLLO,3.0,1,0.0,10.0,3,,,0.0,,,1.0,,2021
8644,001,00100008644,001000000017475,10254,cuñape 0.50,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2021
8645,001,00100008645,001000000017476,1,E. POLLO,4.0,1,0.0,10.0,4,,,0.0,,,1.0,,2021
8646,001,00100008646,001000000017477,1,E. POLLO,6.0,1,0.0,10.0,6,,,0.0,,,1.0,,2021
8647,001,00100008647,001000000017478,1,E. POLLO,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2021
8648,001,00100008648,001000000017479,1,E. POLLO,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2021
8649,001,00100008649,001000000017480,77,Tercio,2.0,1.2,0.0,10.0,2.4,,,0.0,,,1.0,,2021
8650,001,00100008650,001000000017481,1,E. POLLO,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2021
8651,001,00100008651,001000000017482,1,E. POLLO,3.0,1,0.0,10.0,3,,,0.0,,,1.0,,2021
8652,001,00100008652,001000000017483,1,E. POLLO,3.0,1,0.0,10.0,3,,,0.0,,,1.0,,2021
8652,001,00100008652,001000000017484,9,Salteña,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2021
8653,001,00100008653,001000000017485,1,E. POLLO,3.0,1,0.0,10.0,3,,,0.0,,,1.0,,2021
8653,001,00100008653,001000000017486,9,Salteña,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2021
8654,001,00100008654,001000000017487,1,E. POLLO,4.0,1,0.0,10.0,4,,,0.0,,,1.0,,2021
8655,001,00100008655,001000000017488,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
8656,001,00100008656,001000000017489,1,E. POLLO,6.0,1,0.0,10.0,6,,,0.0,,,1.0,,2021
8657,001,00100008657,001000000017490,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
8658,001,00100008658,001000000017493,1,E. POLLO,3.0,1,0.0,10.0,3,,,0.0,,,1.0,,2021
8658,001,00100008658,001000000017494,9,Salteña,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2021
8659,001,00100008659,001000000017498,174,Cafe Leche,1.0,1.2,0.0,10.0,1.2,,,0.0,,,1.0,,2021
8660,001,00100008660,001000000017500,9,Salteña,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2021
8661,001,00100008661,001000000017502,1,E. POLLO,4.0,1,0.0,10.0,4,,,0.0,,,1.0,,2021
8662,001,00100008662,001000000017503,1,E. POLLO,3.0,1,0.0,10.0,3,,,0.0,,,1.0,,2021
8663,001,00100008663,001000000017504,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
8664,001,00100008664,001000000017505,1,E. POLLO,4.0,1,0.0,10.0,4,,,0.0,,,1.0,,2021
8664,001,00100008664,001000000017506,9,Salteña,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2021
8665,001,00100008665,001000000017509,1,E. POLLO,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2021
8666,001,00100008666,001000000017510,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
8666,001,00100008666,001000000017511,9,Salteña,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2021
8667,001,00100008667,001000000017512,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
8668,001,00100008668,001000000017516,174,Cafe Leche,2.0,1.2,0.0,10.0,2.4,,,0.0,,,1.0,,2021
8669,001,00100008669,001000000017517,171,solo,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
8670,001,00100008670,001000000017518,1,E. POLLO,3.0,1,0.0,10.0,3,,,0.0,,,1.0,,2021
8671,001,00100008671,001000000017519,1,E. POLLO,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2021
8672,001,00100008672,001000000017520,1,E. POLLO,4.0,1,0.0,10.0,4,,,0.0,,,1.0,,2021
8673,001,00100008673,001000000017521,1,E. POLLO,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2021
8674,001,00100008674,001000000017522,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
8675,001,00100008675,001000000017523,1,E. POLLO,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2021
8676,001,00100008676,001000000017524,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
8677,001,00100008677,001000000017527,10254,cuñape 0.50,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2021
8678,001,00100008678,001000000017528,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
8679,001,00100008679,001000000017529,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
8680,001,00100008680,001000000017530,1,E. POLLO,8.0,1,0.0,10.0,8,,,0.0,,,1.0,,2021
8680,001,00100008680,001000000017531,9,Salteña,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2021
8681,001,00100008681,001000000017532,1,E. POLLO,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2021
8682,001,00100008682,001000000017533,9,Salteña,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2021
