NUMTIC,CAJA,NUMCAJ,CAJLINEA,CODIGO,DESCRI,CANTIDAD,PRECIO,DTO,IVA,TOTLIN,COCINA,NOTAS,CANTSTOCK,TIPOLIN,CODCOMBI,COMCANSTK,CANCOCINA,year_file
417,001,00100000417,001000000001591,52,Refresco,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2020
418,001,00100000418,001000000001592,9,Salteña,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2020
418,001,00100000418,001000000001593,3,E. arroz,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
419,001,00100000419,001000000001596,34,Patasca,1.0,4,0.0,10.0,4,,,0.0,,,1.0,,2020
419,001,00100000419,001000000001597,53,Vaso R.,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
420,001,00100000420,001000000001603,3,E. arroz,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2020
420,001,00100000420,001000000001604,1,E. POLLO,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2020
421,001,00100000421,001000000001605,750,desayuno,1.0,2,0.0,10.0,2,,,0.0,,,1.0,,2020
421,001,00100000421,001000000001606,174,Cafe Leche,1.0,1.2,0.0,10.0,1.2,,,0.0,,,1.0,,2020
421,001,00100000421,001000000001607,2,E. queso,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2020
422,001,00100000422,001000000001608,172,Cortado/Manchado,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
423,001,00100000423,001000000001609,53,Vaso R.,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2020
423,001,00100000423,001000000001610,9,Salteña,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2020
423,001,00100000423,001000000001611,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
423,001,00100000423,001000000001612,3,E. arroz,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
424,001,00100000424,001000000001613,3,E. arroz,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
424,001,00100000424,001000000001614,2,E. queso,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
425,001,00100000425,001000000001615,9,Salteña,2.0,1.5,0.0,10.0,3,,,0.0,,,1.0,,2020
425,001,00100000425,001000000001616,52,Refresco,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2020
426,001,00100000426,001000000001617,77,Tercio,2.0,1.2,0.0,10.0,2.4,,,0.0,,,1.0,,2020
427,001,00100000427,001000000001618,77,Tercio,1.0,1.2,0.0,10.0,1.2,,,0.0,,,1.0,,2020
428,001,00100000428,001000000001619,77,Tercio,2.0,1.2,0.0,10.0,2.4,,,0.0,,,1.0,,2020
429,001,00100000429,001000000001620,144,tapas 2€,1.0,2,0.0,10.0,2,,,0.0,,,1.0,,2020
429,001,00100000429,001000000001621,77,Tercio,1.0,1.2,0.0,10.0,1.2,,,0.0,,,1.0,,2020
430,001,00100000430,001000000001622,77,Tercio,1.0,1.2,0.0,10.0,1.2,,,0.0,,,1.0,,2020
430,001,00100000430,001000000001623,144,tapas 2€,1.0,2,0.0,10.0,2,,,0.0,,,1.0,,2020
431,001,00100000431,001000000001624,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
432,001,00100000432,001000000001625,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
433,001,00100000433,001000000001626,41,menu 8€,1.0,8,0.0,10.0,8,,,0.0,,,1.0,,2020
433,001,00100000433,001000000001627,53,Vaso R.,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2020
434,001,00100000434,001000000001629,40,pique macho 10€,1.0,10,0.0,10.0,10,,,0.0,,,1.0,,2020
435,001,00100000435,001000000001630,1,E. POLLO,3.0,1,0.0,10.0,3,,,0.0,,,1.0,,2020
435,001,00100000435,001000000001631,53,Vaso R.,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2020
436,001,00100000436,001000000001632,1,E. POLLO,3.0,1,0.0,10.0,3,,,0.0,,,1.0,,2020
436,001,00100000436,001000000001634,50,Agua p.,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2020
437,001,00100000437,001000000001635,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
438,001,00100000438,001000000001636,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
439,001,00100000439,001000000001637,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
440,001,00100000440,001000000001638,78,Litro,1.0,2.5,0.0,10.0,2.5,,,0.0,,,1.0,,2020
441,001,00100000441,001000000001642,78,Litro,4.0,2.5,0.0,10.0,10,,,0.0,,,1.0,,2020
441,001,00100000441,001000000001645,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
441,001,00100000441,001000000001646,31,Panza frita,2.0,3,0.0,10.0,6,,,0.0,,,1.0,,2020
441,001,00100000441,001000000001647,142,tapas1€,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
441,001,00100000441,001000000001648,172,Cortado/Manchado,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2020
442,001,00100000442,001000000001649,78,Litro,3.0,2.5,0.0,10.0,7.5,,,0.0,,,1.0,,2020
442,001,00100000442,001000000001650,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
442,001,00100000442,001000000001652,172,Cortado/Manchado,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2020
442,001,00100000442,001000000001653,142,tapas1€,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
442,001,00100000442,001000000001654,31,Panza frita,2.0,3,0.0,10.0,6,,,0.0,,,1.0,,2020
442,001,00100000442,001000000001655,52,Refresco,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2020
443,001,00100000443,001000000001656,172,Cortado/Manchado,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
444,001,00100000444,001000000001657,53,Vaso R.,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2020
444,001,00100000444,001000000001658,2,E. queso,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
444,001,00100000444,001000000001659,3,E. arroz,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
445,001,00100000445,001000000001662,1,E. POLLO,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2020
445,001,00100000445,001000000001663,53,Vaso R.,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
446,001,00100000446,001000000001664,1,E. POLLO,4.0,1,0.0,10.0,4,,,0.0,,,1.0,,2020
447,001,00100000447,001000000001665,1,E. POLLO,5.0,1,0.0,10.0,5,,,0.0,,,1.0,,2020
447,001,00100000447,001000000001666,53,Vaso R.,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2020
448,001,00100000448,001000000001667,4,E. maiz,3.0,1,0.0,10.0,3,,,0.0,,,1.0,,2020
449,001,00100000449,001000000001668,9,Salteña,3.0,1.5,0.0,10.0,4.5,,,0.0,,,1.0,,2020
449,001,00100000449,001000000001669,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
450,001,00100000450,001000000001670,77,Tercio,1.0,1.2,0.0,10.0,1.2,,,0.0,,,1.0,,2020
451,001,00100000451,001000000001671,1,E. POLLO,6.0,1,0.0,10.0,6,,,0.0,,,1.0,,2020
452,001,00100000452,001000000001675,1,E. POLLO,3.0,1,0.0,10.0,3,,,0.0,,,1.0,,2020
453,001,00100000453,001000000001676,9,Salteña,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2020
453,001,00100000453,001000000001678,52,Refresco,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2020
454,001,00100000454,001000000001679,174,Cafe Leche,1.0,1.2,0.0,10.0,1.2,,,0.0,,,1.0,,2020
455,001,00100000455,001000000001680,750,desayuno,1.0,2,0.0,10.0,2,,,0.0,,,1.0,,2020
455,001,00100000455,001000000001681,76,Quinto,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
456,001,00100000456,001000000001682,1,E. POLLO,5.0,1,0.0,10.0,5,,,0.0,,,1.0,,2020
456,001,00100000456,001000000001683,53,Vaso R.,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2020
457,001,00100000457,001000000001684,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
458,001,00100000458,001000000001686,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
459,001,00100000459,001000000001687,1,E. POLLO,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2020
460,001,00100000460,001000000001688,1,E. POLLO,3.0,1,0.0,10.0,3,,,0.0,,,1.0,,2020
461,001,00100000461,001000000001689,1,E. POLLO,7.0,1,0.0,10.0,7,,,0.0,,,1.0,,2020
462,001,00100000462,001000000001690,1,E. POLLO,3.0,1,0.0,10.0,3,,,0.0,,,1.0,,2020
463,001,00100000463,001000000001691,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
464,001,00100000464,001000000001692,38,Meú,1.0,7,0.0,10.0,7,,,0.0,,,1.0,,2020
464,001,00100000464,001000000001693,52,Refresco,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2020
465,001,00100000465,001000000001694,77,Tercio,1.0,1.2,0.0,10.0,1.2,,,0.0,,,1.0,,2020
466,001,00100000466,001000000001695,76,Quinto,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2020
467,001,00100000467,001000000001696,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
468,001,00100000468,001000000001697,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
469,001,00100000469,001000000001698,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
470,001,00100000470,001000000001702,1,E. POLLO,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2020
470,001,00100000470,001000000001705,9,Salteña,2.0,1.5,0.0,10.0,3,,,0.0,,,1.0,,2020
470,001,00100000470,001000000001706,53,Vaso R.,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2020
471,001,00100000471,001000000001707,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
471,001,00100000471,001000000001708,3,E. arroz,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
471,001,00100000471,001000000001709,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
471,001,00100000471,001000000001710,53,Vaso R.,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2020
472,001,00100000472,001000000001715,2,E. queso,3.0,1,0.0,10.0,3,,,0.0,,,1.0,,2020
472,001,00100000472,001000000001716,9,Salteña,2.0,1.5,0.0,10.0,3,,,0.0,,,1.0,,2020
472,001,00100000472,001000000001717,30,Asadito yuca,1.0,2,0.0,10.0,2,,,0.0,,,1.0,,2020
472,001,00100000472,001000000001718,52,Refresco,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2020
472,001,00100000472,001000000001719,53,Vaso R.,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
473,001,00100000473,001000000001720,174,Cafe Leche,2.0,1.2,0.0,10.0,2.4,,,0.0,,,1.0,,2020
473,001,00100000473,001000000001721,9,Salteña,3.0,1.5,0.0,10.0,4.5,,,0.0,,,1.0,,2020
473,001,00100000473,001000000001722,2,E. queso,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2020
474,001,00100000474,001000000001724,3,E. arroz,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
475,001,00100000475,001000000001725,65,referesco 2 litros,1.0,3,0.0,10.0,3,,,0.0,,,1.0,,2020
476,001,00100000476,001000000001726,3,E. arroz,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
476,001,00100000476,001000000001727,2,E. queso,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2020
476,001,00100000476,001000000001728,34,Patasca,1.0,4,0.0,10.0,4,,,0.0,,,1.0,,2020
476,001,00100000476,001000000001729,56,J. Mocochinchi,1.0,3,0.0,21.0,3,,,0.0,,,1.0,,2020
476,001,00100000476,001000000001730,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
476,001,00100000476,001000000001732,3,E. arroz,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2020
477,001,00100000477,001000000001744,9,Salteña,4.0,1.5,0.0,10.0,6,,,0.0,,,1.0,,2020
478,001,00100000478,001000000001745,2,E. queso,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2020
478,001,00100000478,001000000001747,3,E. arroz,3.0,1,0.0,10.0,3,,,0.0,,,1.0,,2020
478,001,00100000478,001000000001748,52,Refresco,2.0,1.5,0.0,10.0,3,,,0.0,,,1.0,,2020
478,001,00100000478,001000000001749,56,J. Mocochinchi,1.0,3,0.0,21.0,3,,,0.0,,,1.0,,2020
478,001,00100000478,001000000001750,34,Patasca,1.0,4,0.0,10.0,4,,,0.0,,,1.0,,2020
478,001,00100000478,001000000001751,78,Litro,1.0,2.5,0.0,10.0,2.5,,,0.0,,,1.0,,2020
479,001,00100000479,001000000001752,800,jarra de tinto de verano,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2020
479,001,00100000479,001000000001753,53,Vaso R.,6.0,1,0.0,10.0,6,,,0.0,,,1.0,,2020
479,001,00100000479,001000000001754,50,Agua p.,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
479,001,00100000479,001000000001755,30,Asadito yuca,5.0,2,0.0,10.0,10,,,0.0,,,1.0,,2020
479,001,00100000479,001000000001756,9,Salteña,2.0,1.5,0.0,10.0,3,,,0.0,,,1.0,,2020
480,001,00100000480,001000000001759,709,Majadito,1.0,5,0.0,10.0,5,,,0.0,,,1.0,,2020
480,001,00100000480,001000000001760,53,Vaso R.,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2020
481,001,00100000481,001000000001761,77,Tercio,1.0,1.2,0.0,10.0,1.2,,,0.0,,,1.0,,2020
482,001,00100000482,001000000001762,1,E. POLLO,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2020
483,001,00100000483,001000000001763,36,Milanesa de pollo,1.0,6,0.0,10.0,6,,,0.0,,,1.0,,2020
483,001,00100000483,001000000001764,53,Vaso R.,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
484,001,00100000484,001000000001765,41,menu 8€,1.0,8,0.0,10.0,8,,,0.0,,,1.0,,2020
484,001,00100000484,001000000001766,200,BIFE,2.0,7,0.0,10.0,14,,,0.0,,,1.0,,2020
484,001,00100000484,001000000001767,51,Agua g.,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2020
484,001,00100000484,001000000001768,53,Vaso R.,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
484,001,00100000484,001000000001769,34,Patasca,2.0,4,0.0,10.0,8,,,0.0,,,1.0,,2020
485,001,00100000485,001000000001770,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
486,001,00100000486,001000000001771,3000,suspiro,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2020
486,001,00100000486,001000000001772,3,E. arroz,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
486,001,00100000486,001000000001773,52,Refresco,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2020
486,001,00100000486,001000000001774,174,Cafe Leche,1.0,1.2,0.0,10.0,1.2,,,0.0,,,1.0,,2020
486,001,00100000486,001000000001775,171,solo,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
487,001,00100000487,001000000001776,172,Cortado/Manchado,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
488,001,00100000488,001000000001777,77,Tercio,1.0,1.2,0.0,10.0,1.2,,,0.0,,,1.0,,2020
489,001,00100000489,001000000001778,3,E. arroz,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2020
490,001,00100000490,001000000001779,2,E. queso,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
491,001,00100000491,001000000001780,2,E. queso,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2020
491,001,00100000491,001000000001781,3,E. arroz,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2020
491,001,00100000491,001000000001782,144,tapas 2€,2.0,2,0.0,10.0,4,,,0.0,,,1.0,,2020
492,001,00100000492,001000000001783,142,tapas1€,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
492,001,00100000492,001000000001784,78,Litro,2.0,2.5,0.0,10.0,5,,,0.0,,,1.0,,2020
492,001,00100000492,001000000001785,77,Tercio,1.0,1.2,0.0,10.0,1.2,,,0.0,,,1.0,,2020
493,001,00100000493,001000000001786,78,Litro,1.0,2.5,0.0,10.0,2.5,,,0.0,,,1.0,,2020
494,001,00100000494,001000000001790,2,E. queso,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2020
495,001,00100000495,001000000001791,53,Vaso R.,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
495,001,00100000495,001000000001792,1,E. POLLO,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2020
496,001,00100000496,001000000001793,171,solo,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
496,001,00100000496,001000000001794,3,E. arroz,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
497,001,00100000497,001000000001795,3,E. arroz,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2020
497,001,00100000497,001000000001796,2,E. queso,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
497,001,00100000497,001000000001797,174,Cafe Leche,1.0,1.2,0.0,10.0,1.2,,,0.0,,,1.0,,2020
498,001,00100000498,001000000001798,3,E. arroz,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
498,001,00100000498,001000000001799,174,Cafe Leche,1.0,1.2,0.0,10.0,1.2,,,0.0,,,1.0,,2020
499,001,00100000499,001000000001800,1,E. POLLO,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2020
499,001,00100000499,001000000001801,53,Vaso R.,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
500,001,00100000500,001000000001802,34,Patasca,1.0,4,0.0,10.0,4,,,0.0,,,1.0,,2020
500,001,00100000500,001000000001803,53,Vaso R.,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
501,001,00100000501,001000000001804,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
501,001,00100000501,001000000001805,53,Vaso R.,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
502,001,00100000502,001000000001806,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
503,001,00100000503,001000000001807,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
504,001,00100000504,001000000001808,9,Salteña,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2020
504,001,00100000504,001000000001809,53,Vaso R.,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
505,001,00100000505,001000000001810,53,Vaso R.,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
505,001,00100000505,001000000001811,9,Salteña,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2020
506,001,00100000506,001000000001812,2,E. queso,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
506,001,00100000506,001000000001813,53,Vaso R.,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2020
507,001,00100000507,001000000001814,76,Quinto,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2020
508,001,00100000508,001000000001815,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
509,001,00100000509,001000000001816,76,Quinto,4.0,1,0.0,10.0,4,,,0.0,,,1.0,,2020
510,001,00100000510,001000000001817,5,Cuñape,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
510,001,00100000510,001000000001818,6,R.queso,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
511,001,00100000511,001000000001819,9,Salteña,2.0,1.5,0.0,10.0,3,,,0.0,,,1.0,,2020
511,001,00100000511,001000000001820,2,E. queso,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2020
512,001,00100000512,001000000001821,5,Cuñape,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2020
512,001,00100000512,001000000001822,9,Salteña,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2020
512,001,00100000512,001000000001823,53,Vaso R.,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
513,001,00100000513,001000000001824,5,Cuñape,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
514,001,00100000514,001000000001825,76,Quinto,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
515,001,00100000515,001000000001827,77,Tercio,1.0,1.2,0.0,10.0,1.2,,,0.0,,,1.0,,2020
515,001,00100000515,001000000001828,142,tapas1€,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
516,001,00100000516,001000000001829,3000,suspiro,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2020
517,001,00100000517,001000000001830,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
517,001,00100000517,001000000001832,53,Vaso R.,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
518,001,00100000518,001000000001833,9,Salteña,2.0,1.5,0.0,10.0,3,,,0.0,,,1.0,,2020
519,001,00100000519,001000000001834,5,Cuñape,4.0,1,0.0,10.0,4,,,0.0,,,1.0,,2020
519,001,00100000519,001000000001835,52,Refresco,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2020
520,001,00100000520,001000000001836,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
520,001,00100000520,001000000001837,2,E. queso,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
521,001,00100000521,001000000001838,77,Tercio,1.0,1.2,0.0,10.0,1.2,,,0.0,,,1.0,,2020
522,001,00100000522,001000000001839,77,Tercio,1.0,1.2,0.0,10.0,1.2,,,0.0,,,1.0,,2020
523,001,00100000523,001000000001842,50,Agua p.,4.0,1,0.0,10.0,4,,,0.0,,,1.0,,2020
524,001,00100000524,001000000001843,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
525,001,00100000525,001000000001844,1,E. POLLO,5.0,1,0.0,10.0,5,,,0.0,,,1.0,,2020
526,001,00100000526,001000000001845,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
527,001,00100000527,001000000001847,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
528,001,00100000528,001000000001849,78,Litro,1.0,2.5,0.0,10.0,2.5,,,0.0,,,1.0,,2020
529,001,00100000529,001000000001850,71,Caña,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
530,001,00100000530,001000000001851,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
531,001,00100000531,001000000001856,5,Cuñape,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
532,001,00100000532,001000000001857,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
533,001,00100000533,001000000001859,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
534,001,00100000534,001000000001860,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
535,001,00100000535,001000000001865,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
536,001,00100000536,001000000001866,78,Litro,1.0,2.5,0.0,10.0,2.5,,,0.0,,,1.0,,2020
536,001,00100000536,001000000001867,76,Quinto,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2020
537,001,00100000537,001000000001869,2,E. queso,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2020
538,001,00100000538,001000000001870,52,Refresco,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2020
538,001,00100000538,001000000001871,174,Cafe Leche,1.0,1.2,0.0,10.0,1.2,,,0.0,,,1.0,,2020
538,001,00100000538,001000000001872,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
538,001,00100000538,001000000001873,3,E. arroz,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
539,001,00100000539,001000000001874,9,Salteña,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2020
540,001,00100000540,001000000001875,3,E. arroz,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
540,001,00100000540,001000000001876,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
541,001,00100000541,001000000001877,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
541,001,00100000541,001000000001878,3,E. arroz,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
541,001,00100000541,001000000001879,53,Vaso R.,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
542,001,00100000542,001000000001880,76,Quinto,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2020
544,001,00100000544,001000000001898,9,Salteña,4.0,1.5,0.0,10.0,6,,,0.0,,,1.0,,2020
545,001,00100000545,001000000001904,5,Cuñape,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
545,001,00100000545,001000000001905,52,Refresco,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2020
548,001,00100000548,001000000001919,41,menu 8€,1.0,8,0.0,10.0,8,,,0.0,,,1.0,,2020
543,001,00100000543,001000000001925,177,Colacao,2.0,1.5,0.0,10.0,3,,,0.0,,,1.0,,2020
543,001,00100000543,001000000001926,9,Salteña,3.0,1.5,0.0,10.0,4.5,,,0.0,,,1.0,,2020
543,001,00100000543,001000000001927,2,E. queso,3.0,1,0.0,10.0,3,,,0.0,,,1.0,,2020
543,001,00100000543,001000000001928,5,Cuñape,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2020
543,001,00100000543,001000000001930,31,Panza frita,1.0,3,0.0,10.0,3,,,0.0,,,1.0,,2020
543,001,00100000543,001000000001931,53,Vaso R.,3.0,1,0.0,10.0,3,,,0.0,,,1.0,,2020
546,001,00100000546,001000000001938,53,Vaso R.,3.0,1,0.0,10.0,3,,,0.0,,,1.0,,2020
546,001,00100000546,001000000001939,809,sasado en olla,1.0,6,0.0,10.0,6,,,0.0,,,1.0,,2020
546,001,00100000546,001000000001940,34,Patasca,1.0,4,0.0,10.0,4,,,0.0,,,1.0,,2020
546,001,00100000546,001000000001941,77,Tercio,2.0,1.2,0.0,10.0,2.4,,,0.0,,,1.0,,2020
546,001,00100000546,001000000001942,2,E. queso,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
546,001,00100000546,001000000001943,3,E. arroz,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
546,001,00100000546,001000000001944,142,tapas1€,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
549,001,00100000549,001000000001945,76,Quinto,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
549,001,00100000549,001000000001946,5,Cuñape,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
549,001,00100000549,001000000001947,3,E. arroz,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2020
547,001,00100000547,001000000001972,3000,suspiro,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2020
550,001,00100000550,001000000001977,78,Litro,2.0,2.5,0.0,10.0,5,,,0.0,,,1.0,,2020
550,001,00100000550,001000000001978,1,E. POLLO,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2020
