NUMERO,CODCAJA,VENDEDOR,CODUSU,FECHA,HORA,DESTIC,HASTIC,DESFAC,HASFAC,EFECTIVO,TARJETA,EFECBANCO,TTIC,TFAC,TTICPEN,DESMOV,HASMOV,TENTRADA,TSALIDA,ANSALDO,SALDO,BASEIMP1,IVA1,IMPIVA1,BASEIMP2,IVA2,IMPIVA2,BASEIMP3,IVA3,IMPIVA3,BASEIMP4,IVA4,IMPIVA4,COMENSALES,IMRECUENTO,CONTABILIZ,year_file
328,001,1,2,2021-12-23,15:43:35,17501,17541,0,0,67,44.5,0,111.5,0,0,0,0,0,0,74415.61,74482.61,0,21.0,0,101.36,10.0,10.14,0,4.0,0,0,0.0,0,0,0,False,2021
329,001,1,2,2021-12-24,16:12:48,17542,17604,0,0,483.1,95.2,0,578.3,0,0,0,0,0,0,74482.61,74965.71,0,21.0,0,525.75,10.0,52.55,0,4.0,0,0,0.0,0,0,0,False,2021
330,001,1,2,2021-12-26,15:01:54,17605,17658,0,0,428,35.5,0,463.5,0,0,0,0,0,0,74965.71,75393.71,0,21.0,0,421.36,10.0,42.14,0,4.0,0,0,0.0,0,0,0,False,2021
331,001,1,2,2021-12-27,15:35:36,17659,17671,0,0,53.6,7,0,60.6,0,0,0,0,0,0,75393.71,75447.31,0.83,21.0,0.17,54.17,10.0,5.43,0,4.0,0,0,0.0,0,0,0,False,2021
332,001,1,2,2021-12-28,15:40:07,17672,17715,0,0,56.8,70.5,0,127.3,0,0,0,0,0,0,75447.31,75504.11,0,21.0,0,115.72,10.0,11.58,0,4.0,0,0,0.0,0,0,0,False,2021
333,001,1,2,2021-12-29,16:43:50,17716,17750,0,0,56.9,68.4,0,125.3,0,0,0,0,0,0,75504.11,75561.01,1.24,21.0,0.26,112.52,10.0,11.28,0,4.0,0,0,0.0,0,0,0,False,2021
334,001,1,2,2021-12-30,17:18:47,17751,17770,0,0,78.7,41,0,119.7,0,0,0,0,0,0,75561.01,75639.71,0,21.0,0,108.81,10.0,10.89,0,4.0,0,0,0.0,0,0,0,False,2021
335,001,1,2,2021-12-31,16:49:13,17771,17825,0,0,92.82,176.4,0,269.22,0,0,0,0,0,0,75639.71,75732.53,0.1,21.0,0.02,244.61,10.0,24.49,0,4.0,0,0,0.0,0,0,0,False,2021
336,001,1,2,2022-01-02,16:47:41,17826,17871,0,0,306.1,63,0,369.1,0,0,0,0,0,0,75732.53,76038.63,1.24,21.0,0.26,334.19,10.0,33.41,0,4.0,0,0,0.0,0,0,0,False,2021
337,001,1,2,2022-01-03,19:01:20,17872,17918,0,0,75.1,29.2,0,104.3,0,0,0,0,0,0,76038.63,76113.73,0,21.0,0,94.82,10.0,9.48,0,4.0,0,0,0.0,0,0,0,False,2021
