NUMTIC,CAJA,NUMCAJ,CAJLINEA,CODIGO,DESCRI,CANTIDAD,PRECIO,DTO,IVA,TOTLIN,COCINA,NOTAS,CANTSTOCK,TIPOLIN,CODCOMBI,COMCANSTK,CANCOCINA,year_file
31125,001,00100031125,001000000070914,2323,menu 10,2.0,10,0.0,10.0,20,,,0.0,,,1.0,,2023
31125,001,00100031125,001000000070915,53,Vaso R.,6.0,1,0.0,10.0,6,,,0.0,,,1.0,,2023
31126,001,00100031126,001000000070918,1,E. POLLO,3.0,1.5,0.0,10.0,4.5,,,0.0,,,1.0,,2023
31126,001,00100031126,001000000070919,2,E. queso,1.0,1.2,0.0,10.0,1.2,,,0.0,,,1.0,,2023
31126,001,00100031126,001000000070920,52,Refresco,1.0,1.7,0.0,10.0,1.7,,,0.0,,,1.0,,2023
31126,001,00100031126,001000000070921,53,Vaso R.,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2023
31126,001,00100031126,001000000070922,1,E. POLLO,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2023
31126,001,00100031126,001000000070923,10254,cuñape,1.0,1.5,0.0,21.0,1.5,,,0.0,,,1.0,,2023
31126,001,00100031126,001000000070924,53,Vaso R.,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2023
31126,001,00100031126,001000000070925,10254,cuñape,1.0,1.5,0.0,21.0,1.5,,,0.0,,,1.0,,2023
31126,001,00100031126,001000000070926,3,E. arroz,2.0,1.2,0.0,10.0,2.4,,,0.0,,,1.0,,2023
31127,001,00100031127,001000000070928,325,alfajores,20.0,1,0.0,10.0,20,,,0.0,,,1.0,,2023
31128,001,00100031128,001000000070929,325,alfajores,19.0,1,0.0,10.0,19,,,0.0,,,1.0,,2023
31129,001,00100031129,001000000070935,9,Salteña,2.0,2,0.0,10.0,4,,,0.0,,,1.0,,2023
31129,001,00100031129,001000000070936,2,E. queso,2.0,1.2,0.0,10.0,2.4,,,0.0,,,1.0,,2023
31129,001,00100031129,001000000070937,1,E. POLLO,2.0,1.5,0.0,10.0,3,,,0.0,,,1.0,,2023
31129,001,00100031129,001000000070938,3,E. arroz,1.0,1.2,0.0,10.0,1.2,,,0.0,,,1.0,,2023
31129,001,00100031129,001000000070939,52,Refresco,1.0,1.7,0.0,10.0,1.7,,,0.0,,,1.0,,2023
31129,001,00100031129,001000000070940,01224,B MANGO,1.0,4,0.0,21.0,4,,,0.0,,,1.0,,2023
31130,001,00100031130,001000000070943,2,E. queso,2.0,1.2,0.0,10.0,2.4,,,0.0,,,1.0,,2023
31130,001,00100031130,001000000070944,3,E. arroz,1.0,1.2,0.0,10.0,1.2,,,0.0,,,1.0,,2023
31130,001,00100031130,001000000070945,025885,cafe con leche G,2.0,1.5,0.0,21.0,3,,,0.0,,,1.0,,2023
31131,001,00100031131,001000000070946,53,Vaso R.,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2023
31131,001,00100031131,001000000070947,2,E. queso,1.0,1.2,0.0,10.0,1.2,,,0.0,,,1.0,,2023
31131,001,00100031131,001000000070948,3,E. arroz,1.0,1.2,0.0,10.0,1.2,,,0.0,,,1.0,,2023
31130,001,00100031130,001000000070952,3,E. arroz,1.0,1.2,0.0,10.0,1.2,,,0.0,,,1.0,,2023
31132,001,00100031132,001000000070953,9,Salteña,1.0,2,0.0,10.0,2,,,0.0,,,1.0,,2023
31132,001,00100031132,001000000070954,56,J. Mocochinchi,1.0,4,0.0,21.0,4,,,0.0,,,1.0,,2023
31132,001,00100031132,001000000070955,30,Asadito yuca,1.0,3.5,0.0,10.0,3.5,,,0.0,,,1.0,,2023
31133,001,00100031133,001000000070963,305,Pan,18.0,1,0.0,10.0,18,,,0.0,,,1.0,,2023
31133,001,00100031133,001000000070964,3000,suspiro,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2023
31134,001,00100031134,001000000070970,20,B. platano,1.0,4,0.0,10.0,4,,,0.0,,,1.0,,2023
31134,001,00100031134,001000000070971,144,tapas 2€,1.0,2,0.0,10.0,2,,,0.0,,,1.0,,2023
31134,001,00100031134,001000000070972,174,Cafe Leche,1.0,1.3,0.0,10.0,1.3,,,0.0,,,1.0,,2023
31135,001,00100031135,001000000070973,588877,batido de maraquaya,1.0,4,0.0,21.0,4,,,0.0,,,1.0,,2023
31135,001,00100031135,001000000070974,30,Asadito yuca,1.0,3.5,0.0,10.0,3.5,,,0.0,,,1.0,,2023
31135,001,00100031135,001000000070975,9,Salteña,1.0,2,0.0,10.0,2,,,0.0,,,1.0,,2023
31136,001,00100031136,001000000070979,3,E. arroz,3.0,1.2,0.0,10.0,3.6,,,0.0,,,1.0,,2023
31136,001,00100031136,001000000070980,31,Panza frita,2.0,4,0.0,10.0,8,,,0.0,,,1.0,,2023
31136,001,00100031136,001000000070981,025885,cafe con leche G,2.0,1.5,0.0,21.0,3,,,0.0,,,1.0,,2023
31135,001,00100031135,001000000070984,1,E. POLLO,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2023
31137,001,00100031137,001000000070987,30,Asadito yuca,2.0,3.5,0.0,10.0,7,,,0.0,,,1.0,,2023
31137,001,00100031137,001000000070988,31,Panza frita,1.0,4,0.0,10.0,4,,,0.0,,,1.0,,2023
31137,001,00100031137,001000000070989,56,J. Mocochinchi,1.0,4,0.0,21.0,4,,,0.0,,,1.0,,2023
31137,001,00100031137,001000000070990,3,E. arroz,1.0,1.2,0.0,10.0,1.2,,,0.0,,,1.0,,2023
31138,001,00100031138,001000000071000,305,Pan,10.0,1,0.0,10.0,10,,,0.0,,,1.0,,2023
31139,001,00100031139,001000000071002,305,Pan,10.0,1,0.0,10.0,10,,,0.0,,,1.0,,2023
31140,001,00100031140,001000000071004,52,Refresco,1.0,1.7,0.0,10.0,1.7,,,0.0,,,1.0,,2023
31140,001,00100031140,001000000071005,77,Tercio,1.0,1.8,0.0,10.0,1.8,,,0.0,,,1.0,,2023
31140,001,00100031140,001000000071006,2,E. queso,1.0,1.2,0.0,10.0,1.2,,,0.0,,,1.0,,2023
31140,001,00100031140,001000000071007,9,Salteña,1.0,2,0.0,10.0,2,,,0.0,,,1.0,,2023
31140,001,00100031140,001000000071009,77,Tercio,1.0,1.8,0.0,10.0,1.8,,,0.0,,,1.0,,2023
31140,001,00100031140,001000000071010,3,E. arroz,1.0,1.2,0.0,10.0,1.2,,,0.0,,,1.0,,2023
31141,001,00100031141,001000000071011,172,Cortado/Manchado,1.0,1.2,0.0,10.0,1.2,,,0.0,,,1.0,,2023
31141,001,00100031141,001000000071012,3000,suspiro,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2023
31141,001,00100031141,001000000071013,305,Pan,4.0,1,0.0,10.0,4,,,0.0,,,1.0,,2023
31142,001,00100031142,001000000071015,305,Pan,6.0,1,0.0,10.0,6,,,0.0,,,1.0,,2023
31142,001,00100031142,001000000071016,3000,suspiro,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2023
31143,001,00100031143,001000000071019,30,Asadito yuca,1.0,3.5,0.0,10.0,3.5,,,0.0,,,1.0,,2023
31143,001,00100031143,001000000071020,52,Refresco,1.0,1.7,0.0,10.0,1.7,,,0.0,,,1.0,,2023
31144,001,00100031144,001000000071022,305,Pan,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2023
31145,001,00100031145,001000000071023,305,Pan,8.0,1,0.0,10.0,8,,,0.0,,,1.0,,2023
31143,001,00100031143,001000000071025,305,Pan,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2023
31140,001,00100031140,001000000071027,77,Tercio,1.0,1.8,0.0,10.0,1.8,,,0.0,,,1.0,,2023
31140,001,00100031140,001000000071028,50,Agua p.,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2023
31146,001,00100031146,001000000071032,305,Pan,7.0,1,0.0,10.0,7,,,0.0,,,1.0,,2023
31147,001,00100031147,001000000071034,117,Pique Macho (2),1.0,14,0.0,10.0,14,,,0.0,,,1.0,,2023
31147,001,00100031147,001000000071035,9,Salteña,2.0,2,0.0,10.0,4,,,0.0,,,1.0,,2023
31147,001,00100031147,001000000071036,53,Vaso R.,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2023
31147,001,00100031147,001000000071041,96,Vino Casera C,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2023
31147,001,00100031147,001000000071044,221,gelatina de pata,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2023
31147,001,00100031147,001000000071045,175,Belmonte,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2023
31148,001,00100031148,001000000071047,114,Pollo a la broaster,3.0,9,0.0,10.0,27,,,0.0,,,1.0,,2023
31148,001,00100031148,001000000071048,52,Refresco,1.0,1.7,0.0,10.0,1.7,,,0.0,,,1.0,,2023
31148,001,00100031148,001000000071049,51,Agua g.,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2023
31148,001,00100031148,001000000071050,77,Tercio,1.0,1.8,0.0,10.0,1.8,,,0.0,,,1.0,,2023
31148,001,00100031148,001000000071052,1,E. POLLO,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2023
31148,001,00100031148,001000000071054,2,E. queso,3.0,1.2,0.0,10.0,3.6,,,0.0,,,1.0,,2023
31149,001,00100031149,001000000071056,305,Pan,6.0,1,0.0,10.0,6,,,0.0,,,1.0,,2023
31150,001,00100031150,001000000071057,305,Pan,9.0,1,0.0,10.0,9,,,0.0,,,1.0,,2023
31147,001,00100031147,001000000071059,3,E. arroz,3.0,1.2,0.0,10.0,3.6,,,0.0,,,1.0,,2023
31147,001,00100031147,001000000071060,2,E. queso,2.0,1.2,0.0,10.0,2.4,,,0.0,,,1.0,,2023
31151,001,00100031151,001000000071063,99968,Milanesa de ternera,1.0,9,0.0,21.0,9,,,0.0,,,1.0,,2023
31151,001,00100031151,001000000071064,114,Pollo a la broaster,1.0,9,0.0,10.0,9,,,0.0,,,1.0,,2023
31151,001,00100031151,001000000071065,805,Ensalada,1.0,6,0.0,10.0,6,,,0.0,,,1.0,,2023
31151,001,00100031151,001000000071066,52,Refresco,2.0,1.7,0.0,10.0,3.4,,,0.0,,,1.0,,2023
31151,001,00100031151,001000000071067,51,Agua g.,1.0,2,0.0,10.0,2,,,0.0,,,1.0,,2023
31151,001,00100031151,001000000071068,1,E. POLLO,2.0,1.5,0.0,10.0,3,,,0.0,,,1.0,,2023
31152,001,00100031152,001000000071071,78,Litro,2.0,3.5,0.0,10.0,7,,,0.0,,,1.0,,2023
31152,001,00100031152,001000000071072,114,Pollo a la broaster,2.0,9,0.0,10.0,18,,,0.0,,,1.0,,2023
31148,001,00100031148,001000000071075,217,alfajoz,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2023
31148,001,00100031148,001000000071076,220,Pan de calatraba,1.0,1.2,0.0,10.0,1.2,,,0.0,,,1.0,,2023
31152,001,00100031152,001000000071087,220,Pan de calatraba,1.0,1.2,0.0,10.0,1.2,,,0.0,,,1.0,,2023
31153,001,00100031153,001000000071091,193,cubatas,2.0,4,0.0,10.0,8,,,0.0,,,1.0,,2023
31153,001,00100031153,001000000071092,52,Refresco,1.0,1.7,0.0,10.0,1.7,,,0.0,,,1.0,,2023
31153,001,00100031153,001000000071094,78,Litro,1.0,3.5,0.0,10.0,3.5,,,0.0,,,1.0,,2023
31154,001,00100031154,001000000071102,305,Pan,10.0,1,0.0,10.0,10,,,0.0,,,1.0,,2023
31155,001,00100031155,001000000071105,194,wisky,2.0,3,0.0,10.0,6,,,0.0,,,1.0,,2023
31155,001,00100031155,001000000071106,171,solo,1.0,1.1,0.0,10.0,1.1,,,0.0,,,1.0,,2023
31153,001,00100031153,001000000071110,78,Litro,1.0,3.5,0.0,10.0,3.5,,,0.0,,,1.0,,2023
31156,001,00100031156,001000000071118,305,Pan,7.0,1,0.0,10.0,7,,,0.0,,,1.0,,2023
31157,001,00100031157,001000000071122,2588,BATIDO PAPAYA,2.0,4,0.0,21.0,8,,,0.0,,,1.0,,2023
31157,001,00100031157,001000000071123,9,Salteña,2.0,2,0.0,10.0,4,,,0.0,,,1.0,,2023
31157,001,00100031157,001000000071124,1,E. POLLO,3.0,1.5,0.0,10.0,4.5,,,0.0,,,1.0,,2023
31158,001,00100031158,001000000071127,147777,americano G,2.0,1.5,0.0,21.0,3,,,0.0,,,1.0,,2023
31158,001,00100031158,001000000071128,2,E. queso,1.0,1.2,0.0,10.0,1.2,,,0.0,,,1.0,,2023
31158,001,00100031158,001000000071129,9,Salteña,1.0,2,0.0,10.0,2,,,0.0,,,1.0,,2023
31158,001,00100031158,001000000071130,30,Asadito yuca,1.0,3.5,0.0,10.0,3.5,,,0.0,,,1.0,,2023
31159,001,00100031159,001000000071132,305,Pan,5.0,1,0.0,10.0,5,,,0.0,,,1.0,,2023
31159,001,00100031159,001000000071133,3000,suspiro,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2023
31160,001,00100031160,001000000071137,3,E. arroz,1.0,1.2,0.0,10.0,1.2,,,0.0,,,1.0,,2023
31160,001,00100031160,001000000071138,2,E. queso,2.0,1.2,0.0,10.0,2.4,,,0.0,,,1.0,,2023
31160,001,00100031160,001000000071139,53,Vaso R.,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2023
31161,001,00100031161,001000000071142,55,J. Chicha,1.0,4,0.0,10.0,4,,,0.0,,,1.0,,2023
31161,001,00100031161,001000000071143,9,Salteña,2.0,2,0.0,10.0,4,,,0.0,,,1.0,,2023
31161,001,00100031161,001000000071144,3,E. arroz,2.0,1.2,0.0,10.0,2.4,,,0.0,,,1.0,,2023
31162,001,00100031162,001000000071146,2,E. queso,1.0,1.2,0.0,10.0,1.2,,,0.0,,,1.0,,2023
31162,001,00100031162,001000000071147,3,E. arroz,1.0,1.2,0.0,10.0,1.2,,,0.0,,,1.0,,2023
31162,001,00100031162,001000000071148,9,Salteña,1.0,2,0.0,10.0,2,,,0.0,,,1.0,,2023
31162,001,00100031162,001000000071149,3,E. arroz,2.0,1.2,0.0,10.0,2.4,,,0.0,,,1.0,,2023
31162,001,00100031162,001000000071150,2,E. queso,1.0,1.2,0.0,10.0,1.2,,,0.0,,,1.0,,2023
31162,001,00100031162,001000000071151,55,J. Chicha,1.0,4,0.0,10.0,4,,,0.0,,,1.0,,2023
31162,001,00100031162,001000000071152,30,Asadito yuca,2.0,3.5,0.0,10.0,7,,,0.0,,,1.0,,2023
31163,001,00100031163,001000000071154,147777,americano G,1.0,1.5,0.0,21.0,1.5,,,0.0,,,1.0,,2023
31163,001,00100031163,001000000071155,53,Vaso R.,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2023
31163,001,00100031163,001000000071156,2,E. queso,4.0,1.2,0.0,10.0,4.8,,,0.0,,,1.0,,2023
31163,001,00100031163,001000000071159,2,E. queso,1.0,1.2,0.0,10.0,1.2,,,0.0,,,1.0,,2023
31163,001,00100031163,001000000071160,3,E. arroz,1.0,1.2,0.0,10.0,1.2,,,0.0,,,1.0,,2023
31161,001,00100031161,001000000071162,9,Salteña,6.0,2,0.0,10.0,12,,,0.0,,,1.0,,2023
31161,001,00100031161,001000000071163,10254,cuñape,4.0,1.5,0.0,21.0,6,,,0.0,,,1.0,,2023
31161,001,00100031161,001000000071164,3,E. arroz,2.0,1.2,0.0,10.0,2.4,,,0.0,,,1.0,,2023
31162,001,00100031162,001000000071167,3,E. arroz,2.0,1.2,0.0,10.0,2.4,,,0.0,,,1.0,,2023
31164,001,00100031164,001000000071168,53,Vaso R.,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2023
31164,001,00100031164,001000000071169,2,E. queso,3.0,1.2,0.0,10.0,3.6,,,0.0,,,1.0,,2023
31165,001,00100031165,001000000071170,172,Cortado/Manchado,2.0,1.2,0.0,10.0,2.4,,,0.0,,,1.0,,2023
31165,001,00100031165,001000000071171,305,Pan,12.0,1,0.0,10.0,12,,,0.0,,,1.0,,2023
31167,001,00100031167,001000000071192,1,E. POLLO,2.0,1.5,0.0,10.0,3,,,0.0,,,1.0,,2023
31167,001,00100031167,001000000071193,2,E. queso,2.0,1.2,0.0,10.0,2.4,,,0.0,,,1.0,,2023
31168,001,00100031168,001000000071196,305,Pan,12.0,1,0.0,10.0,12,,,0.0,,,1.0,,2023
31169,001,00100031169,001000000071197,305,Pan,5.0,1,0.0,10.0,5,,,0.0,,,1.0,,2023
31166,001,00100031166,001000000071202,9,Salteña,4.0,2,0.0,10.0,8,,,0.0,,,1.0,,2023
31166,001,00100031166,001000000071203,10254,cuñape,1.0,1.5,0.0,21.0,1.5,,,0.0,,,1.0,,2023
31166,001,00100031166,001000000071204,3,E. arroz,1.0,1.2,0.0,10.0,1.2,,,0.0,,,1.0,,2023
31166,001,00100031166,001000000071205,20,B. platano,1.0,4,0.0,10.0,4,,,0.0,,,1.0,,2023
31166,001,00100031166,001000000071206,52,Refresco,1.0,1.7,0.0,10.0,1.7,,,0.0,,,1.0,,2023
31166,001,00100031166,001000000071207,51,Agua g.,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2023
31166,001,00100031166,001000000071208,10254,cuñape,1.0,1.5,0.0,21.0,1.5,,,0.0,,,1.0,,2023
31166,001,00100031166,001000000071209,1,E. POLLO,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2023
31170,001,00100031170,001000000071210,305,Pan,17.0,1,0.0,10.0,17,,,0.0,,,1.0,,2023
31170,001,00100031170,001000000071211,3000,suspiro,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2023
31171,001,00100031171,001000000071213,305,Pan,9.0,1,0.0,10.0,9,,,0.0,,,1.0,,2023
31171,001,00100031171,001000000071214,3000,suspiro,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2023
31173,001,00100031173,001000000071219,53,Vaso R.,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2023
31173,001,00100031173,001000000071220,52,Refresco,1.0,1.7,0.0,10.0,1.7,,,0.0,,,1.0,,2023
31173,001,00100031173,001000000071221,3,E. arroz,1.0,1.2,0.0,10.0,1.2,,,0.0,,,1.0,,2023
31173,001,00100031173,001000000071222,10254,cuñape,3.0,1.5,0.0,21.0,4.5,,,0.0,,,1.0,,2023
31172,001,00100031172,001000000071229,305,Pan,12.0,1,0.0,10.0,12,,,0.0,,,1.0,,2023
31172,001,00100031172,001000000071230,3000,suspiro,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2023
31174,001,00100031174,001000000071232,53,Vaso R.,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2023
31174,001,00100031174,001000000071233,76,Quinto,1.0,1.3,0.0,10.0,1.3,,,0.0,,,1.0,,2023
31174,001,00100031174,001000000071234,3,E. arroz,2.0,1.2,0.0,10.0,2.4,,,0.0,,,1.0,,2023
31174,001,00100031174,001000000071235,10254,cuñape,1.0,1.5,0.0,21.0,1.5,,,0.0,,,1.0,,2023
31174,001,00100031174,001000000071236,66666,TAPAS 4€,1.0,4,0.0,21.0,4,,,0.0,,,1.0,,2023
31175,001,00100031175,001000000071239,9,Salteña,2.0,2,0.0,10.0,4,,,0.0,,,1.0,,2023
31175,001,00100031175,001000000071240,1,E. POLLO,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2023
31175,001,00100031175,001000000071241,2,E. queso,1.0,1.2,0.0,10.0,1.2,,,0.0,,,1.0,,2023
31175,001,00100031175,001000000071242,31,Panza frita,1.0,4,0.0,10.0,4,,,0.0,,,1.0,,2023
31175,001,00100031175,001000000071243,2588,BATIDO PAPAYA,2.0,4,0.0,21.0,8,,,0.0,,,1.0,,2023
31176,001,00100031176,001000000071246,025885,cafe con leche G,1.0,1.5,0.0,21.0,1.5,,,0.0,,,1.0,,2023
31176,001,00100031176,001000000071247,30,Asadito yuca,1.0,3.5,0.0,10.0,3.5,,,0.0,,,1.0,,2023
31176,001,00100031176,001000000071248,1,E. POLLO,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2023
31175,001,00100031175,001000000071250,1,E. POLLO,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2023
31174,001,00100031174,001000000071252,66666,TAPAS 4€,1.0,4,0.0,21.0,4,,,0.0,,,1.0,,2023
31174,001,00100031174,001000000071253,3,E. arroz,2.0,1.2,0.0,10.0,2.4,,,0.0,,,1.0,,2023
31174,001,00100031174,001000000071254,10254,cuñape,1.0,1.5,0.0,21.0,1.5,,,0.0,,,1.0,,2023
31177,001,00100031177,001000000071255,151,B. Lomo,1.0,4,0.0,10.0,4,,,0.0,,,1.0,,2023
31177,001,00100031177,001000000071256,9,Salteña,1.0,2,0.0,10.0,2,,,0.0,,,1.0,,2023
31176,001,00100031176,001000000071258,53,Vaso R.,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2023
31178,001,00100031178,001000000071260,32,Sopa de Mani,2.0,6,0.0,10.0,12,,,0.0,,,1.0,,2023
31178,001,00100031178,001000000071261,77,Tercio,2.0,1.8,0.0,10.0,3.6,,,0.0,,,1.0,,2023
31179,001,00100031179,001000000071264,135,Ens. Rusa,1.0,4,0.0,10.0,4,,,0.0,,,1.0,,2023
31179,001,00100031179,001000000071265,78,Litro,1.0,3.5,0.0,10.0,3.5,,,0.0,,,1.0,,2023
31180,001,00100031180,001000000071268,305,Pan,7.0,1,0.0,10.0,7,,,0.0,,,1.0,,2023
31181,001,00100031181,001000000071270,172,Cortado/Manchado,1.0,1.2,0.0,10.0,1.2,,,0.0,,,1.0,,2023
31181,001,00100031181,001000000071271,305,Pan,12.0,1,0.0,10.0,12,,,0.0,,,1.0,,2023
31179,001,00100031179,001000000071275,78,Litro,1.0,3.5,0.0,10.0,3.5,,,0.0,,,1.0,,2023
31182,001,00100031182,001000000071276,78,Litro,2.0,3.5,0.0,10.0,7,,,0.0,,,1.0,,2023
31183,001,00100031183,001000000071278,2,E. queso,2.0,1.2,0.0,10.0,2.4,,,0.0,,,1.0,,2023
31183,001,00100031183,001000000071279,52,Refresco,1.0,1.7,0.0,10.0,1.7,,,0.0,,,1.0,,2023
31184,001,00100031184,001000000071280,305,Pan,15.0,1,0.0,10.0,15,,,0.0,,,1.0,,2023
31185,001,00100031185,001000000071282,117,Pique Macho (2),1.0,14,0.0,10.0,14,,,0.0,,,1.0,,2023
31185,001,00100031185,001000000071283,53,Vaso R.,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2023
31186,001,00100031186,001000000071284,32,Sopa de Mani,1.0,7,0.0,10.0,7,,,0.0,,,1.0,,2023
31186,001,00100031186,001000000071285,53,Vaso R.,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2023
31179,001,00100031179,001000000071293,78,Litro,1.0,3.5,0.0,10.0,3.5,,,0.0,,,1.0,,2023
31182,001,00100031182,001000000071298,52,Refresco,1.0,1.7,0.0,10.0,1.7,,,0.0,,,1.0,,2023
31185,001,00100031185,001000000071302,10254,cuñape,1.0,1.5,0.0,21.0,1.5,,,0.0,,,1.0,,2023
31189,001,00100031189,001000000071310,114,Pollo a la broaster,3.0,9,0.0,10.0,27,,,0.0,,,1.0,,2023
31189,001,00100031189,001000000071311,32,Sopa de Mani,1.0,7,0.0,10.0,7,,,0.0,,,1.0,,2023
31189,001,00100031189,001000000071312,34,Patasca,2.0,7,0.0,10.0,14,,,0.0,,,1.0,,2023
31189,001,00100031189,001000000071313,117,Pique Macho (2),1.0,14,0.0,10.0,14,,,0.0,,,1.0,,2023
31189,001,00100031189,001000000071314,52,Refresco,3.0,1.7,0.0,10.0,5.1,,,0.0,,,1.0,,2023
31189,001,00100031189,001000000071315,53,Vaso R.,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2023
31189,001,00100031189,001000000071316,51,Agua g.,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2023
31189,001,00100031189,001000000071317,35,Cerdo al Horno,1.0,10,0.0,10.0,10,,,0.0,,,1.0,,2023
31189,001,00100031189,001000000071318,21,B.fresa,2.0,4,0.0,10.0,8,,,0.0,,,1.0,,2023
31189,001,00100031189,001000000071319,2588,BATIDO PAPAYA,1.0,4,0.0,21.0,4,,,0.0,,,1.0,,2023
31190,001,00100031190,001000000071322,32,Sopa de Mani,1.0,7,0.0,10.0,7,,,0.0,,,1.0,,2023
31190,001,00100031190,001000000071323,114,Pollo a la broaster,1.0,9,0.0,10.0,9,,,0.0,,,1.0,,2023
31190,001,00100031190,001000000071324,35,Cerdo al Horno,1.0,10,0.0,10.0,10,,,0.0,,,1.0,,2023
31190,001,00100031190,001000000071325,55,J. Chicha,1.0,4,0.0,10.0,4,,,0.0,,,1.0,,2023
31190,001,00100031190,001000000071326,52,Refresco,1.0,1.7,0.0,10.0,1.7,,,0.0,,,1.0,,2023
31188,001,00100031188,001000000071330,78,Litro,2.0,3.5,0.0,10.0,7,,,0.0,,,1.0,,2023
31188,001,00100031188,001000000071331,130,Caballitos,6.0,2,0.0,10.0,12,,,0.0,,,1.0,,2023
31187,001,00100031187,001000000071338,305,Pan,23.0,1,0.0,10.0,23,,,0.0,,,1.0,,2023
31182,001,00100031182,001000000071340,66666,TAPAS 4€,1.0,4,0.0,21.0,4,,,0.0,,,1.0,,2023
31190,001,00100031190,001000000071343,2,E. queso,1.0,1.2,0.0,10.0,1.2,,,0.0,,,1.0,,2023
31191,001,00100031191,001000000071347,305,Pan,9.0,1,0.0,10.0,9,,,0.0,,,1.0,,2023
31192,001,00100031192,001000000071348,305,Pan,6.0,1,0.0,10.0,6,,,0.0,,,1.0,,2023
31193,001,00100031193,001000000071353,305,Pan,9.0,1,0.0,10.0,9,,,0.0,,,1.0,,2023
31194,001,00100031194,001000000071365,305,Pan,20.0,1,0.0,10.0,20,,,0.0,,,1.0,,2023
31195,001,00100031195,001000000071367,35,Cerdo al Horno,2.0,10,0.0,10.0,20,,,0.0,,,1.0,,2023
31195,001,00100031195,001000000071368,52,Refresco,2.0,1.7,0.0,10.0,3.4,,,0.0,,,1.0,,2023
31195,001,00100031195,001000000071370,72,Copa,1.0,2,0.0,10.0,2,,,0.0,,,1.0,,2023
31196,001,00100031196,001000000071371,78,Litro,3.0,3.5,0.0,10.0,10.5,,,0.0,,,1.0,,2023
31196,001,00100031196,001000000071372,45685,olivas,1.0,1,0.0,21.0,1,,,0.0,,,1.0,,2023
31196,001,00100031196,001000000071373,53,Vaso R.,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2023
31196,001,00100031196,001000000071374,66666,pulpo,1.0,10,0.0,21.0,10,,,0.0,,,1.0,,2023
31196,001,00100031196,001000000071375,130,Caballitos,1.0,2,0.0,10.0,2,,,0.0,,,1.0,,2023
31196,001,00100031196,001000000071376,74,Tanque,1.0,3.5,0.0,10.0,3.5,,,0.0,,,1.0,,2023
31197,001,00100031197,001000000071379,35,Cerdo al Horno,2.0,10,0.0,10.0,20,,,0.0,,,1.0,,2023
31197,001,00100031197,001000000071380,78,Litro,2.0,3.5,0.0,10.0,7,,,0.0,,,1.0,,2023
31195,001,00100031195,001000000071383,172,Cortado/Manchado,1.0,1.2,0.0,10.0,1.2,,,0.0,,,1.0,,2023
31195,001,00100031195,001000000071384,025885,cafe con leche G,1.0,1.5,0.0,21.0,1.5,,,0.0,,,1.0,,2023
31196,001,00100031196,001000000071387,547544,chopitos,1.0,10,0.0,21.0,10,,,0.0,,,1.0,,2023
31198,001,00100031198,001000000071394,305,Pan,6.0,1,0.0,10.0,6,,,0.0,,,1.0,,2023
31199,001,00100031199,001000000071396,0,nada,1.0,0.12,0.0,21.0,0.12,,,0.0,,,1.0,,2023
31200,001,00100031200,001000000071397,305,Pan,17.0,1,0.0,10.0,17,,,0.0,,,1.0,,2023
