NUMERO,CODCAJA,VENDEDOR,CODUSU,FECHA,HORA,DESTIC,HASTIC,DESFAC,HASFAC,EFECTIVO,TARJETA,EFECBANCO,TTIC,TFAC,TTICPEN,DESMOV,HASMOV,TENTRADA,TSALIDA,ANSALDO,SALDO,BASEIMP1,IVA1,IMPIVA1,BASEIMP2,IVA2,IMPIVA2,BASEIMP3,IVA3,IMPIVA3,BASEIMP4,IVA4,IMPIVA4,COMENSALES,IMRECUENTO,CONTABILIZ,year_file
243,001,1,2,2022-10-26,17:12:55,26759,26762,0,0,13.6,36.8,0,50.4,0,0,0,0,0,0,116327.68,116341.28,0,21.0,0,45.82,10.0,4.58,0,4.0,0,0,0.0,0,0,0,False,2022
244,001,1,2,2022-10-27,18:07:17,26763,26772,0,0,105,74.8,0,179.8,0,0,0,0,0,0,116341.28,116446.28,7.44,21.0,1.56,155.25,10.0,15.55,0,4.0,0,0,0.0,0,0,0,False,2022
245,001,1,2,2022-10-28,20:36:24,26773,26782,0,0,118.5,23,0,141.5,0,0,0,0,0,0,116446.28,116564.78,19.83,21.0,4.17,106.81,10.0,10.69,0,4.0,0,0,0.0,0,0,0,False,2022
246,001,1,2,2022-10-29,21:42:47,26783,26804,0,0,386.7,25.5,0,412.2,0,0,0,0,0,0,116564.78,116951.48,77.69,21.0,16.31,289.26,10.0,28.94,0,4.0,0,0,0.0,0,0,0,False,2022
247,001,1,2,2022-10-30,19:13:39,26805,26830,0,0,394.7,0,0,394.7,0,0,0,0,0,0,116951.48,117346.18,65.7,21.0,13.8,286.55,10.0,28.65,0,4.0,0,0,0.0,0,0,0,False,2022
248,001,1,2,2022-10-31,16:00:13,26831,26864,0,0,141.5,37.2,0,178.7,0,0,0,0,0,0,117346.18,117487.68,2.48,21.0,0.52,159.73,10.0,15.97,0,4.0,0,0,0.0,0,0,0,False,2022
249,001,1,2,2022-11-01,19:27:02,26865,26879,0,0,306.5,72.1,0,378.6,0,0,0,0,0,0,117487.68,117794.18,19.42,21.0,4.08,322.8,10.0,32.3,0,4.0,0,0,0.0,0,0,0,False,2022
250,001,1,2,2022-11-02,17:07:15,26880,26888,0,0,60.3,54.1,0,114.4,0,0,0,0,0,0,117794.18,117854.48,5.79,21.0,1.21,97.64,10.0,9.76,0,4.0,0,0,0.0,0,0,0,False,2022
251,001,1,2,2022-11-03,17:56:34,26889,26905,0,0,105.8,200.7,0,306.5,0,0,0,0,0,0,117854.48,117960.28,57.85,21.0,12.15,215,10.0,21.5,0,4.0,0,0,0.0,0,0,0,False,2022
252,001,1,2,2022-11-04,19:48:54,26906,26922,0,0,115.2,154.7,0,269.9,0,0,0,0,0,0,117960.28,118075.48,8.27,21.0,1.73,236.27,10.0,23.63,0,4.0,0,0,0.0,0,0,0,False,2022
253,001,1,2,2022-11-05,18:57:02,26923,26953,0,0,295.5,190.2,0,485.7,0,0,0,0,0,0,118075.48,118370.98,42.16,21.0,8.84,395.19,10.0,39.51,0,4.0,0,0,0.0,0,0,0,False,2022
254,001,1,2,2022-11-06,19:37:29,26954,26998,0,0,252.14,245.6,0,497.74,0,0,0,0,0,0,118370.98,118623.12,17.97,21.0,3.77,432.72,10.0,43.28,0,4.0,0,0,0.0,0,0,0,False,2022
255,001,1,2,2022-11-07,17:19:11,26999,27014,0,0,53.5,138.1,0,191.6,0,0,0,0,0,0,118623.12,118676.62,4.96,21.0,1.04,168.72,10.0,16.88,0,4.0,0,0,0.0,0,0,0,False,2022
256,001,1,2,2022-11-08,17:39:56,27015,27034,0,0,77.9,202,0,279.9,0,0,0,0,0,0,118676.62,118754.52,4.79,21.0,1.01,249.2,10.0,24.9,0,4.0,0,0,0.0,0,0,0,False,2022
257,001,1,2,2022-11-09,17:10:05,27035,27041,0,0,22.82,44.6,0,67.42,0,0,0,0,0,0,118754.52,118777.34,0.1,21.0,0.02,61.17,10.0,6.13,0,4.0,0,0,0.0,0,0,0,False,2022
258,001,1,2,2022-11-10,17:09:39,27042,27063,0,0,79.8,188.5,0,268.3,0,0,0,0,0,0,118777.34,118857.14,10.33,21.0,2.17,232.55,10.0,23.25,0,4.0,0,0,0.0,0,0,0,False,2022
259,001,1,2,2022-11-11,19:40:02,27064,27069,0,0,60.2,58.4,0,118.6,0,0,0,0,0,0,118857.14,118917.34,2.48,21.0,0.52,105.1,10.0,10.5,0,4.0,0,0,0.0,0,0,0,False,2022
260,001,1,2,2022-11-12,19:34:19,27070,27120,0,0,245.7,405.2,0,650.9,0,0,0,0,0,0,118917.34,119163.04,42.57,21.0,8.93,544.89,10.0,54.51,0,4.0,0,0,0.0,0,0,0,False,2022
261,001,1,2,2022-11-13,18:17:18,27121,27234,0,0,641.1,304.3,0,945.4,0,0,0,0,0,0,119163.04,119804.14,35.54,21.0,7.46,820.45,10.0,81.95,0,4.0,0,0,0.0,0,0,0,False,2022
262,001,1,2,2022-11-14,17:03:59,27235,27250,0,0,30.2,137,0,167.2,0,0,0,0,0,0,119804.14,119834.34,0,21.0,0,152,10.0,15.2,0,4.0,0,0,0.0,0,0,0,False,2022
263,001,1,2,2022-11-15,17:45:40,27251,27265,0,0,38,142.4,0,180.4,0,0,0,0,0,0,119834.34,119872.34,9.5,21.0,2,153.54,10.0,15.36,0,4.0,0,0,0.0,0,0,0,False,2022
264,001,1,2,2022-11-16,16:06:41,27266,27274,0,0,36.4,62.4,0,98.8,0,0,0,0,0,0,119872.34,119908.74,8.77,21.0,1.83,80.18,10.0,8.02,0,4.0,0,0,0.0,0,0,0,False,2022
265,001,1,2,2022-11-17,16:21:19,27275,27294,0,0,73.1,162.3,0,235.4,0,0,0,0,0,0,119908.74,119981.84,3.72,21.0,0.78,209.91,10.0,20.99,0,4.0,0,0,0.0,0,0,0,False,2022
266,001,1,2,2022-11-18,16:51:29,27295,27304,0,0,88,107.5,0,195.5,0,0,0,0,0,0,119981.84,120069.84,16.12,21.0,3.38,159.99,10.0,16.01,0,4.0,0,0,0.0,0,0,0,False,2022
267,001,1,2,2022-11-19,17:17:06,27305,27314,0,0,0,176.8,0,176.8,0,0,0,0,0,0,120069.84,120069.84,0,21.0,0,160.73,10.0,16.07,0,4.0,0,0,0.0,0,0,0,False,2022
268,001,1,2,2022-11-20,19:25:18,27315,27332,0,0,24,362.8,0,386.8,0,0,0,0,0,0,120069.84,120093.84,1.24,21.0,0.26,350.28,10.0,35.02,0,4.0,0,0,0.0,0,0,0,False,2022
269,001,1,2,2022-11-21,15:48:56,27333,27337,0,0,13.9,48.7,0,62.6,0,0,0,0,0,0,120093.84,120107.74,0,21.0,0,56.91,10.0,5.69,0,4.0,0,0,0.0,0,0,0,False,2022
270,001,1,2,2022-11-22,16:25:25,27338,27343,0,0,3.8,53.3,0,57.1,0,0,0,0,0,0,120107.74,120111.54,1.24,21.0,0.26,50.54,10.0,5.06,0,4.0,0,0,0.0,0,0,0,False,2022
271,001,1,2,2022-11-23,15:42:24,27344,27348,0,0,0,37.3,0,37.3,0,0,0,0,0,0,120111.54,120111.54,0,21.0,0,33.92,10.0,3.38,0,4.0,0,0,0.0,0,0,0,False,2022
272,001,1,2,2022-11-24,15:54:07,27349,27356,0,0,5,56,0,61,0,0,0,0,0,0,120111.54,120116.54,0,21.0,0,55.45,10.0,5.55,0,4.0,0,0,0.0,0,0,0,False,2022
273,001,1,2,2022-11-25,18:16:14,27357,27362,0,0,0,80.9,0,80.9,0,0,0,0,0,0,120116.54,120116.54,0,21.0,0,73.55,10.0,7.35,0,4.0,0,0,0.0,0,0,0,False,2022
274,001,1,2,2022-11-26,19:43:23,27363,27392,0,0,224.3,198.7,0,423,0,0,0,0,0,0,120116.54,120340.84,21.08,21.0,4.42,361.38,10.0,36.12,0,4.0,0,0,0.0,0,0,0,False,2022
275,001,1,2,2022-11-27,16:50:01,27393,27422,0,0,256,231.7,0,487.7,0,0,0,0,0,0,120340.84,120596.84,31,21.0,6.5,409.28,10.0,40.92,0,4.0,0,0,0.0,0,0,0,False,2022
276,001,1,2,2022-11-28,16:18:06,27423,27430,0,0,49.5,26.5,0,76,0,0,0,0,0,0,120596.84,120646.34,13.64,21.0,2.86,54.08,10.0,5.42,0,4.0,0,0,0.0,0,0,0,False,2022
277,001,1,2,2022-11-29,16:39:15,27431,27433,0,0,27.2,26.5,0,53.7,0,0,0,0,0,0,120646.34,120673.54,8.26,21.0,1.74,39.73,10.0,3.97,0,4.0,0,0,0.0,0,0,0,False,2022
278,001,1,2,2022-11-30,20:57:53,27434,27450,0,0,136.6,169.6,0,306.2,0,0,0,0,0,0,120673.54,120810.14,32.23,21.0,6.77,242.9,10.0,24.3,0,4.0,0,0,0.0,0,0,0,False,2022
279,001,1,2,2022-12-01,17:53:22,27451,27455,0,0,0,37.3,0,37.3,0,0,0,0,0,0,120810.14,120810.14,7.85,21.0,1.65,25.27,10.0,2.53,0,4.0,0,0,0.0,0,0,0,False,2022
280,001,1,2,2022-12-02,19:10:24,27456,27470,0,0,27.12,131.8,0,158.92,0,0,0,0,0,0,120810.14,120837.26,16.47,21.0,3.45,126.35,10.0,12.65,0,4.0,0,0,0.0,0,0,0,False,2022
281,001,1,2,2022-12-03,19:33:34,27471,27507,0,0,316.3,314.9,0,631.2,0,0,0,0,0,0,120837.26,121153.56,63.24,21.0,13.26,504.28,10.0,50.42,0,4.0,0,0,0.0,0,0,0,False,2022
282,001,1,2,2022-12-04,17:23:32,27508,27535,0,0,213.7,423.4,0,637.1,0,0,0,0,0,0,121153.56,121367.26,73.15,21.0,15.35,498.73,10.0,49.87,0,4.0,0,0,0.0,0,0,0,False,2022
283,001,1,2,2022-12-05,16:26:09,27536,27542,0,0,135.9,49.5,0,185.4,0,0,0,0,0,0,121367.26,121503.16,26.86,21.0,5.64,139,10.0,13.9,0,4.0,0,0,0.0,0,0,0,False,2022
284,001,1,2,2022-12-06,19:05:29,27543,27562,0,0,115.2,197.2,0,312.4,0,0,0,0,0,0,121503.16,121618.36,25.21,21.0,5.29,256.27,10.0,25.63,0,4.0,0,0,0.0,0,0,0,False,2022
285,001,1,2,2022-12-07,16:07:55,27563,27569,0,0,21.9,76.6,0,98.5,0,0,0,0,0,0,121618.36,121640.26,9.5,21.0,2,79.08,10.0,7.92,0,4.0,0,0,0.0,0,0,0,False,2022
286,001,1,2,2022-12-08,17:03:17,27570,27608,0,0,287.2,62.2,0,349.4,0,0,0,0,0,0,121640.26,121927.46,15.29,21.0,3.21,300.8,10.0,30.1,0,4.0,0,0,0.0,0,0,0,False,2022
287,001,1,2,2022-12-09,17:11:07,27609,27638,0,0,307.2,81.6,0,388.8,0,0,0,0,0,0,121927.46,122234.66,6.2,21.0,1.3,346.6,10.0,34.7,0,4.0,0,0,0.0,0,0,0,False,2022
288,001,1,2,2022-12-10,19:05:44,27639,27661,0,0,164.4,262.5,0,426.9,0,0,0,0,0,0,122234.66,122399.06,39.67,21.0,8.33,344.44,10.0,34.46,0,4.0,0,0,0.0,0,0,0,False,2022
289,001,1,2,2022-12-11,18:09:22,27662,27715,0,0,418.7,251.2,0,669.9,0,0,0,0,0,0,122399.06,122817.76,36.78,21.0,7.72,568.54,10.0,56.86,0,4.0,0,0,0.0,0,0,0,False,2022
290,001,1,2,2022-12-12,16:26:59,27716,27733,0,0,131.3,51.3,0,182.6,0,0,0,0,0,0,122817.76,122949.06,13.23,21.0,2.77,151.45,10.0,15.15,0,4.0,0,0,0.0,0,0,0,False,2022
291,001,1,2,2022-12-14,18:25:37,27734,27758,0,0,54,75.8,0,129.8,0,0,0,0,0,0,122949.06,123003.06,9.51,21.0,1.99,107.55,10.0,10.75,0,4.0,0,0,0.0,0,0,0,False,2022
292,001,1,2,2022-12-15,18:23:36,27759,27801,0,0,171.3,130.9,0,302.2,0,0,0,0,0,0,123003.06,123174.36,13.23,21.0,2.77,260.14,10.0,26.06,0,4.0,0,0,0.0,0,0,0,False,2022
293,001,1,2,2022-12-16,20:32:13,27802,27820,0,0,100.6,107.5,0,208.1,0,0,0,0,0,0,123174.36,123274.96,39.26,21.0,8.24,145.99,10.0,14.61,0,4.0,0,0,0.0,0,0,0,False,2022
294,001,1,2,2022-12-17,19:56:15,27821,27886,0,0,478.7,279.2,0,757.9,0,0,0,0,0,0,123274.96,123753.66,55.78,21.0,11.72,627.67,10.0,62.73,0,4.0,0,0,0.0,0,0,0,False,2022
295,001,1,2,2022-12-18,20:06:00,27887,27979,0,0,621.3,249,0,870.3,0,0,0,0,0,0,123753.66,124374.96,43.4,21.0,9.1,743.48,10.0,74.32,0,4.0,0,0,0.0,0,0,0,False,2022
296,001,1,2,2022-12-19,17:23:56,27980,28030,0,0,282.7,120.4,0,403.1,0,0,0,0,0,0,124374.96,124657.66,11.57,21.0,2.43,353.71,10.0,35.39,0,4.0,0,0,0.0,0,0,0,False,2022
297,001,1,2,2022-12-20,17:09:35,28031,28067,0,0,254.8,64.6,0,319.4,0,0,0,0,0,0,124657.66,124912.46,23.97,21.0,5.03,263.99,10.0,26.41,0,4.0,0,0,0.0,0,0,0,False,2022
298,001,1,2,2022-12-21,18:06:49,28068,28105,0,0,194.8,116,0,310.8,0,0,0,0,0,0,124912.46,125107.26,17.36,21.0,3.64,263.45,10.0,26.35,0,4.0,0,0,0.0,0,0,0,False,2022
299,001,1,2,2022-12-22,19:42:33,28106,28128,0,0,208.32,287.9,0,496.22,0,0,0,0,0,0,125107.26,125315.58,51.18,21.0,10.74,394.83,10.0,39.47,0,4.0,0,0,0.0,0,0,0,False,2022
300,001,1,2,2022-12-23,21:22:11,28129,28208,0,0,515.02,251.6,0,766.62,0,0,0,0,0,0,125315.58,125830.6,76.15,21.0,15.97,613.16,10.0,61.34,0,4.0,0,0,0.0,0,0,0,False,2022
301,001,1,2,2022-12-24,17:07:20,28209,28268,0,0,558.2,241.9,0,800.1,0,0,0,0,0,0,125830.6,126388.8,83.8,21.0,17.6,635.17,10.0,63.53,0,4.0,0,0,0.0,0,0,0,False,2022
302,001,1,2,2022-12-25,17:58:48,28269,28310,0,0,475.82,167.5,0,643.32,0,0,0,0,0,0,126388.8,126864.62,48.44,21.0,10.18,531.56,10.0,53.14,0,4.0,0,0,0.0,0,0,0,False,2022
303,001,1,2,2022-12-26,17:37:42,28311,28364,0,0,398.12,297.8,0,695.92,0,0,0,0,0,0,126864.62,127262.74,74.89,21.0,15.73,550.26,10.0,55.04,0,4.0,0,0,0.0,0,0,0,False,2022
304,001,1,2,2022-12-27,17:56:45,28365,28416,0,0,248.2,173.9,0,422.1,0,0,0,0,0,0,127262.74,127510.94,26.04,21.0,5.46,355.1,10.0,35.5,0,4.0,0,0,0.0,0,0,0,False,2022
305,001,1,2,2022-12-28,18:14:55,28417,28434,0,0,106.5,116.8,0,223.3,0,0,0,0,0,0,127510.94,127617.44,31.99,21.0,6.71,167.84,10.0,16.76,0,4.0,0,0,0.0,0,0,0,False,2022
306,001,1,2,2022-12-29,18:05:45,28435,28470,0,0,171.02,137.4,0,308.42,0,0,0,0,0,0,127617.44,127788.46,12.5,21.0,2.62,266.61,10.0,26.69,0,4.0,0,0,0.0,0,0,0,False,2022
307,001,1,2,2022-12-30,17:54:24,28471,28520,0,0,348.6,91.7,0,440.3,0,0,0,0,0,0,127788.46,128137.06,44.63,21.0,9.37,351.14,10.0,35.16,0,4.0,0,0,0.0,0,0,0,False,2022
308,001,1,2,2022-12-31,17:36:46,28521,28572,0,0,388.52,243.6,0,632.12,0,0,0,0,0,0,128137.06,128525.58,61.44,21.0,12.88,507.11,10.0,50.69,0,4.0,0,0,0.0,0,0,0,False,2022
309,001,1,2,2023-01-01,17:23:38,28573,28608,0,0,408,28.4,0,436.4,0,0,0,0,0,0,128525.58,128933.58,26.05,21.0,5.45,368.08,10.0,36.82,0,4.0,0,0,0.0,0,0,0,False,2022
310,001,1,2,2023-01-02,17:24:55,28609,28638,0,0,259.5,335.7,0,595.2,0,0,0,0,0,0,128933.58,129193.08,64.47,21.0,13.53,470.18,10.0,47.02,0,4.0,0,0,0.0,0,0,0,False,2022
311,001,1,2,2023-01-03,17:43:41,28639,28648,0,0,23.6,77.6,0,101.2,0,0,0,0,0,0,129193.08,129216.68,6.2,21.0,1.3,85.18,10.0,8.52,0,4.0,0,0,0.0,0,0,0,False,2022
312,001,1,2,2023-01-04,18:56:27,28649,28704,0,0,382.3,136.9,0,519.2,0,0,0,0,0,0,129216.68,129598.98,72.73,21.0,15.27,392,10.0,39.2,0,4.0,0,0,0.0,0,0,0,False,2022
313,001,1,2,2023-01-05,18:24:15,28705,28749,0,0,297.1,136.1,0,433.2,0,0,0,0,0,0,129598.98,129896.08,65.72,21.0,13.78,321.54,10.0,32.16,0,4.0,0,0,0.0,0,0,0,False,2022
314,001,1,2,2023-01-06,18:57:40,28750,28807,0,0,558.72,230.7,0,789.42,0,0,0,0,0,0,129896.08,130454.8,103.41,21.0,21.71,603.9,10.0,60.4,0,4.0,0,0,0.0,0,0,0,False,2022
315,001,1,2,2023-01-07,19:41:34,28808,28869,0,0,407.72,289.9,0,697.62,0,0,0,0,0,0,130454.8,130862.52,77.79,21.0,16.33,548.62,10.0,54.88,0,4.0,0,0,0.0,0,0,0,False,2022
316,001,1,2,2023-01-08,17:40:27,28870,28925,0,0,535.2,348.7,0,883.9,0,0,0,0,0,0,130862.52,131397.72,124.8,21.0,26.2,666.27,10.0,66.63,0,4.0,0,0,0.0,0,0,0,False,2022
317,001,1,2,2023-01-09,16:32:18,28926,28974,0,0,376.7,155.3,0,532,0,0,0,0,0,0,131397.72,131774.42,7.44,21.0,1.56,475.44,10.0,47.56,0,4.0,0,0,0.0,0,0,0,False,2022
318,001,1,2,2023-01-10,17:07:24,28975,28991,0,0,145.4,83.6,0,229,0,0,0,0,0,0,131774.42,131919.82,18.6,21.0,3.9,187.72,10.0,18.78,0,4.0,0,0,0.0,0,0,0,False,2022
319,001,1,2,2023-01-11,17:20:46,28992,29012,0,0,102.46,232.6,0,335.06,0,0,0,0,0,0,131919.82,132022.28,37.91,21.0,7.95,262.89,10.0,26.31,0,4.0,0,0,0.0,0,0,0,False,2022
320,001,1,2,2023-01-12,18:08:33,29013,29059,0,0,374,162.7,0,536.7,0,0,0,0,0,0,132022.28,132396.28,54.97,21.0,11.53,427.43,10.0,42.77,0,4.0,0,0,0.0,0,0,0,False,2022
321,001,1,2,2023-01-13,18:35:41,29060,29104,0,0,324.12,117.5,0,441.62,0,0,0,0,0,0,132396.28,132720.4,43.66,21.0,9.16,353.45,10.0,35.35,0,4.0,0,0,0.0,0,0,0,False,2022
322,001,1,2,2023-01-14,18:13:56,29105,29154,0,0,295.2,514.4,0,809.6,0,0,0,0,0,0,132720.4,133015.6,78.93,21.0,16.57,649.21,10.0,64.89,0,4.0,0,0,0.0,0,0,0,False,2022
