NUMTIC,CAJA,NUMCAJ,CAJLINEA,CODIGO,DESCRI,CANTIDAD,PRECIO,DTO,IVA,TOTLIN,COCINA,NOTAS,CANTSTOCK,TIPOLIN,CODCOMBI,COMCANSTK,CANCOCINA,year_file
21791,001,00100021791,001000000040500,1,E. POLLO,4.0,1,0.0,10.0,4,,,0.0,,,1.0,,2022
21792,001,00100021792,001000000040502,2,E. queso,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2022
21793,001,00100021793,001000000040504,2,E. queso,3.0,1,0.0,10.0,3,,,0.0,,,1.0,,2022
21794,001,00100021794,001000000040505,1,E. POLLO,8.0,1,0.0,10.0,8,,,0.0,,,1.0,,2022
21795,001,00100021795,001000000040506,305,Pan,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2022
21795,001,00100021795,001000000040507,2,E. queso,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2022
21796,001,00100021796,001000000040508,1,E. POLLO,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2022
21797,001,00100021797,001000000040509,1,E. POLLO,10.0,1,0.0,10.0,10,,,0.0,,,1.0,,2022
21798,001,00100021798,001000000040510,2,E. queso,3.0,1,0.0,10.0,3,,,0.0,,,1.0,,2022
21798,001,00100021798,001000000040511,3000,suspiro,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2022
21799,001,00100021799,001000000040512,305,Pan,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2022
21799,001,00100021799,001000000040513,2,E. queso,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2022
21800,001,00100021800,001000000040514,3000,suspiro,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2022
21801,001,00100021801,001000000040516,3,E. arroz,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2022
21801,001,00100021801,001000000040517,3000,suspiro,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2022
21802,001,00100021802,001000000040518,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2022
21803,001,00100021803,001000000040520,174,Cafe Leche,1.0,1.2,0.0,10.0,1.2,,,0.0,,,1.0,,2022
21803,001,00100021803,001000000040521,3000,suspiro,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2022
21803,001,00100021803,001000000040522,2,E. queso,18.0,1,0.0,10.0,18,,,0.0,,,1.0,,2022
21804,001,00100021804,001000000040523,2,E. queso,3.0,1,0.0,10.0,3,,,0.0,,,1.0,,2022
21805,001,00100021805,001000000040524,10254,cuñape,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2022
21805,001,00100021805,001000000040525,2,E. queso,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2022
21806,001,00100021806,001000000040526,1,E. POLLO,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2022
21807,001,00100021807,001000000040527,10254,cuñape,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2022
21808,001,00100021808,001000000040528,1,E. POLLO,5.0,1,0.0,10.0,5,,,0.0,,,1.0,,2022
21809,001,00100021809,001000000040529,1,E. POLLO,4.0,1,0.0,10.0,4,,,0.0,,,1.0,,2022
21810,001,00100021810,001000000040530,1,E. POLLO,4.0,1,0.0,10.0,4,,,0.0,,,1.0,,2022
21811,001,00100021811,001000000040531,1,E. POLLO,4.0,1,0.0,10.0,4,,,0.0,,,1.0,,2022
21812,001,00100021812,001000000040532,1,E. POLLO,5.0,1,0.0,10.0,5,,,0.0,,,1.0,,2022
21813,001,00100021813,001000000040533,10254,cuñape,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2022
21813,001,00100021813,001000000040534,2,E. queso,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2022
21814,001,00100021814,001000000040536,2,E. queso,5.0,1,0.0,10.0,5,,,0.0,,,1.0,,2022
21815,001,00100021815,001000000040537,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2022
21816,001,00100021816,001000000040538,3,E. arroz,4.0,1,0.0,10.0,4,,,0.0,,,1.0,,2022
21817,001,00100021817,001000000040539,1,E. POLLO,4.0,1,0.0,10.0,4,,,0.0,,,1.0,,2022
21818,001,00100021818,001000000040540,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2022
21818,001,00100021818,001000000040541,2,E. queso,8.0,1,0.0,10.0,8,,,0.0,,,1.0,,2022
21819,001,00100021819,001000000040542,2,E. queso,5.0,1,0.0,10.0,5,,,0.0,,,1.0,,2022
21820,001,00100021820,001000000040543,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2022
21820,001,00100021820,001000000040544,3000,suspiro,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2022
21821,001,00100021821,001000000040545,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2022
21822,001,00100021822,001000000040549,3000,suspiro,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2022
21823,001,00100021823,001000000040550,10254,cuñape,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2022
21823,001,00100021823,001000000040551,2,E. queso,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2022
21824,001,00100021824,001000000040552,3,E. arroz,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2022
21824,001,00100021824,001000000040553,3000,suspiro,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2022
21825,001,00100021825,001000000040554,10254,cuñape,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2022
21825,001,00100021825,001000000040555,2,E. queso,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2022
21826,001,00100021826,001000000040556,1,E. POLLO,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2022
21827,001,00100021827,001000000040557,1,E. POLLO,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2022
21828,001,00100021828,001000000040558,3000,suspiro,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2022
21829,001,00100021829,001000000040559,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2022
21829,001,00100021829,001000000040560,3000,suspiro,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2022
21830,001,00100021830,001000000040562,3000,suspiro,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2022
21831,001,00100021831,001000000040563,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2022
21832,001,00100021832,001000000040564,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2022
21832,001,00100021832,001000000040565,3000,suspiro,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2022
21833,001,00100021833,001000000040566,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2022
21834,001,00100021834,001000000040567,1,E. POLLO,5.0,1,0.0,10.0,5,,,0.0,,,1.0,,2022
21835,001,00100021835,001000000040568,1,E. POLLO,4.0,1,0.0,10.0,4,,,0.0,,,1.0,,2022
21836,001,00100021836,001000000040569,1,E. POLLO,5.0,1,0.0,10.0,5,,,0.0,,,1.0,,2022
21837,001,00100021837,001000000040570,2,E. queso,19.0,1,0.0,10.0,19,,,0.0,,,1.0,,2022
21838,001,00100021838,001000000040571,1,E. POLLO,4.0,1,0.0,10.0,4,,,0.0,,,1.0,,2022
21839,001,00100021839,001000000040572,10254,cuñape,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2022
21839,001,00100021839,001000000040573,2,E. queso,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2022
21840,001,00100021840,001000000040574,10254,cuñape,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2022
21840,001,00100021840,001000000040575,2,E. queso,5.0,1,0.0,10.0,5,,,0.0,,,1.0,,2022
21841,001,00100021841,001000000040576,174,Cafe Leche,1.0,1.2,0.0,10.0,1.2,,,0.0,,,1.0,,2022
21841,001,00100021841,001000000040577,3000,suspiro,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2022
21841,001,00100021841,001000000040578,1,E. POLLO,10.0,1,0.0,10.0,10,,,0.0,,,1.0,,2022
21842,001,00100021842,001000000040579,1,E. POLLO,12.0,1,0.0,10.0,12,,,0.0,,,1.0,,2022
21842,001,00100021842,001000000040580,3000,suspiro,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2022
21843,001,00100021843,001000000040581,1,E. POLLO,12.0,1,0.0,10.0,12,,,0.0,,,1.0,,2022
21844,001,00100021844,001000000040582,1,E. POLLO,25.0,1,0.0,10.0,25,,,0.0,,,1.0,,2022
21845,001,00100021845,001000000040583,1,E. POLLO,5.0,1,0.0,10.0,5,,,0.0,,,1.0,,2022
21846,001,00100021846,001000000040584,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2022
21847,001,00100021847,001000000040585,1,E. POLLO,5.0,1,0.0,10.0,5,,,0.0,,,1.0,,2022
21848,001,00100021848,001000000040586,2,E. queso,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2022
21849,001,00100021849,001000000040587,1,E. POLLO,4.0,1,0.0,10.0,4,,,0.0,,,1.0,,2022
21850,001,00100021850,001000000040588,2,E. queso,3.0,1,0.0,10.0,3,,,0.0,,,1.0,,2022
21850,001,00100021850,001000000040589,3000,suspiro,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2022
21851,001,00100021851,001000000040590,52,Refresco,1.0,1.7,0.0,10.0,1.7,,,0.0,,,1.0,,2022
21852,001,00100021852,001000000040591,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2022
21853,001,00100021853,001000000040593,2,E. queso,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2022
21854,001,00100021854,001000000040594,2,E. queso,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2022
21855,001,00100021855,001000000040595,10254,cuñape,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2022
21855,001,00100021855,001000000040596,3,E. arroz,14.0,1,0.0,10.0,14,,,0.0,,,1.0,,2022
21856,001,00100021856,001000000040597,1,E. POLLO,16.0,1,0.0,10.0,16,,,0.0,,,1.0,,2022
21857,001,00100021857,001000000040599,2,E. queso,113.0,1,0.0,10.0,113,,,0.0,,,1.0,,2022
21858,001,00100021858,001000000040600,1,E. POLLO,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2022
21859,001,00100021859,001000000040601,1,E. POLLO,4.0,1,0.0,10.0,4,,,0.0,,,1.0,,2022
21860,001,00100021860,001000000040602,1,E. POLLO,6.0,1,0.0,10.0,6,,,0.0,,,1.0,,2022
21861,001,00100021861,001000000040604,1,E. POLLO,28.0,1,0.0,10.0,28,,,0.0,,,1.0,,2022
21862,001,00100021862,001000000040605,1,E. POLLO,4.0,1,0.0,10.0,4,,,0.0,,,1.0,,2022
21863,001,00100021863,001000000040606,2,E. queso,16.0,1,0.0,10.0,16,,,0.0,,,1.0,,2022
21864,001,00100021864,001000000040607,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2022
21865,001,00100021865,001000000040609,174,Cafe Leche,1.0,1.2,0.0,10.0,1.2,,,0.0,,,1.0,,2022
21865,001,00100021865,001000000040610,52,Refresco,1.0,1.7,0.0,10.0,1.7,,,0.0,,,1.0,,2022
21865,001,00100021865,001000000040611,1,E. POLLO,12.0,1,0.0,10.0,12,,,0.0,,,1.0,,2022
21866,001,00100021866,001000000040612,1,E. POLLO,25.0,1,0.0,10.0,25,,,0.0,,,1.0,,2022
21867,001,00100021867,001000000040613,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2022
21867,001,00100021867,001000000040614,3000,suspiro,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2022
21868,001,00100021868,001000000040615,1,E. POLLO,4.0,1,0.0,10.0,4,,,0.0,,,1.0,,2022
21869,001,00100021869,001000000040616,2,E. queso,3.0,1,0.0,10.0,3,,,0.0,,,1.0,,2022
21870,001,00100021870,001000000040617,1,E. POLLO,15.0,1,0.0,10.0,15,,,0.0,,,1.0,,2022
21871,001,00100021871,001000000040618,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2022
21872,001,00100021872,001000000040620,2,E. queso,18.0,1,0.0,10.0,18,,,0.0,,,1.0,,2022
21873,001,00100021873,001000000040623,1,E. POLLO,14.0,1,0.0,10.0,14,,,0.0,,,1.0,,2022
21874,001,00100021874,001000000040624,1,E. POLLO,14.0,1,0.0,10.0,14,,,0.0,,,1.0,,2022
21875,001,00100021875,001000000040625,1,E. POLLO,28.0,1,0.0,10.0,28,,,0.0,,,1.0,,2022
21876,001,00100021876,001000000040626,10254,cuñape,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2022
21877,001,00100021877,001000000040627,1,E. POLLO,75.0,1,0.0,10.0,75,,,0.0,,,1.0,,2022
21878,001,00100021878,001000000040644,1,E. POLLO,3.0,1,0.0,10.0,3,,,0.0,,,1.0,,2022
21879,001,00100021879,001000000040645,1,E. POLLO,14.0,1,0.0,10.0,14,,,0.0,,,1.0,,2022
21880,001,00100021880,001000000040646,1,E. POLLO,4.0,1,0.0,10.0,4,,,0.0,,,1.0,,2022
21881,001,00100021881,001000000040647,1,E. POLLO,50.0,1,0.0,10.0,50,,,0.0,,,1.0,,2022
21882,001,00100021882,001000000040648,1,E. POLLO,15.0,1,0.0,10.0,15,,,0.0,,,1.0,,2022
21883,001,00100021883,001000000040649,1,E. POLLO,12.0,1,0.0,10.0,12,,,0.0,,,1.0,,2022
21884,001,00100021884,001000000040650,1,E. POLLO,4.0,1,0.0,10.0,4,,,0.0,,,1.0,,2022
21885,001,00100021885,001000000040651,1,E. POLLO,4.0,1,0.0,10.0,4,,,0.0,,,1.0,,2022
21886,001,00100021886,001000000040652,10254,cuñape,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2022
21886,001,00100021886,001000000040653,2,E. queso,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2022
21887,001,00100021887,001000000040654,1,E. POLLO,12.0,1,0.0,10.0,12,,,0.0,,,1.0,,2022
21888,001,00100021888,001000000040657,3000,suspiro,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2022
21889,001,00100021889,001000000040659,3000,suspiro,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2022
21890,001,00100021890,001000000040660,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2022
21890,001,00100021890,001000000040661,3000,suspiro,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2022
21891,001,00100021891,001000000040662,2,E. queso,3.0,1,0.0,10.0,3,,,0.0,,,1.0,,2022
21892,001,00100021892,001000000040663,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2022
21892,001,00100021892,001000000040664,3000,suspiro,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2022
21893,001,00100021893,001000000040666,1,E. POLLO,3.0,1,0.0,10.0,3,,,0.0,,,1.0,,2022
21894,001,00100021894,001000000040667,1,E. POLLO,5.0,1,0.0,10.0,5,,,0.0,,,1.0,,2022
21895,001,00100021895,001000000040668,1,E. POLLO,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2022
21895,001,00100021895,001000000040669,3000,suspiro,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2022
21896,001,00100021896,001000000040671,3000,suspiro,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2022
21897,001,00100021897,001000000040672,2,E. queso,3.0,1,0.0,10.0,3,,,0.0,,,1.0,,2022
21898,001,00100021898,001000000040673,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2022
21898,001,00100021898,001000000040674,2,E. queso,3.0,1,0.0,10.0,3,,,0.0,,,1.0,,2022
21898,001,00100021898,001000000040675,3000,suspiro,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2022
21899,001,00100021899,001000000040676,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2022
21900,001,00100021900,001000000040677,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2022
21900,001,00100021900,001000000040678,3000,suspiro,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2022
21901,001,00100021901,001000000040679,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2022
21902,001,00100021902,001000000040680,1,E. POLLO,4.0,1,0.0,10.0,4,,,0.0,,,1.0,,2022
21903,001,00100021903,001000000040681,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2022
21904,001,00100021904,001000000040682,2,E. queso,3.0,1,0.0,10.0,3,,,0.0,,,1.0,,2022
21905,001,00100021905,001000000040683,10254,cuñape,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2022
21905,001,00100021905,001000000040684,2,E. queso,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2022
21906,001,00100021906,001000000040685,1,E. POLLO,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2022
21907,001,00100021907,001000000040686,1,E. POLLO,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2022
21907,001,00100021907,001000000040687,3000,suspiro,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2022
21908,001,00100021908,001000000040688,1,E. POLLO,4.0,1,0.0,10.0,4,,,0.0,,,1.0,,2022
21908,001,00100021908,001000000040689,3000,suspiro,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2022
21909,001,00100021909,001000000040692,1,E. POLLO,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2022
21910,001,00100021910,001000000040693,1,E. POLLO,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2022
21911,001,00100021911,001000000040694,3000,suspiro,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2022
21912,001,00100021912,001000000040695,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2022
21913,001,00100021913,001000000040696,1,E. POLLO,4.0,1,0.0,10.0,4,,,0.0,,,1.0,,2022
21914,001,00100021914,001000000040697,1,E. POLLO,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2022
21915,001,00100021915,001000000040698,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2022
21915,001,00100021915,001000000040699,3000,suspiro,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2022
21916,001,00100021916,001000000040700,1,E. POLLO,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2022
21917,001,00100021917,001000000040704,174,Cafe Leche,1.0,1.2,0.0,10.0,1.2,,,0.0,,,1.0,,2022
21917,001,00100021917,001000000040705,3000,suspiro,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2022
21917,001,00100021917,001000000040706,2,E. queso,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2022
21918,001,00100021918,001000000040707,1,E. POLLO,4.0,1,0.0,10.0,4,,,0.0,,,1.0,,2022
21919,001,00100021919,001000000040708,2,E. queso,19.0,1,0.0,10.0,19,,,0.0,,,1.0,,2022
21920,001,00100021920,001000000040709,1,E. POLLO,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2022
21921,001,00100021921,001000000040710,3000,suspiro,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2022
21922,001,00100021922,001000000040711,1,E. POLLO,18.0,1,0.0,10.0,18,,,0.0,,,1.0,,2022
21923,001,00100021923,001000000040712,1,E. POLLO,21.0,1,0.0,10.0,21,,,0.0,,,1.0,,2022
21924,001,00100021924,001000000040713,1,E. POLLO,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2022
21925,001,00100021925,001000000040714,1,E. POLLO,3.0,1,0.0,10.0,3,,,0.0,,,1.0,,2022
21926,001,00100021926,001000000040715,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2022
21927,001,00100021927,001000000040716,1,E. POLLO,5.0,1,0.0,10.0,5,,,0.0,,,1.0,,2022
21928,001,00100021928,001000000040717,3000,suspiro,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2022
21929,001,00100021929,001000000040718,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2022
21930,001,00100021930,001000000040719,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2022
21931,001,00100021931,001000000040720,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2022
21932,001,00100021932,001000000040721,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2022
21933,001,00100021933,001000000040724,1,E. POLLO,5.0,1,0.0,10.0,5,,,0.0,,,1.0,,2022
21934,001,00100021934,001000000040725,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2022
21934,001,00100021934,001000000040726,3000,suspiro,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2022
21935,001,00100021935,001000000040727,1,E. POLLO,4.0,1,0.0,10.0,4,,,0.0,,,1.0,,2022
21936,001,00100021936,001000000040728,10254,cuñape,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2022
21936,001,00100021936,001000000040729,2,E. queso,3.0,1,0.0,10.0,3,,,0.0,,,1.0,,2022
21937,001,00100021937,001000000040730,1,E. POLLO,10.0,1,0.0,10.0,10,,,0.0,,,1.0,,2022
21938,001,00100021938,001000000040731,1,E. POLLO,4.0,1,0.0,10.0,4,,,0.0,,,1.0,,2022
21939,001,00100021939,001000000040732,1,E. POLLO,7.0,1,0.0,10.0,7,,,0.0,,,1.0,,2022
21939,001,00100021939,001000000040733,3000,suspiro,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2022
21940,001,00100021940,001000000040734,10254,cuñape,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2022
21940,001,00100021940,001000000040735,2,E. queso,5.0,1,0.0,10.0,5,,,0.0,,,1.0,,2022
21941,001,00100021941,001000000040738,174,Cafe Leche,1.0,1.2,0.0,10.0,1.2,,,0.0,,,1.0,,2022
21941,001,00100021941,001000000040739,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2022
21942,001,00100021942,001000000040741,1,E. POLLO,19.0,1,0.0,10.0,19,,,0.0,,,1.0,,2022
21943,001,00100021943,001000000040742,1,E. POLLO,8.0,1,0.0,10.0,8,,,0.0,,,1.0,,2022
21944,001,00100021944,001000000040743,1,E. POLLO,4.0,1,0.0,10.0,4,,,0.0,,,1.0,,2022
21945,001,00100021945,001000000040744,1,E. POLLO,5.0,1,0.0,10.0,5,,,0.0,,,1.0,,2022
21946,001,00100021946,001000000040745,10254,cuñape,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2022
21946,001,00100021946,001000000040746,2,E. queso,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2022
21947,001,00100021947,001000000040747,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2022
21948,001,00100021948,001000000040748,305,Pan,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2022
21948,001,00100021948,001000000040749,1,E. POLLO,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2022
21949,001,00100021949,001000000040750,2,E. queso,3.0,1,0.0,10.0,3,,,0.0,,,1.0,,2022
21950,001,00100021950,001000000040753,1,E. POLLO,9.0,1,0.0,10.0,9,,,0.0,,,1.0,,2022
21951,001,00100021951,001000000040754,1,E. POLLO,12.0,1,0.0,10.0,12,,,0.0,,,1.0,,2022
21952,001,00100021952,001000000040755,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2022
21953,001,00100021953,001000000040757,1,E. POLLO,5.0,1,0.0,10.0,5,,,0.0,,,1.0,,2022
21954,001,00100021954,001000000040758,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2022
21955,001,00100021955,001000000040759,1,E. POLLO,4.0,1,0.0,10.0,4,,,0.0,,,1.0,,2022
21956,001,00100021956,001000000040760,1,E. POLLO,8.0,1,0.0,10.0,8,,,0.0,,,1.0,,2022
21957,001,00100021957,001000000040762,1,E. POLLO,20.0,1,0.0,10.0,20,,,0.0,,,1.0,,2022
21958,001,00100021958,001000000040763,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2022
21958,001,00100021958,001000000040764,2,E. queso,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2022
21959,001,00100021959,001000000040765,1,E. POLLO,29.0,1,0.0,10.0,29,,,0.0,,,1.0,,2022
21960,001,00100021960,001000000040766,1,E. POLLO,12.0,1,0.0,10.0,12,,,0.0,,,1.0,,2022
21961,001,00100021961,001000000040768,174,Cafe Leche,1.0,1.2,0.0,10.0,1.2,,,0.0,,,1.0,,2022
21961,001,00100021961,001000000040769,3000,suspiro,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2022
21961,001,00100021961,001000000040770,2,E. queso,12.0,1,0.0,10.0,12,,,0.0,,,1.0,,2022
21962,001,00100021962,001000000040771,305,Pan,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2022
21962,001,00100021962,001000000040772,2,E. queso,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2022
21963,001,00100021963,001000000040773,1,E. POLLO,35.0,1,0.0,10.0,35,,,0.0,,,1.0,,2022
21964,001,00100021964,001000000040774,10254,cuñape,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2022
21965,001,00100021965,001000000040775,1,E. POLLO,8.0,1,0.0,10.0,8,,,0.0,,,1.0,,2022
21966,001,00100021966,001000000040776,1,E. POLLO,25.0,1,0.0,10.0,25,,,0.0,,,1.0,,2022
21967,001,00100021967,001000000040777,174,Cafe Leche,1.0,1.2,0.0,10.0,1.2,,,0.0,,,1.0,,2022
21967,001,00100021967,001000000040778,3000,suspiro,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2022
21967,001,00100021967,001000000040779,2,E. queso,41.0,1,0.0,10.0,41,,,0.0,,,1.0,,2022
21968,001,00100021968,001000000040780,1,E. POLLO,12.0,1,0.0,10.0,12,,,0.0,,,1.0,,2022
21969,001,00100021969,001000000040781,1,E. POLLO,17.0,1,0.0,10.0,17,,,0.0,,,1.0,,2022
21970,001,00100021970,001000000040785,1,E. POLLO,7.0,1,0.0,10.0,7,,,0.0,,,1.0,,2022
21971,001,00100021971,001000000040786,174,Cafe Leche,2.0,1.2,0.0,10.0,2.4,,,0.0,,,1.0,,2022
21972,001,00100021972,001000000040787,1,E. POLLO,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2022
21973,001,00100021973,001000000040788,1,E. POLLO,16.0,1,0.0,10.0,16,,,0.0,,,1.0,,2022
21974,001,00100021974,001000000040789,174,Cafe Leche,1.0,1.2,0.0,10.0,1.2,,,0.0,,,1.0,,2022
21975,001,00100021975,001000000040790,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2022
21975,001,00100021975,001000000040791,3000,suspiro,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2022
21976,001,00100021976,001000000040792,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2022
21976,001,00100021976,001000000040793,2,E. queso,11.0,1,0.0,10.0,11,,,0.0,,,1.0,,2022
21977,001,00100021977,001000000040795,174,Cafe Leche,1.0,1.2,0.0,10.0,1.2,,,0.0,,,1.0,,2022
21977,001,00100021977,001000000040796,1,E. POLLO,14.0,1,0.0,10.0,14,,,0.0,,,1.0,,2022
21978,001,00100021978,001000000040797,2,E. queso,6.0,1,0.0,10.0,6,,,0.0,,,1.0,,2022
