NUMTIC,NUMCAJ,CODIGO,DESCRI,CANTIDAD,PRECIO,year_file
5872,100005872,1.0,E. POLLO,6.0,1.0,2020
5873,100005873,174.0,Cafe Leche,1.0,1.2,2020
5874,100005874,1.0,E. POLLO,1.0,1.0,2020
5875,100005875,1.0,E. POLLO,1.0,1.0,2020
5876,100005876,1.0,E. POLLO,4.0,1.0,2020
5877,100005877,1.0,E. POLLO,6.0,1.0,2020
5878,100005878,9.0,Salteña,5.0,1.5,2020
5878,100005878,174.0,Cafe Leche,1.0,1.2,2020
5878,100005878,1.0,E. POLLO,4.0,1.0,2020
5879,100005879,9.0,Salteña,1.0,1.5,2020
5879,100005879,1.0,E. POLLO,2.0,1.0,2020
5880,100005880,9.0,Salteña,3.0,1.5,2020
5880,100005880,1.0,E. POLLO,1.0,1.0,2020
5881,100005881,192.0,copa coñac,2.0,1.5,2020
5882,100005882,171.0,solo,1.0,1.0,2020
5883,100005883,72.0,Copa,1.0,1.2,2020
5884,100005884,9.0,Salteña,3.0,1.5,2020
5884,100005884,1.0,E. POLLO,7.0,1.0,2020
5885,100005885,171.0,solo,1.0,1.0,2020
5886,100005886,3000.0,suspiro,1.0,0.5,2020
5887,100005887,1.0,E. POLLO,2.0,1.0,2020
5887,100005887,174.0,Cafe Leche,1.0,1.2,2020
5888,100005888,171.0,solo,1.0,1.0,2020
5889,100005889,1.0,E. POLLO,9.0,1.0,2020
5890,100005890,9.0,Salteña,3.0,1.5,2020
5890,100005890,1.0,E. POLLO,4.0,1.0,2020
5891,100005891,1.0,E. POLLO,2.0,1.0,2020
5892,100005892,1.0,E. POLLO,8.0,1.0,2020
5893,100005893,1.0,E. POLLO,5.0,1.0,2020
5894,100005894,1.0,E. POLLO,1.0,1.0,2020
5894,100005894,174.0,Cafe Leche,1.0,1.2,2020
5895,100005895,1.0,E. POLLO,2.0,1.0,2020
5896,100005896,1.0,E. POLLO,2.0,1.0,2020
5897,100005897,1.0,E. POLLO,8.0,1.0,2020
5898,100005898,1.0,E. POLLO,9.0,1.0,2020
5899,100005899,1.0,E. POLLO,12.0,1.0,2020
5900,100005900,1.0,E. POLLO,3.0,1.0,2020
5901,100005901,1.0,E. POLLO,2.0,1.0,2020
5902,100005902,1.0,E. POLLO,4.0,1.0,2020
5903,100005903,1.0,E. POLLO,13.0,1.0,2020
5904,100005904,1.0,E. POLLO,1.0,1.0,2020
5905,100005905,174.0,Cafe Leche,2.0,1.2,2020
5905,100005905,1.0,E. POLLO,5.0,1.0,2020
5906,100005906,9.0,Salteña,2.0,1.5,2020
5907,100005907,192.0,copa coñac,1.0,1.5,2020
5908,100005908,1.0,E. POLLO,3.0,1.0,2020
5908,100005908,174.0,Cafe Leche,2.0,1.2,2020
5908,100005908,1.0,E. POLLO,1.0,1.0,2020
5909,100005909,1.0,E. POLLO,2.0,1.0,2020
5909,100005909,174.0,Cafe Leche,2.0,1.2,2020
5910,100005910,9.0,Salteña,2.0,1.5,2020
5911,100005911,174.0,Cafe Leche,1.0,1.2,2020
5912,100005912,171.0,solo,8.0,1.0,2020
5913,100005913,1.0,E. POLLO,15.0,1.0,2020
5914,100005914,1.0,E. POLLO,5.0,1.0,2020
5915,100005915,1.0,E. POLLO,18.0,1.0,2020
5916,100005916,1.0,E. POLLO,11.0,1.0,2020
5917,100005917,192.0,copa coñac,2.0,1.5,2020
5918,100005918,10254.0,cuñape 0.50,1.0,0.5,2020
5919,100005919,10254.0,cuñape 0.50,1.0,0.5,2020
5920,100005920,3.0,E. arroz,1.0,1.0,2020
5920,100005920,53.0,Vaso R.,1.0,1.0,2020
5921,100005921,1.0,E. POLLO,2.0,1.0,2020
5922,100005922,1.0,E. POLLO,2.0,1.0,2020
5923,100005923,174.0,Cafe Leche,2.0,1.2,2020
5923,100005923,1.0,E. POLLO,7.0,1.0,2020
5924,100005924,10254.0,cuñape 0.50,1.0,0.5,2020
5925,100005925,1.0,E. POLLO,3.0,1.0,2020
5926,100005926,1.0,E. POLLO,9.0,1.0,2020
5927,100005927,9.0,Salteña,1.0,1.5,2020
5927,100005927,1.0,E. POLLO,12.0,1.0,2020
5928,100005928,9.0,Salteña,1.0,1.5,2020
5928,100005928,174.0,Cafe Leche,1.0,1.2,2020
5928,100005928,1.0,E. POLLO,10.0,1.0,2020
5929,100005929,1.0,E. POLLO,4.0,1.0,2020
5930,100005930,9.0,Salteña,7.0,1.5,2020
5931,100005931,1.0,E. POLLO,4.0,1.0,2020
5932,100005932,9.0,Salteña,6.0,1.5,2020
5933,100005933,9.0,Salteña,1.0,1.5,2020
5933,100005933,1.0,E. POLLO,12.0,1.0,2020
5934,100005934,1.0,E. POLLO,11.0,1.0,2020
5935,100005935,174.0,Cafe Leche,1.0,1.2,2020
5935,100005935,1.0,E. POLLO,16.0,1.0,2020
5936,100005936,1.0,E. POLLO,2.0,1.0,2020
5936,100005936,9.0,Salteña,1.0,1.5,2020
5936,100005936,1.0,E. POLLO,1.0,1.0,2020
5936,100005936,30.0,Asadito yuca,1.0,2.0,2020
5936,100005936,1.0,E. POLLO,2.0,1.0,2020
5936,100005936,54.0,J. Linaza,1.0,3.0,2020
5936,100005936,1.0,E. POLLO,3.0,1.0,2020
5936,100005936,9.0,Salteña,3.0,1.5,2020
5936,100005936,1.0,E. POLLO,2.0,1.0,2020
5937,100005937,174.0,Cafe Leche,1.0,1.2,2020
5937,100005937,1.0,E. POLLO,1.0,1.0,2020
5938,100005938,9.0,Salteña,1.0,1.5,2020
5938,100005938,1.0,E. POLLO,5.0,1.0,2020
5939,100005939,1.0,E. POLLO,9.0,1.0,2020
