NUMCAJ,FECHA,year_file
100001398,2020-07-31,2020
100001399,2020-07-31,2020
100001400,2020-07-31,2020
100001401,2020-07-31,2020
100001402,2020-07-31,2020
100001403,2020-07-31,2020
100001404,2020-08-01,2020
100001405,2020-08-01,2020
100001406,2020-08-01,2020
100001407,2020-08-01,2020
100001408,2020-08-01,2020
100001409,2020-08-01,2020
100001410,2020-08-01,2020
100001411,2020-08-01,2020
100001412,2020-08-01,2020
100001413,2020-08-01,2020
100001414,2020-08-01,2020
100001415,2020-08-01,2020
100001416,2020-08-01,2020
100001417,2020-08-01,2020
100001418,2020-08-01,2020
100001419,2020-08-01,2020
100001420,2020-08-02,2020
100001421,2020-08-02,2020
100001422,2020-08-02,2020
100001423,2020-08-02,2020
100001424,2020-08-02,2020
100001425,2020-08-02,2020
100001426,2020-08-02,2020
100001427,2020-08-02,2020
100001428,2020-08-02,2020
100001429,2020-08-02,2020
100001430,2020-08-02,2020
100001431,2020-08-02,2020
100001432,2020-08-02,2020
100001433,2020-08-02,2020
100001434,2020-08-02,2020
100001435,2020-08-02,2020
100001436,2020-08-02,2020
100001437,2020-08-02,2020
100001438,2020-08-02,2020
100001439,2020-08-02,2020
100001440,2020-08-02,2020
100001441,2020-08-02,2020
100001442,2020-08-02,2020
100001443,2020-08-02,2020
100001444,2020-08-02,2020
100001445,2020-08-02,2020
100001446,2020-08-02,2020
100001447,2020-08-03,2020
100001448,2020-08-03,2020
100001449,2020-08-03,2020
100001450,2020-08-03,2020
100001451,2020-08-03,2020
100001452,2020-08-03,2020
100001453,2020-08-03,2020
100001454,2020-08-03,2020
100001455,2020-08-03,2020
100001456,2020-08-03,2020
100001457,2020-08-03,2020
100001458,2020-08-03,2020
100001459,2020-08-03,2020
100001460,2020-08-03,2020
100001461,2020-08-03,2020
100001462,2020-08-03,2020
100001463,2020-08-03,2020
100001464,2020-08-03,2020
100001465,2020-08-03,2020
100001466,2020-08-03,2020
100001467,2020-08-03,2020
100001468,2020-08-03,2020
100001469,2020-08-03,2020
100001470,2020-08-03,2020
100001471,2020-08-03,2020
100001472,2020-08-03,2020
100001473,2020-08-03,2020
100001474,2020-08-03,2020
100001475,2020-08-03,2020
100001476,2020-08-03,2020
100001477,2020-08-03,2020
100001478,2020-08-03,2020
100001479,2020-08-03,2020
100001480,2020-08-03,2020
100001481,2020-08-03,2020
100001482,2020-08-03,2020
100001483,2020-08-04,2020
100001484,2020-08-04,2020
100001485,2020-08-04,2020
100001486,2020-08-04,2020
100001487,2020-08-04,2020
100001488,2020-08-04,2020
100001489,2020-08-05,2020
100001490,2020-08-05,2020
100001491,2020-08-05,2020
100001492,2020-08-05,2020
100001493,2020-08-05,2020
100001494,2020-08-05,2020
100001495,2020-08-05,2020
100001496,2020-08-05,2020
100001497,2020-08-05,2020
100001498,2020-08-05,2020
100001499,2020-08-05,2020
100001500,2020-08-05,2020
100001501,2020-08-05,2020
100001502,2020-08-05,2020
100001503,2020-08-05,2020
100001504,2020-08-05,2020
100001505,2020-08-05,2020
100001506,2020-08-05,2020
100001507,2020-08-05,2020
100001508,2020-08-05,2020
100001509,2020-08-05,2020
100001510,2020-08-05,2020
100001511,2020-08-05,2020
100001512,2020-08-05,2020
100001513,2020-08-06,2020
100001514,2020-08-06,2020
100001515,2020-08-06,2020
100001516,2020-08-06,2020
100001517,2020-08-06,2020
100001518,2020-08-06,2020
100001519,2020-08-06,2020
100001520,2020-08-06,2020
100001521,2020-08-06,2020
100001522,2020-08-06,2020
100001523,2020-08-06,2020
100001524,2020-08-06,2020
100001525,2020-08-06,2020
100001526,2020-08-06,2020
100001527,2020-08-06,2020
100001528,2020-08-06,2020
100001529,2020-08-06,2020
100001530,2020-08-06,2020
100001531,2020-08-06,2020
100001532,2020-08-06,2020
100001533,2020-08-06,2020
100001534,2020-08-06,2020
100001535,2020-08-06,2020
100001536,2020-08-07,2020
100001537,2020-08-07,2020
100001538,2020-08-07,2020
100001539,2020-08-07,2020
100001540,2020-08-07,2020
100001541,2020-08-07,2020
100001542,2020-08-07,2020
100001543,2020-08-07,2020
100001544,2020-08-07,2020
100001545,2020-08-07,2020
100001546,2020-08-07,2020
100001547,2020-08-08,2020
100001548,2020-08-08,2020
100001549,2020-08-08,2020
100001550,2020-08-08,2020
100001551,2020-08-08,2020
100001552,2020-08-08,2020
100001553,2020-08-08,2020
100001554,2020-08-08,2020
100001555,2020-08-08,2020
100001556,2020-08-08,2020
100001557,2020-08-08,2020
100001558,2020-08-08,2020
100001559,2020-08-08,2020
100001560,2020-08-08,2020
100001561,2020-08-08,2020
100001562,2020-08-08,2020
100001563,2020-08-08,2020
100001564,2020-08-09,2020
100001565,2020-08-09,2020
100001566,2020-08-09,2020
100001567,2020-08-09,2020
100001568,2020-08-09,2020
100001569,2020-08-09,2020
100001570,2020-08-09,2020
100001571,2020-08-09,2020
100001572,2020-08-09,2020
100001573,2020-08-09,2020
100001574,2020-08-09,2020
100001575,2020-08-09,2020
100001576,2020-08-09,2020
100001577,2020-08-09,2020
100001578,2020-08-10,2020
100001579,2020-08-10,2020
100001580,2020-08-10,2020
100001581,2020-08-10,2020
100001582,2020-08-10,2020
100001583,2020-08-10,2020
100001584,2020-08-10,2020
100001585,2020-08-10,2020
100001586,2020-08-10,2020
100001587,2020-08-10,2020
100001588,2020-08-10,2020
100001589,2020-08-10,2020
100001590,2020-08-10,2020
100001591,2020-08-10,2020
100001592,2020-08-10,2020
100001593,2020-08-10,2020
100001594,2020-08-10,2020
100001595,2020-08-10,2020
100001596,2020-08-10,2020
100001597,2020-08-10,2020
100001598,2020-08-10,2020
100001599,2020-08-10,2020
100001600,2020-08-10,2020
100001601,2020-08-10,2020
100001602,2020-08-10,2020
100001603,2020-08-10,2020
100001604,2020-08-10,2020
100001605,2020-08-10,2020
100001606,2020-08-10,2020
100001607,2020-08-10,2020
100001608,2020-08-10,2020
100001609,2020-08-10,2020
100001610,2020-08-10,2020
100001611,2020-08-10,2020
100001612,2020-08-10,2020
100001613,2020-08-10,2020
100001614,2020-08-11,2020
100001615,2020-08-11,2020
100001616,2020-08-11,2020
100001617,2020-08-11,2020
100001618,2020-08-11,2020
100001619,2020-08-11,2020
100001620,2020-08-11,2020
100001621,2020-08-11,2020
100001622,2020-08-11,2020
100001623,2020-08-11,2020
100001624,2020-08-11,2020
100001625,2020-08-11,2020
100001626,2020-08-11,2020
100001627,2020-08-11,2020
100001628,2020-08-11,2020
100001629,2020-08-11,2020
100001630,2020-08-12,2020
100001631,2020-08-12,2020
100001632,2020-08-12,2020
100001633,2020-08-12,2020
100001634,2020-08-12,2020
100001635,2020-08-12,2020
100001636,2020-08-12,2020
100001637,2020-08-12,2020
100001638,2020-08-13,2020
100001639,2020-08-13,2020
100001640,2020-08-13,2020
100001641,2020-08-13,2020
100001642,2020-08-13,2020
100001643,2020-08-13,2020
100001644,2020-08-14,2020
100001645,2020-08-14,2020
100001646,2020-08-14,2020
100001647,2020-08-14,2020
100001648,2020-08-14,2020
100001649,2020-08-14,2020
100001650,2020-08-14,2020
100001651,2020-08-14,2020
100001652,2020-08-14,2020
100001653,2020-08-14,2020
100001654,2020-08-15,2020
100001655,2020-08-15,2020
100001656,2020-08-15,2020
100001657,2020-08-15,2020
100001658,2020-08-15,2020
100001659,2020-08-15,2020
100001660,2020-08-15,2020
100001661,2020-08-15,2020
100001662,2020-08-15,2020
100001663,2020-08-15,2020
100001664,2020-08-15,2020
100001665,2020-08-15,2020
100001666,2020-08-15,2020
100001667,2020-08-15,2020
100001668,2020-08-15,2020
100001669,2020-08-15,2020
100001670,2020-08-15,2020
100001671,2020-08-16,2020
100001672,2020-08-16,2020
100001673,2020-08-16,2020
100001674,2020-08-16,2020
100001675,2020-08-16,2020
100001676,2020-08-16,2020
100001677,2020-08-16,2020
100001678,2020-08-16,2020
100001679,2020-08-16,2020
100001680,2020-08-17,2020
100001681,2020-08-17,2020
100001682,2020-08-17,2020
100001683,2020-08-18,2020
100001684,2020-08-18,2020
100001685,2020-08-18,2020
100001686,2020-08-18,2020
100001687,2020-08-18,2020
100001688,2020-08-18,2020
100001689,2020-08-18,2020
100001690,2020-08-18,2020
100001691,2020-08-18,2020
100001692,2020-08-18,2020
100001693,2020-08-18,2020
100001694,2020-08-18,2020
100001695,2020-08-18,2020
100001696,2020-08-18,2020
100001697,2020-08-19,2020
100001698,2020-08-19,2020
100001699,2020-08-19,2020
100001700,2020-08-19,2020
100001701,2020-08-19,2020
100001702,2020-08-19,2020
100001703,2020-08-19,2020
100001704,2020-08-19,2020
100001705,2020-08-19,2020
100001706,2020-08-19,2020
100001707,2020-08-19,2020
100001708,2020-08-19,2020
100001709,2020-08-19,2020
100001710,2020-08-19,2020
100001711,2020-08-19,2020
100001712,2020-08-19,2020
100001713,2020-08-19,2020
100001714,2020-08-19,2020
100001715,2020-08-19,2020
100001716,2020-08-19,2020
100001717,2020-08-19,2020
100001718,2020-08-19,2020
100001719,2020-08-19,2020
100001720,2020-08-19,2020
100001721,2020-08-19,2020
100001722,2020-08-20,2020
100001723,2020-08-20,2020
100001724,2020-08-20,2020
100001725,2020-08-20,2020
100001726,2020-08-20,2020
100001727,2020-08-20,2020
100001728,2020-08-20,2020
100001729,2020-08-20,2020
100001730,2020-08-20,2020
100001731,2020-08-20,2020
100001732,2020-08-20,2020
100001733,2020-08-20,2020
100001734,2020-08-20,2020
100001735,2020-08-20,2020
100001736,2020-08-20,2020
100001737,2020-08-20,2020
100001738,2020-08-20,2020
100001739,2020-08-20,2020
100001740,2020-08-20,2020
100001741,2020-08-20,2020
100001742,2020-08-20,2020
100001743,2020-08-20,2020
100001744,2020-08-20,2020
100001745,2020-08-20,2020
100001746,2020-08-20,2020
100001747,2020-08-20,2020
100001748,2020-08-20,2020
100001749,2020-08-20,2020
100001750,2020-08-20,2020
100001751,2020-08-20,2020
100001752,2020-08-20,2020
100001753,2020-08-20,2020
100001754,2020-08-20,2020
100001755,2020-08-20,2020
100001756,2020-08-20,2020
100001757,2020-08-20,2020
100001758,2020-08-20,2020
100001759,2020-08-21,2020
100001760,2020-08-21,2020
100001761,2020-08-21,2020
100001762,2020-08-21,2020
100001763,2020-08-21,2020
100001764,2020-08-21,2020
100001765,2020-08-21,2020
100001766,2020-08-21,2020
100001767,2020-08-21,2020
100001768,2020-08-21,2020
100001769,2020-08-21,2020
100001770,2020-08-21,2020
100001771,2020-08-21,2020
100001772,2020-08-21,2020
100001773,2020-08-21,2020
100001774,2020-08-21,2020
100001775,2020-08-21,2020
100001776,2020-08-21,2020
100001777,2020-08-21,2020
100001778,2020-08-21,2020
100001779,2020-08-22,2020
100001780,2020-08-22,2020
100001781,2020-08-22,2020
100001782,2020-08-22,2020
100001783,2020-08-22,2020
100001784,2020-08-22,2020
100001785,2020-08-22,2020
100001786,2020-08-22,2020
100001787,2020-08-22,2020
100001788,2020-08-22,2020
100001789,2020-08-22,2020
100001790,2020-08-22,2020
100001791,2020-08-22,2020
100001792,2020-08-22,2020
100001793,2020-08-22,2020
100001794,2020-08-22,2020
100001795,2020-08-22,2020
100001796,2020-08-22,2020
100001797,2020-08-22,2020
100001798,2020-08-22,2020
100001799,2020-08-22,2020
100001800,2020-08-22,2020
100001801,2020-08-22,2020
100001802,2020-08-22,2020
100001803,2020-08-22,2020
100001804,2020-08-22,2020
100001805,2020-08-22,2020
100001806,2020-08-22,2020
100001807,2020-08-22,2020
100001808,2020-08-22,2020
100001809,2020-08-22,2020
100001810,2020-08-22,2020
100001811,2020-08-22,2020
100001812,2020-08-22,2020
100001813,2020-08-22,2020
100001814,2020-08-22,2020
100001815,2020-08-22,2020
100001816,2020-08-22,2020
100001817,2020-08-23,2020
100001818,2020-08-23,2020
100001819,2020-08-23,2020
100001820,2020-08-23,2020
100001821,2020-08-23,2020
100001822,2020-08-23,2020
100001823,2020-08-23,2020
100001824,2020-08-23,2020
100001825,2020-08-23,2020
100001826,2020-08-23,2020
100001827,2020-08-23,2020
100001828,2020-08-23,2020
100001829,2020-08-23,2020
100001830,2020-08-23,2020
100001831,2020-08-23,2020
100001832,2020-08-23,2020
100001833,2020-08-23,2020
100001834,2020-08-23,2020
100001835,2020-08-23,2020
100001836,2020-08-23,2020
100001837,2020-08-23,2020
100001838,2020-08-23,2020
100001839,2020-08-23,2020
100001840,2020-08-23,2020
100001841,2020-08-23,2020
100001842,2020-08-23,2020
100001843,2020-08-23,2020
100001844,2020-08-23,2020
100001845,2020-08-23,2020
100001846,2020-08-23,2020
100001847,2020-08-23,2020
100001848,2020-08-23,2020
100001849,2020-08-23,2020
100001850,2020-08-23,2020
100001851,2020-08-23,2020
100001852,2020-08-23,2020
100001853,2020-08-23,2020
100001854,2020-08-23,2020
100001855,2020-08-23,2020
100001856,2020-08-23,2020
100001857,2020-08-23,2020
100001858,2020-08-23,2020
100001859,2020-08-23,2020
100001860,2020-08-23,2020
100001861,2020-08-23,2020
100001862,2020-08-23,2020
100001863,2020-08-23,2020
100001864,2020-08-23,2020
100001865,2020-08-23,2020
100001866,2020-08-23,2020
100001867,2020-08-23,2020
100001868,2020-08-23,2020
100001869,2020-08-23,2020
100001870,2020-08-23,2020
100001871,2020-08-23,2020
100001872,2020-08-23,2020
100001873,2020-08-23,2020
100001874,2020-08-23,2020
100001875,2020-08-23,2020
100001876,2020-08-23,2020
100001877,2020-08-23,2020
100001878,2020-08-23,2020
100001879,2020-08-23,2020
100001880,2020-08-23,2020
100001881,2020-08-23,2020
100001882,2020-08-23,2020
100001883,2020-08-23,2020
100001884,2020-08-23,2020
100001885,2020-08-23,2020
100001886,2020-08-23,2020
100001887,2020-08-23,2020
100001888,2020-08-23,2020
100001889,2020-08-23,2020
100001890,2020-08-23,2020
100001891,2020-08-23,2020
100001892,2020-08-23,2020
100001893,2020-08-23,2020
100001894,2020-08-23,2020
100001895,2020-08-23,2020
100001896,2020-08-23,2020
100001897,2020-08-23,2020
100001898,2020-08-23,2020
100001899,2020-08-24,2020
100001900,2020-08-24,2020
100001901,2020-08-24,2020
100001902,2020-08-24,2020
100001903,2020-08-24,2020
100001904,2020-08-24,2020
100001905,2020-08-24,2020
100001906,2020-08-24,2020
100001907,2020-08-24,2020
100001908,2020-08-24,2020
100001909,2020-08-24,2020
100001910,2020-08-24,2020
100001911,2020-08-24,2020
100001912,2020-08-24,2020
100001913,2020-08-24,2020
100001914,2020-08-24,2020
100001915,2020-08-24,2020
100001916,2020-08-24,2020
100001917,2020-08-24,2020
100001918,2020-08-24,2020
100001919,2020-08-24,2020
100001920,2020-08-24,2020
100001921,2020-08-24,2020
100001922,2020-08-24,2020
100001923,2020-08-24,2020
100001924,2020-08-24,2020
100001925,2020-08-24,2020
100001926,2020-08-24,2020
100001927,2020-08-24,2020
100001928,2020-08-24,2020
100001929,2020-08-24,2020
100001930,2020-08-24,2020
100001931,2020-08-24,2020
100001932,2020-08-24,2020
100001933,2020-08-25,2020
100001934,2020-08-25,2020
100001935,2020-08-25,2020
100001936,2020-08-25,2020
100001937,2020-08-25,2020
100001938,2020-08-25,2020
100001939,2020-08-25,2020
100001940,2020-08-25,2020
100001941,2020-08-25,2020
100001942,2020-08-25,2020
100001943,2020-08-25,2020
100001944,2020-08-25,2020
100001945,2020-08-25,2020
100001946,2020-08-25,2020
100001947,2020-08-25,2020
100001948,2020-08-25,2020
100001949,2020-08-25,2020
100001950,2020-08-25,2020
100001951,2020-08-25,2020
100001952,2020-08-25,2020
100001953,2020-08-25,2020
100001954,2020-08-25,2020
100001955,2020-08-25,2020
100001956,2020-08-25,2020
100001957,2020-08-25,2020
100001958,2020-08-25,2020
100001959,2020-08-25,2020
100001960,2020-08-25,2020
100001961,2020-08-25,2020
100001962,2020-08-25,2020
100001963,2020-08-25,2020
100001964,2020-08-25,2020
100001965,2020-08-25,2020
100001966,2020-08-25,2020
100001967,2020-08-25,2020
100001968,2020-08-25,2020
100001969,2020-08-25,2020
100001970,2020-08-26,2020
100001971,2020-08-26,2020
100001972,2020-08-26,2020
100001973,2020-08-26,2020
100001974,2020-08-26,2020
100001975,2020-08-26,2020
100001976,2020-08-26,2020
100001977,2020-08-26,2020
100001978,2020-08-26,2020
100001979,2020-08-26,2020
100001980,2020-08-26,2020
100001981,2020-08-26,2020
100001982,2020-08-26,2020
100001983,2020-08-26,2020
100001984,2020-08-26,2020
100001985,2020-08-26,2020
100001986,2020-08-26,2020
100001987,2020-08-26,2020
100001988,2020-08-26,2020
100001989,2020-08-26,2020
100001990,2020-08-26,2020
100001991,2020-08-26,2020
100001992,2020-08-26,2020
100001993,2020-08-26,2020
100001994,2020-08-26,2020
100001995,2020-08-26,2020
100001996,2020-08-26,2020
100001997,2020-08-26,2020
100001998,2020-08-26,2020
100001999,2020-08-26,2020
100002000,2020-08-26,2020
100002001,2020-08-26,2020
100002002,2020-08-26,2020
100002003,2020-08-26,2020
100002004,2020-08-26,2020
100002005,2020-08-26,2020
100002006,2020-08-26,2020
100002007,2020-08-27,2020
100002008,2020-08-27,2020
100002009,2020-08-27,2020
100002010,2020-08-27,2020
100002011,2020-08-27,2020
100002012,2020-08-27,2020
100002013,2020-08-27,2020
100002014,2020-08-27,2020
100002015,2020-08-27,2020
100002016,2020-08-27,2020
100002017,2020-08-27,2020
100002018,2020-08-27,2020
100002019,2020-08-27,2020
100002020,2020-08-27,2020
100002021,2020-08-27,2020
100002022,2020-08-27,2020
100002023,2020-08-27,2020
100002024,2020-08-27,2020
100002025,2020-08-27,2020
100002026,2020-08-27,2020
100002027,2020-08-27,2020
100002028,2020-08-27,2020
100002029,2020-08-27,2020
100002030,2020-08-27,2020
100002031,2020-08-27,2020
100002032,2020-08-27,2020
100002033,2020-08-27,2020
100002034,2020-08-27,2020
100002035,2020-08-27,2020
100002036,2020-08-27,2020
100002037,2020-08-27,2020
100002038,2020-08-27,2020
100002039,2020-08-27,2020
100002040,2020-08-28,2020
100002041,2020-08-28,2020
100002042,2020-08-28,2020
100002043,2020-08-28,2020
100002044,2020-08-28,2020
100002045,2020-08-28,2020
100002046,2020-08-28,2020
100002047,2020-08-28,2020
100002048,2020-08-28,2020
100002049,2020-08-28,2020
100002050,2020-08-28,2020
100002051,2020-08-28,2020
100002052,2020-08-28,2020
100002053,2020-08-28,2020
100002054,2020-08-28,2020
100002055,2020-08-28,2020
100002056,2020-08-28,2020
100002057,2020-08-28,2020
100002058,2020-08-28,2020
100002059,2020-08-28,2020
100002060,2020-08-28,2020
100002061,2020-08-28,2020
100002062,2020-08-28,2020
100002063,2020-08-28,2020
100002064,2020-08-29,2020
100002065,2020-08-29,2020
100002066,2020-08-29,2020
100002067,2020-08-29,2020
100002068,2020-08-29,2020
100002069,2020-08-29,2020
100002070,2020-08-29,2020
100002071,2020-08-29,2020
100002072,2020-08-29,2020
100002073,2020-08-29,2020
100002074,2020-08-29,2020
100002075,2020-08-29,2020
100002076,2020-08-29,2020
100002077,2020-08-29,2020
100002078,2020-08-29,2020
100002079,2020-08-29,2020
100002080,2020-08-29,2020
100002081,2020-08-29,2020
100002082,2020-08-29,2020
100002083,2020-08-29,2020
100002084,2020-08-29,2020
100002085,2020-08-29,2020
100002086,2020-08-29,2020
100002087,2020-08-29,2020
100002088,2020-08-29,2020
100002089,2020-08-29,2020
100002090,2020-08-29,2020
100002091,2020-08-29,2020
100002092,2020-08-29,2020
100002093,2020-08-29,2020
100002094,2020-08-29,2020
100002095,2020-08-30,2020
100002096,2020-08-30,2020
100002097,2020-08-30,2020
100002098,2020-08-30,2020
100002099,2020-08-30,2020
100002100,2020-08-30,2020
100002101,2020-08-30,2020
100002102,2020-08-30,2020
100002103,2020-08-30,2020
100002104,2020-08-30,2020
100002105,2020-08-30,2020
100002106,2020-08-30,2020
100002107,2020-08-30,2020
100002108,2020-08-30,2020
100002109,2020-08-30,2020
100002110,2020-08-30,2020
100002111,2020-08-30,2020
100002112,2020-08-30,2020
100002113,2020-08-30,2020
100002114,2020-08-30,2020
100002115,2020-08-30,2020
100002116,2020-08-30,2020
100002117,2020-08-30,2020
100002118,2020-08-30,2020
100002119,2020-08-30,2020
100002120,2020-08-30,2020
100002121,2020-08-30,2020
100002122,2020-08-30,2020
100002123,2020-08-30,2020
100002124,2020-08-30,2020
100002125,2020-08-30,2020
100002126,2020-08-30,2020
100002127,2020-08-30,2020
100002128,2020-08-30,2020
100002129,2020-08-30,2020
100002130,2020-08-30,2020
100002131,2020-08-30,2020
100002132,2020-08-30,2020
100002133,2020-08-30,2020
100002134,2020-08-30,2020
100002135,2020-08-30,2020
100002136,2020-08-30,2020
100002137,2020-08-30,2020
100002138,2020-08-30,2020
100002139,2020-08-30,2020
100002140,2020-08-30,2020
100002141,2020-08-30,2020
100002142,2020-08-30,2020
100002143,2020-08-30,2020
100002144,2020-08-30,2020
100002145,2020-08-30,2020
100002146,2020-08-30,2020
100002147,2020-08-30,2020
100002148,2020-08-30,2020
100002149,2020-08-30,2020
100002150,2020-08-30,2020
100002151,2020-08-30,2020
100002152,2020-08-30,2020
100002153,2020-08-30,2020
100002154,2020-08-30,2020
100002155,2020-08-30,2020
100002156,2020-08-30,2020
100002157,2020-08-30,2020
100002158,2020-08-30,2020
100002159,2020-08-30,2020
100002160,2020-08-30,2020
100002161,2020-08-30,2020
100002162,2020-08-30,2020
100002163,2020-08-30,2020
100002164,2020-08-30,2020
100002165,2020-08-30,2020
100002166,2020-08-30,2020
100002167,2020-08-30,2020
100002168,2020-08-30,2020
100002169,2020-08-30,2020
100002170,2020-08-30,2020
100002171,2020-08-30,2020
100002172,2020-08-30,2020
100002173,2020-08-30,2020
100002174,2020-08-30,2020
100002175,2020-08-30,2020
100002176,2020-08-30,2020
100002177,2020-08-30,2020
100002178,2020-08-30,2020
100002179,2020-08-30,2020
100002180,2020-08-31,2020
100002181,2020-08-31,2020
100002182,2020-08-31,2020
100002183,2020-08-31,2020
100002184,2020-08-31,2020
100002185,2020-08-31,2020
100002186,2020-08-31,2020
100002187,2020-08-31,2020
100002188,2020-08-31,2020
100002189,2020-08-31,2020
100002190,2020-08-31,2020
100002191,2020-08-31,2020
100002192,2020-08-31,2020
100002193,2020-08-31,2020
100002194,2020-08-31,2020
100002195,2020-08-31,2020
100002196,2020-08-31,2020
100002197,2020-08-31,2020
100002198,2020-08-31,2020
100002199,2020-08-31,2020
100002200,2020-08-31,2020
100002201,2020-08-31,2020
100002202,2020-08-31,2020
100002203,2020-08-31,2020
100002204,2020-09-01,2020
100002205,2020-09-01,2020
100002206,2020-09-01,2020
100002207,2020-09-01,2020
100002208,2020-09-01,2020
100002209,2020-09-01,2020
100002210,2020-09-01,2020
100002211,2020-09-01,2020
100002212,2020-09-01,2020
100002213,2020-09-01,2020
100002214,2020-09-02,2020
100002215,2020-09-02,2020
100002216,2020-09-02,2020
100002217,2020-09-02,2020
100002218,2020-09-02,2020
100002219,2020-09-02,2020
100002220,2020-09-02,2020
100002221,2020-09-02,2020
100002222,2020-09-02,2020
100002223,2020-09-02,2020
100002224,2020-09-02,2020
100002225,2020-09-02,2020
100002226,2020-09-02,2020
100002227,2020-09-02,2020
100002228,2020-09-02,2020
100002229,2020-09-02,2020
100002230,2020-09-02,2020
100002231,2020-09-02,2020
100002232,2020-09-02,2020
100002233,2020-09-02,2020
100002234,2020-09-02,2020
100002235,2020-09-02,2020
100002236,2020-09-02,2020
100002237,2020-09-02,2020
100002238,2020-09-02,2020
100002239,2020-09-02,2020
100002240,2020-09-02,2020
100002241,2020-09-02,2020
100002242,2020-09-02,2020
100002243,2020-09-02,2020
100002244,2020-09-02,2020
100002245,2020-09-02,2020
100002246,2020-09-02,2020
100002247,2020-09-02,2020
100002248,2020-09-02,2020
100002249,2020-09-03,2020
100002250,2020-09-03,2020
100002251,2020-09-03,2020
100002252,2020-09-03,2020
100002253,2020-09-03,2020
100002254,2020-09-03,2020
100002255,2020-09-03,2020
100002256,2020-09-03,2020
100002257,2020-09-03,2020
100002258,2020-09-03,2020
100002259,2020-09-03,2020
100002260,2020-09-03,2020
100002261,2020-09-03,2020
100002262,2020-09-03,2020
100002263,2020-09-03,2020
100002264,2020-09-03,2020
100002265,2020-09-03,2020
100002266,2020-09-03,2020
100002267,2020-09-03,2020
100002268,2020-09-03,2020
100002269,2020-09-03,2020
100002270,2020-09-03,2020
100002271,2020-09-03,2020
100002272,2020-09-03,2020
100002273,2020-09-03,2020
100002274,2020-09-03,2020
100002275,2020-09-03,2020
100002276,2020-09-03,2020
100002277,2020-09-03,2020
100002278,2020-09-04,2020
100002279,2020-09-04,2020
100002280,2020-09-04,2020
100002281,2020-09-04,2020
100002282,2020-09-04,2020
100002283,2020-09-04,2020
100002284,2020-09-04,2020
100002285,2020-09-04,2020
100002286,2020-09-04,2020
100002287,2020-09-04,2020
100002288,2020-09-04,2020
100002289,2020-09-04,2020
100002290,2020-09-04,2020
100002291,2020-09-04,2020
100002292,2020-09-04,2020
100002293,2020-09-04,2020
100002294,2020-09-04,2020
100002295,2020-09-04,2020
100002296,2020-09-04,2020
100002297,2020-09-04,2020
100002298,2020-09-04,2020
100002299,2020-09-05,2020
100002300,2020-09-05,2020
100002301,2020-09-05,2020
100002302,2020-09-05,2020
100002303,2020-09-05,2020
100002304,2020-09-05,2020
100002305,2020-09-05,2020
100002306,2020-09-05,2020
100002307,2020-09-05,2020
100002308,2020-09-05,2020
100002309,2020-09-05,2020
100002310,2020-09-05,2020
100002311,2020-09-05,2020
100002312,2020-09-05,2020
100002313,2020-09-05,2020
100002314,2020-09-05,2020
100002315,2020-09-05,2020
100002316,2020-09-05,2020
100002317,2020-09-05,2020
100002318,2020-09-05,2020
100002319,2020-09-05,2020
100002320,2020-09-05,2020
100002321,2020-09-05,2020
100002322,2020-09-05,2020
100002323,2020-09-05,2020
100002324,2020-09-05,2020
100002325,2020-09-05,2020
100002326,2020-09-05,2020
100002327,2020-09-05,2020
100002328,2020-09-05,2020
100002329,2020-09-05,2020
100002330,2020-09-05,2020
100002331,2020-09-05,2020
100002332,2020-09-05,2020
100002333,2020-09-06,2020
100002334,2020-09-06,2020
100002335,2020-09-06,2020
100002336,2020-09-06,2020
100002337,2020-09-06,2020
100002338,2020-09-06,2020
100002339,2020-09-06,2020
100002340,2020-09-06,2020
100002341,2020-09-06,2020
100002342,2020-09-06,2020
100002343,2020-09-06,2020
100002344,2020-09-06,2020
100002345,2020-09-06,2020
100002346,2020-09-06,2020
100002347,2020-09-06,2020
100002348,2020-09-06,2020
100002349,2020-09-06,2020
100002350,2020-09-06,2020
100002351,2020-09-06,2020
100002352,2020-09-06,2020
100002353,2020-09-06,2020
100002354,2020-09-06,2020
100002355,2020-09-06,2020
100002356,2020-09-06,2020
100002357,2020-09-06,2020
100002358,2020-09-06,2020
100002359,2020-09-06,2020
100002360,2020-09-06,2020
100002361,2020-09-06,2020
100002362,2020-09-06,2020
100002363,2020-09-06,2020
100002364,2020-09-06,2020
100002365,2020-09-06,2020
100002366,2020-09-06,2020
100002367,2020-09-06,2020
100002368,2020-09-06,2020
100002369,2020-09-06,2020
100002370,2020-09-06,2020
100002371,2020-09-06,2020
100002372,2020-09-06,2020
100002373,2020-09-06,2020
100002374,2020-09-06,2020
100002375,2020-09-06,2020
100002376,2020-09-06,2020
100002377,2020-09-06,2020
100002378,2020-09-06,2020
100002379,2020-09-06,2020
100002380,2020-09-06,2020
100002381,2020-09-06,2020
100002382,2020-09-06,2020
100002383,2020-09-06,2020
100002384,2020-09-06,2020
100002385,2020-09-06,2020
100002386,2020-09-06,2020
100002387,2020-09-06,2020
100002388,2020-09-06,2020
100002389,2020-09-06,2020
100002390,2020-09-06,2020
100002391,2020-09-06,2020
100002392,2020-09-06,2020
100002393,2020-09-06,2020
100002394,2020-09-06,2020
100002395,2020-09-06,2020
